Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
9.8884,-1.2258,-0.34051,0.013134,-0.0048869,0.014966,-33.78,-4.74,-23.4
9.8066,-1.2258,-0.32689,0.014355,0.0061087,0.0094684,-33.84,-4.74,-23.46
9.8611,-1.2122,-0.16344,0.014966,0.0076358,0.010079,-33.84,-4.8,-23.4
9.8611,-1.2258,-0.14982,0.016799,0.016799,0.017715,-33.84,-4.86,-23.52
9.8884,-1.2531,-0.19068,0.010385,0.0088575,0.012828,-33.72,-4.92,-23.52
9.9292,-1.2803,-0.20431,0.020769,0.0073304,0.0082467,-33.96,-5.16,-23.52
9.9973,-1.4165,-0.027241,0.046731,-0.0085521,-0.0012217,-34.02,-5.16,-23.4
10.065,-1.4301,-0.027241,0.071777,-0.043677,-0.000611,-34.14,-5.1,-23.46
10.134,-1.3212,-0.16344,0.057116,-0.065973,-0.018937,-34.26,-5.1,-23.28
10.256,-1.185,0.01362,0.052534,-0.06017,-0.017104,-34.32,-5.1,-23.28
10.637,-1.2531,0.42223,0.0562,-0.062308,-0.048869,-34.56,-5.1,-23.4
10.665,-1.3212,0.50395,0.10599,-0.28619,-0.10171,-34.68,-5.1,-23.22
10.188,-1.1305,0.10896,0.13378,-0.42119,-0.14936,-34.62,-4.92,-23.1
9.9565,-1.0215,-0.21793,0.18967,-0.47403,-0.1576,-34.56,-4.92,-23.04
9.616,-0.83084,-0.55843,0.21228,-0.48472,-0.15394,-34.56,-5.04,-23.1
9.0848,-0.47671,-1.3076,0.25259,-0.44868,-0.097738,-34.68,-5.22,-22.74
8.8668,-0.31327,-1.7025,0.25931,-0.28344,-0.054672,-34.68,-5.28,-22.68
8.9077,-0.38137,-1.5119,0.28802,-0.078496,-0.007025,-34.62,-5.34,-22.5
9.4117,-0.99429,-1.185,0.33139,0.10079,-0.0018326,-34.74,-5.58,-22.2
9.8066,-1.185,-0.96704,0.31918,0.14539,-0.0045815,-34.8,-5.82,-22.26
10.134,-0.99429,-0.50395,0.30513,0.030849,0.022907,-34.92,-6.0,-22.26
10.025,-0.8036,-0.57205,0.35277,-0.17104,0.077274,-34.8,-6.06,-22.14
9.221,-0.55843,-1.0351,0.41997,-0.34758,0.19517,-34.8,-6.36,-21.9
8.9622,-0.54481,-1.1441,0.45876,-0.17349,0.25473,-34.8,-6.54,-21.84
8.8668,-0.7355,-1.2531,0.46762,-0.060476,0.28802,-34.74,-6.66,-21.78
9.2482,-1.2803,-1.6889,0.46762,0.093462,0.33048,-34.98,-6.72,-21.84
9.3708,-1.3757,-2.0294,0.33842,0.18326,0.42333,-35.04,-6.72,-21.72
9.4525,-1.4301,-2.0839,0.17043,0.31276,0.46212,-35.16,-6.6,-21.66
9.6704,-1.471,-1.9613,-0.0045815,0.43555,0.46151,-35.22,-6.54,-21.6
