Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
4.6037,-1.9205,1.7025,0.10507,-0.26237,-0.05681,-34.8,5.88,-16.8
4.6854,-2.0294,1.2531,-0.14203,-0.020159,-0.46762,-34.8,6.3,-16.44
4.6854,-2.5742,-0.14982,0.053756,-0.1631,-0.58368,-34.8,6.66,-16.26
4.8352,-1.0079,-1.5119,-0.064752,-0.20342,-0.64477,-34.74,6.96,-16.14
3.2416,-6.4424,6.9055,-0.32162,-0.27886,-0.80237,-34.86,7.2,-16.2
5.2575,-7.4367,11.605,0.1405,-0.2978,-0.89064,-34.86,7.32,-16.08
13.92,-2.261,-4.2904,-0.69639,-1.0999,0.30513,-35.04,7.26,-15.84
10.733,-4.3994,-0.10896,-0.57391,-0.0094684,0.43127,-35.22,7.26,-15.72
11.577,-3.3778,-0.70826,0.20128,-0.13958,0.48625,-35.58,7.38,-15.48
13.838,-2.7922,-2.1248,0.5568,-0.24038,0.13622,-35.82,7.5,-15.3
16.222,-2.3427,4.0316,0.21014,0.64599,-0.15485,-36.06,7.38,-15.06
16.113,-3.5277,4.6718,0.48655,1.6848,-0.49236,-36.36,7.32,-14.94
15.568,-4.6037,3.5549,0.85032,1.6466,-0.4835,-36.48,7.14,-14.94
15.105,-4.7807,-0.19068,1.4114,0.99266,-0.25443,-36.48,7.08,-15.06
11.06,-2.5061,-0.83084,0.68845,0.65363,-0.27611,-36.36,6.84,-15.42
10.542,-2.1112,-0.040861,-0.58246,1.5385,-0.47342,-36.36,6.66,-15.42
10.311,-1.1577,0.31327,-0.19914,1.2077,-0.37385,-36.24,6.6,-15.54
7.0145,-0.01362,-1.0351,0.13653,0.52412,-0.16341,-35.88,6.54,-16.02
4.5901,0.14982,-1.3757,-0.062614,0.3656,0.083689,-35.7,6.42,-16.32
4.0861,-0.43585,0.77636,-0.56505,1.135,0.25626,-34.92,5.94,-17.1
4.0861,-0.43585,0.77636,-0.53878,1.2129,0.37477,-34.92,5.94,-17.1
4.3313,-2.152,3.7047,-0.13164,0.53756,0.35919,-34.62,5.76,-17.58
3.8682,-0.027241,2.6423,-0.099266,-0.10232,0.026267,-33.66,5.58,-18.48
3.2553,-1.1441,4.0316,0.12401,-0.759,-0.551,-33.36,5.4,-18.72
2.9011,-3.8682,7.7636,1.1887,-0.85674,-0.6802,-33.06,5.28,-19.14
9.4117,-5.1349,5.9657,1.7538,-0.66126,-0.87018,-32.52,4.98,-19.62
13.675,-6.3062,3.1735,1.5828,-0.73731,-1.1545,-32.4,4.86,-19.68
15.391,-6.9328,3.2553,0.31826,-0.31154,-0.31521,-32.28,4.5,-19.8
19.341,-7.9679,8.5536,-0.053451,0.29352,0.72113,-32.28,3.96,-20.1
19.423,-7.5593,8.1586,-0.90347,-2.047,0.48136,-32.34,3.72,-20.04
15.064,-3.0646,-2.5879,-1.8427,-2.6234,0.09163,-32.58,3.48,-19.56
13.852,-0.29965,0.91256,-1.7972,-0.40348,0.10934,-32.88,3.54,-19.2
13.879,-0.29965,3.4323,-1.0556,0.20189,0.49663,-33.42,3.6,-18.36
11.673,-1.185,2.1656,-0.80207,-0.35369,0.84238,-33.96,3.72,-18.0
9.4798,-1.471,0.040861,-0.41203,-0.80726,0.81428,-34.2,3.9,-17.58
6.17,-1.471,-2.6696,-0.1744,-0.44318,0.64996,-34.8,4.08,-16.68
