Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
5.0395,-7.7636,-2.9148,-0.032987,-0.0094684,-0.064446,-38.7,35.46,31.86
5.0259,-7.8589,-2.8739,-0.02474,0.01405,-0.077274,-38.58,35.52,31.74
4.9987,-7.9679,-2.8058,-0.022297,0.067195,-0.081245,-38.7,35.52,31.8
5.0259,-8.0224,-2.9829,-0.015577,0.10904,-0.051007,-38.88,35.64,31.68
5.094,-7.9815,-2.9011,-0.010385,0.12248,-0.0281,-38.94,35.64,31.56
5.1213,-7.927,-2.9965,-0.0015272,0.10629,-0.0088575,-39.12,35.4,31.62
5.0531,-7.8317,-2.8739,0.0058032,0.030543,0.010996,-39.36,35.34,31.44
4.985,-7.8589,-2.9148,0.0073304,0.012523,0.013439,-39.48,35.34,31.38
4.9578,-7.8589,-2.942,-0.0012217,0.024129,-0.0061087,-39.66,35.34,31.2
5.0531,-7.8317,-2.8875,-0.021991,0.041233,-0.007025,-39.9,35.34,31.2
5.1485,-7.8317,-2.9011,-0.019548,0.062003,-0.012523,-39.84,35.22,31.2
5.1757,-7.8726,-2.833,-0.0088575,0.055894,-0.0061087,-39.96,35.28,31.14
5.1349,-7.8045,-2.9011,0.018631,0.042455,0.014661,-39.96,35.22,31.2
5.1349,-7.8045,-2.9829,0.035125,0.022602,0.033903,-39.96,35.22,31.14
5.1894,-7.8045,-2.9011,0.03207,0.011606,0.029932,-40.08,35.34,31.2
5.1894,-7.6955,-2.9556,0.015272,-0.017104,0.011912,-40.02,35.22,31.2
5.1894,-7.6955,-2.9556,-0.010079,-0.022907,0.0039706,-40.02,35.22,31.2
5.094,-7.8045,-2.8058,-0.02474,-0.015272,0.0073304,-40.02,35.28,31.14
4.9578,-7.927,-2.7922,-0.03207,-0.0027489,0.0076358,-40.08,35.28,31.38
4.9714,-7.927,-2.7649,-0.019242,0.0076358,0.010079,-40.08,35.34,31.44
5.0123,-7.8317,-2.7649,-0.014966,0.0054978,0.0064141,-39.9,35.52,31.2
4.985,-7.8045,-2.6968,-0.017715,-0.018021,-0.010079,-39.72,35.46,31.2
4.9987,-7.8317,-2.8603,-0.029322,-0.019548,-0.035125,-39.9,35.64,31.2
5.0531,-7.8862,-2.9556,-0.016799,0.014966,-0.040928,-39.96,35.52,31.26
5.0395,-7.9407,-2.9148,0.0027489,0.014661,-0.025045,-39.84,35.52,31.2
5.1213,-7.8998,-2.833,0.017715,-0.025656,-0.018021,-39.84,35.82,31.14
5.1213,-7.8453,-2.9011,0.0097738,-0.07422,-0.013744,-39.84,35.58,30.96
5.1213,-7.8726,-2.8603,0.012217,-0.1066,-0.010996,-39.66,35.46,31.08
5.094,-7.8998,-2.8603,0.018021,-0.10629,-0.010996,-39.72,35.52,31.02
5.0531,-7.8453,-2.9284,0.012523,-0.063225,-0.015882,-39.6,35.7,31.2
5.1076,-7.8181,-2.8603,0.0030543,-0.000916,-0.013439,-39.72,35.88,30.96
5.1757,-7.7772,-2.7513,0.0042761,0.027794,0.0018326,-39.66,35.64,31.14
5.2575,-7.8181,-2.7922,0.017104,-0.020769,-0.0094684,-39.72,35.58,31.08
5.1757,-7.75,-2.9284,0.019242,-0.044593,-0.014661,-39.84,35.4,31.2
5.1076,-7.8045,-2.9011,0.023518,-0.070555,-0.022297,-39.66,35.34,31.14
5.0259,-7.8726,-2.833,0.021075,-0.073609,-0.03543,-39.66,35.28,31.26
4.9578,-7.9134,-2.9148,0.016188,-0.040012,-0.034514,-39.72,35.28,31.38
4.9987,-7.927,-2.9284,0.020159,-0.022297,-0.032987,-39.78,34.98,31.38
4.9987,-7.927,-2.8058,0.031154,-0.014966,-0.027489,-39.72,35.22,31.44
5.0804,-7.927,-2.8603,0.036652,-0.013134,-0.01741,-39.78,35.4,31.62
5.094,-7.7227,-2.8875,0.03543,-0.030849,-0.013439,-39.54,35.16,31.56
5.094,-7.7227,-2.8875,0.03543,-0.030849,-0.013439,-39.54,35.16,31.56
5.094,-7.7227,-2.8875,0.03543,-0.030849,-0.013439,-39.54,35.16,31.56
5.094,-7.75,-2.8058,0.036346,-0.034819,-0.036957,-39.54,35.22,31.5
5.1485,-7.7772,-2.7922,0.016188,-0.0051924,-0.048869,-39.48,35.22,31.62
5.1621,-7.8589,-2.8058,0.002138,-0.0012217,-0.047342,-39.48,35.34,31.68
5.1349,-7.8589,-2.7649,0.0082467,-0.002138,-0.036652,-39.6,35.22,31.68
4.9987,-7.9407,-2.6832,0.0061087,0.0073304,-0.03146,-39.66,35.28,31.56
4.9306,-7.9679,-2.7377,-0.017104,0.034819,-0.031154,-39.72,35.46,31.62
4.9033,-7.9543,-2.8058,-0.03543,0.096517,-0.025656,-39.6,35.4,31.68
4.9442,-7.8998,-2.8194,-0.035736,0.1237,-0.027184,-39.54,35.22,31.56
5.0804,-7.8862,-2.8058,-0.041539,0.1066,-0.024435,-39.6,35.1,31.56
5.2166,-7.8998,-2.8058,-0.044899,0.074526,-0.017715,-39.78,35.1,31.62
5.1485,-7.8045,-2.8058,-0.043066,0.037568,-0.011912,-40.14,35.16,31.56
5.1485,-7.8045,-2.7922,-0.036346,0.049786,-0.012828,-40.2,34.98,31.5
5.2711,-7.7636,-2.6968,-0.036957,0.068417,-0.02138,-40.2,34.86,31.5
5.3119,-7.8317,-2.6151,-0.031154,0.083383,-0.02474,-40.26,34.86,31.32
5.2983,-7.8045,-2.7649,-0.021991,0.094379,-0.021075,-40.26,34.92,31.38
5.4073,-7.7772,-2.8467,-0.0033598,0.062614,-0.01069,-40.32,34.86,31.44
5.4209,-7.75,-2.8739,0.0064141,0.025045,-0.0076358,-40.26,34.8,31.32
5.2847,-7.7364,-2.8875,0.0054978,-0.0045815,-0.0061087,-40.38,34.86,31.14
5.2575,-7.7091,-2.9011,0.0036652,-0.019853,-0.0018326,-40.38,34.74,31.08
5.1621,-7.7772,-2.833,0.0064141,-0.012828,-0.010996,-40.32,34.8,31.2
5.1349,-7.8181,-2.7922,0.014966,-0.0012217,0.0030543,-40.32,34.8,31.32
5.1213,-7.8317,-2.6968,0.027184,0.0067195,0.0097738,-40.2,34.68,31.2
5.094,-7.8181,-2.8058,0.026573,0.021075,0.0039706,-39.96,34.68,31.2
5.1213,-7.7636,-2.8875,0.019548,0.05284,-0.0045815,-39.9,34.92,31.2
5.2166,-7.7364,-2.833,0.012523,0.051007,-0.011912,-40.14,34.92,31.14
5.2166,-7.7772,-2.8739,0.0085521,0.029627,-0.022602,-40.08,35.04,31.02
5.2302,-7.8453,-2.833,0.0067195,0.025351,-0.018631,-40.14,34.92,31.02
5.2575,-7.8998,-2.7104,0.020159,0.029932,-0.0051924,-40.08,34.92,30.9
5.2575,-7.8589,-2.7377,0.024129,0.032376,0.0088575,-40.14,35.04,30.9
5.3392,-7.8045,-2.6832,0.025656,0.035736,0.017104,-40.02,34.86,30.9
5.3392,-7.7908,-2.6696,0.014966,0.018937,0.024435,-40.08,34.8,31.02
5.2575,-7.7908,-2.6696,0.020159,0.010385,0.014355,-40.08,34.74,30.96
5.1485,-7.8045,-2.6423,0.013744,0.0088575,0.015272,-40.08,34.8,30.96
5.2166,-7.8317,-2.7649,0.010079,0.014355,0.023518,-39.9,34.86,30.9
5.3119,-7.7908,-2.8467,-0.0051924,0.0058032,0.041233,-39.9,34.86,30.78
5.38,-7.7091,-2.9148,-0.012828,0.0030543,0.048564,-39.9,34.8,30.72
5.4754,-7.7772,-2.8058,-0.0058032,-0.038485,0.067806,-39.96,34.8,30.54
5.4073,-7.8862,-2.8467,-0.0051924,-0.033598,0.082467,-39.9,34.86,30.72
5.1894,-7.8862,-2.7377,0.024129,-0.011301,0.077885,-39.9,34.98,30.6
4.8352,-7.8181,-2.6287,0.039401,0.02474,0.055589,-39.96,34.98,30.54
4.8352,-7.8453,-2.5879,0.036041,0.055894,0.021075,-39.84,34.92,30.66
4.7399,-7.927,-2.4789,0.02474,0.06017,-0.040012,-39.9,35.04,30.54
4.7263,-8.0224,-2.5742,0.029627,0.041233,-0.087965,-39.96,35.1,30.48
