Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
-0.53119,-6.3335,-1.6072,-0.25168,-0.19395,-0.22755,13.14,33.9,21.36
-0.21793,-5.1621,-1.2531,-0.22419,-0.26695,-0.19884,13.44,34.26,21.0
0.095342,-4.9578,-0.91256,-0.25534,-0.35949,-0.20525,13.32,34.62,20.64
0.081722,-4.9987,-0.83084,-0.31612,-0.43524,-0.22266,13.5,34.8,20.52
0.095342,-5.2166,-0.85808,-0.39798,-0.46059,-0.21441,13.62,35.04,20.28
-0.054481,-5.6933,-0.58567,-0.43249,-0.43921,-0.21594,13.56,35.04,20.22
-0.095342,-6.3879,-0.81722,-0.41203,-0.40012,-0.26909,13.56,35.04,20.22
-0.40861,-7.8589,-0.8036,-0.3656,-0.40959,-0.36255,13.38,35.22,20.1
-0.40861,-8.2812,-0.96704,-0.36621,-0.45082,-0.39492,13.38,35.16,20.1
-0.49033,-9.0575,-1.3757,-0.37141,-0.44257,-0.35094,13.32,35.04,20.04
-0.38137,-10.801,-2.3699,-0.34025,-0.30543,-0.18723,13.14,34.98,20.28
-0.54481,-11.523,-2.8058,-0.31429,-0.26053,-0.12278,13.08,34.92,20.34
-0.8036,-11.809,-3.2553,-0.25076,-0.2529,0.098349,13.02,34.98,20.28
-1.3484,-12.286,-4.1814,-0.2587,-0.29749,0.13683,12.96,34.74,20.28
-2.0703,-12.286,-4.6173,-0.29138,-0.35064,0.14569,13.14,34.44,20.46
-3.0782,-12.503,-4.7399,-0.32712,-0.35919,0.16188,13.02,34.08,20.58
-3.8001,-12.967,-4.7399,-0.3094,-0.21289,0.11942,13.26,34.14,20.52
-4.0997,-13.893,-4.7807,-0.3094,-0.015577,0.073304,13.38,34.08,20.58
-3.2553,-14.41,-5.5707,-0.21166,0.54123,0.37996,13.38,33.78,20.7
-2.8603,-12.79,-6.2517,0.082161,0.82314,0.67104,13.44,33.6,20.94
-2.8467,-10.447,-6.6331,0.28253,0.83475,0.72632,13.5,33.54,21.06
-3.4732,-6.7693,-5.8567,0.59193,0.62614,0.51924,13.62,33.36,21.06
-3.8273,-6.279,-5.3119,0.53512,0.49144,0.39279,13.74,33.18,21.06
-3.9363,-6.674,-4.8352,0.16218,0.3375,0.018937,13.86,33.06,21.12
-2.2474,-7.5593,-4.5901,0.076358,0.53665,0.034819,14.04,32.82,21.3
-0.92618,-7.5457,-4.3449,0.18173,0.84544,0.16799,14.04,32.7,21.3
0.54481,-7.4095,-3.6775,0.31979,1.0501,0.28527,14.16,32.7,21.72
0.65378,-7.246,-3.4323,0.31948,0.97494,0.34178,14.1,32.7,21.96
0.64016,-6.2517,-3.0237,0.30146,0.82864,0.34178,13.8,32.52,22.2
0.6674,-5.5435,-2.6968,0.2926,0.80848,0.32865,13.98,32.52,22.26
0.47671,-5.094,-2.2882,0.2587,0.81612,0.30635,13.92,32.58,22.32
0.35413,-4.7671,-2.2201,0.16157,0.78832,0.27794,13.86,32.52,22.26
0.21793,-4.5083,-1.8387,0.098349,0.7477,0.23854,13.62,32.58,22.44
0.19068,-4.5901,-1.8251,0.039401,0.67776,0.17104,13.62,32.52,22.74
0.23155,-5.2575,-1.8387,0.0027489,0.63469,0.1182,13.2,32.58,23.04
0.31327,-5.5843,-1.8251,-0.012217,0.62858,0.0562,13.02,32.58,23.22
0.44947,-6.9464,-2.1248,-0.0042761,0.63408,-0.019242,12.66,32.64,23.46
0.57205,-8.1313,-2.4108,-0.023824,0.64691,-0.14936,12.24,32.7,23.64
0.84446,-9.1529,-2.7786,-0.04948,0.62614,-0.20433,12.06,32.7,23.88
1.185,-10.093,-3.3506,-0.050396,0.57513,-0.15119,11.82,32.76,23.82
2.0022,-11.21,-4.5628,0.050091,0.50121,-0.002138,11.52,32.94,24.12
2.2474,-11.536,-5.0123,0.26145,0.37232,0.2138,11.16,33.0,24.36
2.0703,-11.536,-5.4481,0.50732,0.21686,0.32773,10.68,32.88,24.6
1.7025,-11.645,-5.2166,0.64385,0.15119,0.29902,10.56,32.7,24.72
0.36775,-13.225,-4.3313,0.63713,0.14325,0.1576,10.26,32.76,24.84
-0.35413,-14.015,-4.1133,0.53848,-0.053145,-0.15149,9.9,32.7,24.54
-0.99429,-14.07,-4.0316,0.57421,-0.31246,-0.2303,9.78,32.82,24.54
-1.3484,-12.803,-4.127,0.58002,-0.45968,-0.146,9.54,32.94,24.3
-1.2939,-11.523,-3.9771,0.53603,-0.5171,-0.0076358,9.6,33.0,24.06
-1.2939,-10.801,-3.8137,0.41569,-0.61025,0.094379,9.66,33.12,24.06
-1.2803,-10.147,-3.3506,0.23915,-0.70616,0.1295,9.6,33.12,23.82
-1.5255,-8.7987,-2.2746,0.084605,-0.73518,0.08491,9.6,33.24,23.58
-1.6889,-8.54,-1.9068,0.0027489,-0.69272,-0.051007,9.72,33.36,23.28
-1.8524,-8.2403,-1.4165,-0.058643,-0.6072,-0.29444,9.84,33.6,22.92
-1.4438,-7.8998,-1.1305,-0.10996,-0.48319,-0.37141,10.08,33.72,22.74
-1.2122,-7.6274,-1.1577,-0.14233,-0.40806,-0.36469,10.2,34.14,22.56
-0.55843,-6.5241,-1.1986,-0.17837,-0.28894,-0.29352,10.44,34.2,22.32
-0.21793,-5.6797,-1.185,-0.19395,-0.2364,-0.15394,10.86,34.44,22.14
-0.14982,-5.4073,-1.1169,-0.18906,-0.24832,-0.12095,11.04,34.62,22.02
-0.01362,-5.1485,-0.89894,-0.19823,-0.2645,-0.15638,11.22,34.74,21.9
0.01362,-5.3119,-0.74912,-0.22449,-0.28894,-0.21533,11.22,34.8,21.96
-0.027241,-5.8159,-0.57205,-0.27642,-0.32132,-0.27214,11.34,34.74,21.78
0.040861,-6.2517,-0.55843,-0.33292,-0.30116,-0.33995,11.58,34.8,21.9
0.054481,-6.6876,-0.57205,-0.3207,-0.27672,-0.39737,11.52,34.86,21.72
-0.027241,-7.9951,-0.54481,-0.30665,-0.27764,-0.41936,11.64,34.68,21.48
0.1362,-8.7306,-0.6674,-0.26481,-0.3036,-0.39828,11.82,34.68,21.6
0.19068,-9.4934,-1.0079,-0.24954,-0.32101,-0.29902,11.76,34.62,21.6
0.23155,-10.801,-1.6072,-0.22907,-0.36072,-0.15669,11.76,34.5,21.6
0.14982,-11.673,-2.4108,-0.20036,-0.42364,-0.0058032,11.7,34.44,21.66
-0.58567,-12.326,-3.4868,-0.14844,-0.47312,0.10721,11.4,34.26,21.54
-1.0624,-12.503,-3.6775,-0.10507,-0.51343,0.10843,11.52,34.14,21.48
-2.0975,-12.694,-4.304,-0.11423,-0.48442,0.11515,11.52,34.14,21.42
-2.6015,-12.994,-4.2223,-0.18295,-0.33323,0.040623,11.4,33.9,21.18
-3.0782,-13.539,-4.0861,-0.2364,-0.24465,-0.016188,11.46,33.78,21.18
-3.2416,-14.628,-4.2768,-0.34636,-0.12278,-0.11454,11.46,33.78,21.18
-3.2416,-14.628,-4.2768,-0.30849,0.21625,0.14997,11.46,33.66,21.12
-2.7377,-11.291,-5.7342,-0.052229,0.37782,0.46212,11.52,33.48,21.36
-2.9556,-9.6841,-5.993,0.29474,0.4218,0.59468,11.58,33.42,21.48
-3.5549,-6.4969,-4.9987,0.49663,0.33231,0.50855,11.7,32.94,21.54
-3.623,-6.5922,-4.2087,0.39737,0.071471,0.14447,11.76,32.94,21.54
-3.1327,-7.75,-3.5685,0.14508,0.0094684,-0.22999,12.12,32.52,21.72
-1.7979,-8.4174,-3.4732,-0.0088575,0.43402,-0.18418,12.36,32.22,21.6
0.40861,-8.2812,-3.5413,0.079412,0.81428,0.080634,12.42,31.98,21.72
1.5391,-8.0224,-3.1463,0.15363,0.9334,0.26481,12.6,32.04,22.02
1.975,-7.1371,-2.8739,0.16738,0.69425,0.34789,12.66,32.04,22.38
1.6344,-5.8023,-2.3836,0.14569,0.39737,0.32956,12.48,31.92,22.44
0.85808,-4.9714,-2.0431,0.13195,0.1799,0.29596,12.36,32.16,22.5
0.14982,-4.5492,-1.7025,0.097738,0.069028,0.26786,12.12,32.1,22.68
-0.054481,-4.3858,-1.6344,0.028405,0.13347,0.25656,11.94,32.16,22.92
-0.12258,-4.1678,-1.4438,-0.07422,0.31429,0.1912,11.94,32.1,23.1
-0.027241,-4.2904,-1.4438,-0.077274,0.33353,0.15058,11.88,32.04,23.28
0.19068,-5.2302,-1.8251,-0.023824,0.30604,-0.007025,11.88,32.04,23.4
-0.081722,-6.7285,-1.6753,-0.012828,0.32773,-0.088881,11.94,31.92,23.46
-0.068102,-7.4776,-1.7979,-0.03879,0.3711,-0.032376,11.94,31.74,23.58
0.34051,-8.3493,-2.4789,-0.036957,0.32681,0.09499,11.88,31.74,23.7
1.3212,-9.9292,-3.4732,-0.0082467,0.19609,0.18143,12.06,31.8,23.94
1.2667,-10.351,-3.732,0.054062,0.045815,0.22785,12.06,31.68,23.88
0.95342,-10.801,-4.0861,0.12187,-0.11515,0.27581,12.0,31.56,24.06
0.50395,-10.815,-4.4811,0.17868,-0.14936,0.31337,12.12,31.74,23.82
0.34051,-10.692,-4.3994,0.20403,-0.069333,0.32712,11.88,31.68,23.94
0.36775,-11.25,-4.304,0.27122,0.011606,0.21625,11.7,31.5,24.06
0.28603,-12.027,-4.0589,0.35491,0.040623,0.10843,11.7,31.2,24.24
0.27241,-13.375,-3.5004,0.44715,0.027794,-0.014966,11.64,31.32,23.88
0.1362,-14.097,-3.3642,0.55741,-0.14783,-0.15119,11.7,31.44,23.82
-0.78998,-14.07,-3.2825,0.68845,-0.40561,-0.2135,11.7,31.38,23.52
