Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
6.1155,-8.4174,0.64016,-0.11759,0.48625,-0.75289,3.06,36.96,-8.52
6.4152,-8.7034,1.0079,-0.1576,0.47006,-0.87751,3.12,36.96,-8.52
6.851,-8.431,0.84446,-0.1405,0.36835,-0.99663,3.3,36.9,-8.1
6.2517,-8.5808,0.88532,-0.21228,0.22327,-0.99571,3.12,36.9,-8.04
6.3335,-7.9543,1.8387,-0.13775,0.23915,-0.96364,2.94,36.78,-7.74
6.5241,-7.7227,1.8524,-0.0036652,0.36957,-1.0162,2.88,36.78,-7.62
6.8374,-7.8726,1.8387,0.18326,0.27886,-1.1481,2.58,36.84,-7.56
5.2166,-7.6819,2.0431,0.37874,0.13286,-1.0434,2.1,36.84,-7.56
5.1485,-7.3822,1.7298,0.50946,-0.078802,-0.90255,1.8,36.9,-7.5
5.2575,-7.9407,1.4438,0.60995,-0.36713,-0.84666,0.96,36.96,-7.38
5.38,-8.0224,1.4301,0.78649,-0.67562,-0.78099,0.6,36.9,-7.32
5.5435,-7.9134,1.1169,0.97983,-0.87995,-0.82467,0.24,36.9,-7.5
6.1836,-7.7772,1.3893,0.81734,-1.1945,-0.90042,-0.54,37.2,-7.38
4.0997,-8.7306,0.44947,0.78679,-1.2285,-0.90011,-0.96,37.14,-7.56
3.7047,-8.9213,0.16344,0.69791,-1.1674,-0.65912,-1.38,37.38,-7.62
3.6775,-9.1256,-0.054481,0.50457,-1.0861,-0.5171,-1.68,37.44,-7.68
4.2495,-8.8396,-0.16344,0.478,-0.99907,-0.45326,-2.64,37.92,-8.04
4.522,-8.7034,0.027241,0.42974,-1.0003,-0.42425,-3.18,37.92,-8.22
4.8897,-8.7851,0.040861,0.29413,-1.0113,-0.34911,-3.96,38.34,-8.4
5.2166,-8.7306,0.19068,0.23518,-0.94348,-0.30085,-4.5,38.52,-8.34
5.9112,-7.8726,1.1577,0.35491,-0.56016,-0.38637,-5.28,38.46,-8.7
5.8976,-7.8589,0.89894,0.42547,-0.47037,-0.34422,-5.7,38.52,-9.0
5.9793,-8.2131,0.96704,0.43402,-0.52107,-0.25626,-6.24,38.7,-9.3
6.0883,-7.8862,0.89894,0.55008,-0.48961,-0.18723,-7.2,38.7,-9.72
6.1155,-7.8045,0.54481,0.63988,-0.54978,-0.13439,-7.56,38.64,-9.96
6.0611,-7.641,0.40861,0.7028,-0.58399,-0.12981,-7.86,38.7,-10.02
5.7478,-8.1041,-0.1362,0.66645,-0.54489,-0.12401,-8.7,38.7,-10.56
5.6524,-7.927,0.27241,0.66035,-0.37171,-0.1295,-8.88,38.7,-10.62
5.3528,-7.5321,-0.095342,0.64874,-0.208,-0.1405,-9.36,38.58,-11.04
5.1076,-7.6138,-0.054481,0.54092,-0.1854,-0.12095,-9.48,38.28,-11.22
4.6173,-7.5865,-0.50395,0.51038,-0.14813,-0.062308,-9.84,37.98,-11.82
4.5356,-7.927,-0.6674,0.48045,-0.15882,-0.028711,-9.96,38.1,-12.12
4.699,-8.1177,-0.53119,0.40225,-0.14386,0.028711,-10.2,37.98,-12.36
4.9987,-7.8589,-0.40861,0.36316,0.020159,0.054367,-10.26,37.86,-12.66
5.7886,-7.2733,-0.36775,0.30177,0.12431,0.091019,-10.2,37.44,-13.2
6.0883,-7.069,0.42223,0.29688,0.27061,0.1066,-10.14,37.32,-13.38
5.7886,-7.5729,0.61292,0.24923,0.3207,0.10415,-10.26,37.2,-13.92
5.5843,-8.0224,0.36775,0.19334,0.29963,0.12737,-10.2,36.96,-14.1
5.7342,-8.2676,0.68102,0.12309,0.31032,0.14875,-10.02,36.96,-14.4
6.0474,-7.7091,0.8717,0.16371,0.38026,0.15516,-9.9,36.78,-15.06
6.0202,-7.641,0.85808,0.13683,0.42822,0.21594,-9.72,36.72,-15.3
5.9521,-7.6546,0.95342,0.096822,0.42547,0.25015,-9.66,36.72,-15.66
6.0202,-7.1915,1.5119,0.11698,0.43158,0.26664,-9.3,36.54,-16.26
6.0611,-7.0145,1.6208,0.14172,0.48319,0.24435,-9.24,36.36,-16.38
6.0611,-7.3141,1.7162,0.14111,0.49175,0.2306,-8.76,36.18,-16.98
6.0202,-7.464,1.7434,0.098655,0.47159,0.25779,-8.64,36.24,-17.16
6.2381,-7.5593,2.1112,0.054978,0.42761,0.33262,-8.16,36.06,-17.7
