Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2.3427,-8.5536,-5.1485,0.43127,-0.14752,-0.083689,-5.76,29.82,34.32
2.3427,-8.5536,-5.1485,-0.035736,0.69425,-0.18631,-5.76,29.82,34.32
1.8115,-8.322,-5.6661,-0.33598,0.77244,-0.1124,-5.94,29.46,34.32
2.0567,-7.8045,-5.0395,-0.40684,0.39798,-0.019548,-5.94,29.58,34.38
2.3563,-7.5321,-4.6173,-0.44746,0.10171,0.026878,-6.18,29.7,34.08
1.3348,-7.5457,-5.4754,-0.69028,0.012523,0.082772,-6.48,29.76,33.96
0.65378,-7.0962,-5.4754,-0.97219,-0.020159,0.1573,-6.9,29.76,33.6
0.51757,-6.3743,-5.1349,-1.087,-0.04612,0.21533,-7.32,29.4,33.78
0.47671,-5.3528,-4.3585,-1.0693,-0.0067195,0.18876,-7.44,29.1,33.96
0.40861,-5.0804,-4.1951,-1.0146,0.1011,0.086437,-7.44,28.92,34.2
0.21793,-4.413,-4.0044,-0.97738,0.20647,-0.034819,-7.5,28.32,34.44
0.16344,-4.0452,-4.0316,-0.97464,0.30543,-0.12859,-7.62,27.72,34.5
0.14982,-4.0044,-3.8818,-0.94867,0.5678,-0.16768,-7.98,26.76,34.8
0.21793,-4.3858,-3.7865,-0.9218,0.73823,-0.1292,-8.22,25.92,35.4
0.61292,-5.5571,-4.2495,-0.87812,0.93371,-0.059254,-8.46,25.02,35.7
1.0079,-6.0066,-4.522,-0.86407,1.0226,-0.017715,-8.46,25.02,35.7
1.2531,-5.7069,-5.094,-0.894,1.1203,0.10201,-9.0,24.18,35.94
1.3893,-5.6116,-5.38,-0.98135,1.1768,0.15577,-9.18,23.76,35.88
2.7513,-6.8647,-6.5922,-1.0412,1.3839,0.14019,-10.02,22.68,36.0
4.699,-8.6625,-8.1177,-1.0366,1.7229,0.06689,-10.92,21.72,36.06
5.9793,-8.7851,-8.9349,-0.92454,1.9911,0.036346,-11.34,21.3,36.06
7.3822,-8.2267,-9.507,-0.70341,1.96,0.085216,-11.88,20.82,36.12
9.1937,-7.2869,-10.215,-0.42852,1.5678,0.10415,-13.2,19.98,36.24
9.2891,-7.7636,-10.665,-0.17471,0.64782,-0.17807,-13.8,19.62,36.12
7.9679,-8.0905,-10.052,0.0082467,0.21166,-0.13653,-15.18,18.78,35.7
5.1349,-7.5048,-8.0905,0.17593,-0.29199,-0.15302,-16.26,18.12,35.58
4.9033,-7.0962,-6.96,0.094073,-0.4383,-0.23274,-17.34,17.76,35.28
5.1621,-6.96,-6.4424,-0.08827,-0.094379,-0.21777,-17.76,17.46,35.22
4.985,-6.6331,-6.0202,-0.21319,0.2923,-0.10873,-18.6,17.1,34.92
4.5628,-6.3879,-5.775,-0.1912,0.3769,0.044288,-18.96,16.92,34.62
4.3721,-6.1564,-5.38,-0.040317,0.19517,0.16127,-19.32,16.8,34.56
4.3585,-5.0531,-4.3449,0.20617,-0.26389,0.32987,-19.8,16.74,34.56
4.2495,-4.6718,-4.0725,0.38851,-0.47953,0.40928,-19.92,16.8,34.26
3.732,-3.7047,-3.9363,0.54184,-0.58215,0.43707,-19.92,16.62,34.26
2.7649,-3.2008,-4.2495,0.59559,-0.54703,0.46976,-19.44,16.68,34.08
2.2474,-2.8603,-3.9771,0.66218,-0.44349,0.57452,-19.5,16.8,34.02
2.0703,-2.2065,-3.2144,0.82803,-0.51832,0.67012,-19.14,16.8,33.78
2.6423,-2.6015,-3.1599,1.1212,-1.062,0.71502,-18.84,17.28,33.66
2.8058,-3.0237,-3.2553,1.2107,-1.2471,0.68814,-18.48,17.58,33.6
2.3699,-4.5083,-3.3506,1.4502,-1.5656,0.60903,-17.64,18.36,33.6
2.2337,-6.0883,-3.051,1.5834,-1.4358,0.57391,-16.56,19.02,33.24
2.6015,-7.0553,-2.9556,1.7205,-1.0971,0.54245,-15.84,19.44,33.0
3.5685,-7.8317,-2.9284,1.8564,-0.83627,0.56261,-14.58,20.22,32.64
4.6718,-8.6762,-3.5958,2.0134,-0.75503,0.55314,-13.5,21.3,32.1
5.0804,-9.6432,-4.4402,2.1295,-0.97891,0.46273,-12.0,22.56,31.38
4.8488,-10.161,-4.9578,2.1408,-1.4762,0.29444,-11.46,23.34,30.9
3.9227,-10.828,-5.3119,2.0052,-2.1053,0.10629,-9.96,24.48,30.06
2.7649,-10.896,-5.1621,1.7648,-2.7052,-0.044288,-8.22,25.68,28.92
2.3427,-11.441,-5.0668,1.511,-3.4132,-0.12248,-7.44,26.28,28.14
0.35413,-14.083,-4.0452,1.6872,-3.6918,-0.31704,-6.0,27.36,26.76
-0.8717,-15.282,-3.3234,1.7706,-3.9382,-0.77641,-5.16,27.9,26.16
-1.6753,-14.778,-2.4789,1.5345,-3.9306,-1.1591,-3.6,28.98,24.66
-2.5061,-13.416,-2.8467,1.4639,-3.4306,-1.0226,-1.98,29.76,23.16
-3.0646,-11.836,-2.8058,1.6032,-2.7721,-0.64446,-0.48,30.6,21.6
-3.0646,-11.155,-2.6696,1.5168,-2.1044,-0.36316,0.3,30.96,20.76
-2.4108,-9.7249,-2.6423,1.2489,-1.4988,-0.33964,1.8,31.5,19.14
-2.4108,-9.7249,-2.6423,1.2489,-1.2306,-0.35308,1.8,31.5,19.14
-0.55843,-8.1177,-1.8115,0.53848,-0.5733,-0.30391,3.84,32.46,16.86
-0.054481,-7.5184,-0.98067,0.40256,-0.54886,-0.24343,4.8,32.94,15.6
-0.10896,-7.2596,-0.57205,0.3094,-0.72846,-0.22327,5.34,33.24,14.58
-0.40861,-6.9328,-0.6674,0.16402,-0.86712,-0.2923,5.52,33.54,13.5
-0.7355,-6.7421,-0.77636,0.000305,-0.81917,-0.42791,5.64,33.84,13.26
