Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
-0.21793,-9.5887,0.027241,0.012828,0.11362,-0.41844,21.06,37.98,-1.8
-0.027241,-9.1937,0.28603,-0.0030543,0.17226,-0.32284,19.68,38.64,-2.46
0.027241,-8.8668,0.14982,-0.034514,0.15638,-0.18265,18.96,38.94,-2.58
0.19068,-8.6762,0.38137,-0.12492,0.17165,-0.11362,17.52,39.48,-2.7
0.38137,-8.5808,0.61292,-0.15119,0.17135,-0.076358,16.74,39.6,-2.82
0.6674,-8.3765,0.8036,-0.1631,0.16371,0.0079412,15.96,39.78,-2.64
0.72188,-8.322,0.78998,-0.14539,0.19303,0.049175,15.48,39.9,-2.58
0.78998,-8.3901,0.78998,-0.15333,0.24923,0.043066,14.28,39.9,-2.1
0.8036,-8.5536,1.076,-0.197,0.33109,0.0045815,13.74,40.02,-2.04
0.8717,-8.6081,1.0624,-0.24984,0.42425,-0.052229,13.26,40.02,-1.8
0.8036,-8.4174,0.92618,-0.28619,0.51404,-0.087048,12.36,39.96,-1.2
0.5993,-8.2812,0.70826,-0.28558,0.6466,-0.054672,12.06,39.96,-1.02
0.49033,-8.1313,0.081722,-0.29169,0.956,0.1347,11.58,40.08,-0.66
0.76274,-8.4174,0.054481,-0.29566,1.0385,0.18357,11.4,39.9,-0.24
1.1169,-8.7443,0.054481,-0.33475,1.109,0.23671,11.4,39.78,-0.12
1.5119,-9.0575,-0.027241,-0.42669,0.96639,0.23854,11.04,39.72,0.18
1.076,-8.6898,-0.31327,-0.46853,0.80481,0.21472,11.1,39.66,0.54
0.78998,-8.4446,-0.42223,-0.49419,0.74556,0.20739,11.1,39.66,0.78
0.081722,-7.4367,-0.54481,-0.5287,0.8378,0.27031,10.92,39.78,1.32
0.068102,-7.1643,-0.20431,-0.57269,1.0473,0.33872,10.8,39.72,1.5
0.65378,-7.0417,0.17706,-0.64324,1.255,0.43005,10.44,39.72,1.98
0.98067,-6.9328,0.36775,-0.80665,1.5253,0.47373,10.5,39.78,2.34
1.4301,-6.4424,0.55843,-0.86285,1.6029,0.5061,10.5,39.66,2.4
1.9068,-5.6116,0.10896,-0.94379,1.8082,0.59437,10.68,39.3,2.88
2.547,-6.3879,-0.29965,-0.95997,1.865,0.5959,10.8,39.18,3.24
3.5958,-7.6683,-0.58567,-0.93126,1.7871,0.35033,10.8,39.0,3.42
5.9793,-12.34,-3.6639,-0.69364,1.3992,0.11393,10.98,38.64,4.14
7.7091,-18.088,-6.1836,0.14508,1.0284,0.0045815,11.04,38.46,4.56
6.6876,-19.314,-10.093,1.0519,-0.34575,0.046426,10.92,38.04,4.5
3.2144,-16.086,-10.842,0.66768,-0.76694,0.63347,11.16,37.62,4.56
-0.83084,-9.1256,-5.9385,0.27886,-0.71166,0.93737,11.34,37.38,4.62
0.21793,-7.4776,-3.8137,-0.22388,-0.52809,1.3891,11.76,36.84,4.74
1.4846,-7.1643,-3.0646,-0.38759,-0.55558,1.4981,12.12,36.66,4.74
1.5936,-7.5184,-2.7649,-0.53573,-0.85063,1.2834,12.48,36.48,4.74
1.471,-8.0632,-1.3212,-0.45876,-1.0974,0.99266,13.26,35.94,4.86
1.5391,-7.641,-1.0624,-0.18601,-0.90652,0.6408,13.68,35.64,4.92
1.1986,-7.1098,-1.2803,0.055589,-0.40042,0.38087,14.04,35.34,4.74
1.0624,-5.8704,-2.4517,0.14813,0.089492,0.20892,15.06,35.04,4.68
1.6617,-5.6661,-2.7649,0.083994,0.27092,-0.047342,15.42,34.8,4.8
2.6015,-5.6116,-2.9011,0.058032,0.15791,-0.1408,16.38,34.32,4.74
2.8194,-5.7205,-2.6968,0.02474,-0.2138,-0.31429,16.8,34.14,4.92
2.7649,-5.9249,-2.6015,0.049786,-0.62797,-0.44654,17.1,34.14,5.1
2.3836,-6.7421,-2.4244,0.14508,-1.0959,-0.64171,17.4,33.66,5.22
2.1929,-7.2869,-2.3563,0.18906,-1.3008,-0.77733,17.64,33.66,5.34
1.4438,-7.75,-2.2337,0.20708,-1.3992,-0.88911,17.52,33.18,5.16
1.2258,-7.6955,-2.3836,0.23274,-1.401,-0.97402,17.22,33.12,5.1
0.99429,-7.5729,-2.438,0.24557,-1.361,-1.033,16.92,33.18,4.98
0.91256,-7.2596,-2.6968,0.24435,-1.2993,-1.0376,16.08,33.42,4.68
0.95342,-7.2324,-2.6696,0.19303,-1.255,-1.0082,15.36,33.54,4.5
1.2395,-7.8862,-2.4244,0.10873,-1.2941,-0.99602,14.88,33.66,4.2
1.9477,-10.706,-1.185,-0.0015272,-1.5201,-1.0657,13.44,33.96,3.72
1.8251,-12.708,-0.40861,-0.070555,-1.7889,-1.1777,12.48,34.26,3.54
1.2258,-14.451,0.21793,-0.085216,-1.8228,-1.2456,11.52,34.44,3.36
0.24517,-17.992,1.1032,-0.069333,-1.5223,-1.2883,9.72,34.86,3.0
-0.98067,-18.183,0.91256,-0.16921,-1.0351,-1.2938,8.58,34.98,2.82
-1.9613,-15.159,-0.17706,-0.17929,-0.40073,-1.1344,6.6,35.04,2.76
-1.866,-13.498,-0.85808,-0.1799,0.76114,-0.66829,5.52,35.04,2.82
-1.4982,-12.381,-1.4029,-0.19578,1.1185,-0.52046,4.56,34.98,2.88
0.40861,-11.795,-1.7298,-0.25381,1.7233,-0.15944,2.94,34.62,3.24
1.8796,-11.25,-1.6889,-0.26939,1.7446,-0.040012,2.16,34.38,3.6
2.3427,-10.733,-1.6344,-0.27092,1.4203,0.37599,1.56,34.14,3.72
2.3699,-8.3765,-1.4165,-0.19945,1.1307,0.66584,0.48,33.42,3.9
2.2474,-7.3414,-1.1577,-0.11851,0.82803,0.84544,-0.06,33.12,4.2
2.0567,-6.2517,-0.58567,-0.087965,0.44746,0.83963,-0.3,32.46,4.8
1.6481,-6.0611,-0.35413,-0.13928,0.047342,0.58185,-0.24,32.16,5.04
0.5993,-6.0202,0.01362,-0.21319,-0.23488,0.38698,0.06,31.38,5.28
