Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
5.6116,-3.2825,-4.5764,0.47342,0.25534,-0.040012,-16.56,29.1,17.22
4.7399,-2.547,-5.0531,0.28863,0.1069,-0.13042,-16.62,29.1,17.16
5.993,-4.7807,-4.1542,0.16066,0.03146,-0.065973,-16.62,29.16,16.92
7.3414,-3.3778,-6.3743,-0.080329,-0.29474,-0.24648,-16.68,29.4,16.56
6.8647,-1.9477,-5.9793,-0.17135,-0.027184,-0.029016,-16.74,29.46,16.5
8.0632,-2.547,-5.7886,-0.058032,-0.071166,0.15913,-16.86,29.52,16.14
11.645,-9.9973,-8.1858,-0.095295,-0.1744,0.31062,-16.92,29.52,15.6
5.6661,-16.794,-6.2381,0.076358,-0.65271,0.33811,-16.86,29.7,15.42
1.7025,-4.9033,-9.4389,0.18906,0.45173,0.0097738,-16.68,29.82,15.12
4.699,-4.6582,-3.9908,0.26176,0.000305,0.3372,-16.5,30.06,14.52
-0.68102,5.8295,-8.3901,0.45509,0.63225,0.53573,-16.5,30.06,14.34
9.5479,3.1191,-8.6625,0.27214,0.5565,0.57269,-16.38,29.94,14.04
-3.1191,-18.605,-3.5822,0.34758,-1.1961,0.92057,-16.08,30.12,13.86
-8.1041,6.6876,-8.0632,0.090103,0.59315,0.11973,-16.08,30.06,13.62
7.7636,5.2166,-6.5514,-0.17776,0.20281,-0.60445,-15.9,30.06,13.56
9.6977,-11.754,-8.3493,-0.088881,-0.062003,0.55467,-15.84,30.12,13.32
1.3212,-2.4789,-5.6116,-0.50641,-0.70402,-0.24312,-15.78,30.24,13.2
-0.96704,1.1305,-3.3915,-0.41753,0.30574,-0.08094,-15.66,30.18,13.38
8.1995,-3.1191,-4.9442,-0.14294,-0.32956,-0.12431,-15.48,30.24,13.44
10.025,-6.279,-7.9815,-0.66432,-0.67898,-0.49083,-15.18,30.3,13.26
1.9613,-2.4517,-5.1894,-0.40042,-0.026573,-0.12401,-15.18,30.3,13.2
6.1428,-2.5606,-6.7285,-0.27367,-0.33628,-0.011606,-15.06,30.18,13.26
3.8818,-2.5198,-4.6854,-0.18479,-0.40012,0.10812,-14.94,30.18,13.26
16.058,-12.122,-5.6797,0.21564,-0.39523,-0.2025,-14.94,30.12,13.38
7.2869,-8.6762,-8.3357,0.30329,-0.37904,0.17623,-14.88,30.0,13.56
10.27,-6.6331,-11.032,-0.052534,-0.11179,-0.22602,-15.06,29.94,13.86
1.1441,-13.021,-1.0624,0.41966,-0.21564,0.59834,-15.18,29.88,14.04
-0.36775,4.1951,-10.637,0.20831,0.35919,-0.31368,-14.94,29.94,14.34
12.83,-6.0747,-0.49033,0.44288,0.11851,0.41936,-15.0,29.7,14.46
-0.43585,-5.3392,-5.7069,0.58063,-0.37446,0.52107,-14.88,29.7,14.52
2.1384,-4.1406,-9.4389,0.25717,-0.4215,-0.044899,-14.76,29.64,14.34
5.38,-3.2825,-4.5083,-0.04612,0.13286,0.1011,-14.64,29.76,14.4
5.6116,-2.7649,-5.2575,-0.089492,-0.1124,-0.16463,-14.7,29.76,14.4
