Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
6.6059,-4.6037,-5.7886,-0.45907,0.041539,0.39615,-16.8,15.3,-19.62
5.6116,-4.9033,-6.279,-0.37599,0.35766,0.56169,-16.86,15.66,-19.08
6.1155,-4.522,-5.2575,-0.4105,0.54611,0.63102,-16.86,15.9,-18.84
6.8374,-3.8273,-4.9033,-0.41233,0.50121,0.60751,-16.8,16.08,-18.6
7.7772,-4.8897,-4.9578,-0.33537,0.35858,0.40775,-16.74,16.32,-18.12
7.9951,-4.7535,-4.6037,-0.43402,0.1967,0.35613,-16.68,16.44,-17.76
7.3141,-4.0725,-3.0918,-0.4444,-0.007025,0.33567,-16.56,16.44,-17.58
9.0303,-4.3858,-3.1054,-0.45845,-0.34911,0.29596,-16.26,16.68,-17.34
8.0905,-6.3335,-4.304,-0.65821,-1.1808,0.22388,-16.02,16.74,-16.86
5.1757,-5.3119,-2.4789,-0.79626,-1.5684,0.17318,-15.84,17.16,-15.84
4.4402,-5.0259,-5.2166,-0.72937,-1.4346,0.30757,-15.66,17.28,-15.24
5.1076,-4.9169,-4.5901,-0.67806,-1.055,0.18387,-15.54,17.52,-13.8
5.203,-4.3177,-4.9033,-0.65454,-0.75045,0.1912,-15.3,17.52,-13.02
5.5435,-5.4618,-5.6116,-0.51465,-0.84269,0.13653,-15.18,17.52,-12.36
3.8273,-2.8058,-5.4754,-0.40134,-0.76144,0.2022,-14.82,17.52,-10.92
4.7126,-2.6015,-6.96,-0.1127,-0.42455,0.28802,-14.64,17.64,-10.08
5.6388,-7.2733,-6.9872,-0.28253,-0.8207,0.14997,-14.22,17.76,-9.24
4.6582,-5.7614,-8.0905,-0.6072,-0.9893,0.05681,-13.44,17.7,-7.74
3.6094,-1.866,-8.3357,-0.74159,-0.89492,0.16799,-13.02,17.58,-6.9
5.7342,-0.6674,-7.7908,-0.49358,0.21411,0.11729,-12.66,17.4,-6.06
6.2245,-5.8976,-6.851,-0.54367,-0.64507,0.29016,-12.12,16.98,-4.62
3.9635,-4.0861,-7.3277,-0.59743,-1.2556,0.3989,-11.58,16.92,-3.9
3.6094,-3.0918,-10.106,-0.6298,-0.59895,0.54428,-11.22,16.86,-3.18
5.4481,-4.0725,-10.311,-0.56902,0.14661,0.45296,-10.38,16.8,-2.04
5.2847,-2.5334,-9.9156,-0.4945,0.24251,0.36652,-9.9,16.74,-1.62
4.4811,-1.9341,-9.7385,-0.32712,0.61789,0.24648,-9.54,16.74,-1.2
4.5628,-2.9965,-10.324,-0.22969,0.41814,0.1011,-8.82,16.86,-0.36
4.5764,-3.7592,-9.6023,-0.18937,0.49694,-0.17013,-8.46,16.98,-0.18
3.4868,-3.5822,-8.7306,-0.099876,0.69578,-0.24648,-8.22,16.92,0.24
5.4481,-3.5549,-8.1858,-0.030238,0.89797,-0.48839,-7.98,17.04,0.72
6.7421,-4.3858,-8.1995,-0.073304,0.89034,-0.59712,-7.92,17.22,0.78
6.5105,-4.7671,-8.431,-0.085216,0.83902,-0.5846,-7.92,17.22,0.72
5.993,-4.127,-7.8726,0.025045,0.93829,-0.66676,-7.68,17.46,0.54
6.1836,-2.8603,-7.2596,-0.020769,0.80329,-0.76725,-7.8,17.52,0.36
6.1564,-2.547,-7.1643,0.025962,0.5568,-0.81398,-7.74,17.64,-0.06
4.4266,-1.8796,-7.2188,0.17532,0.56749,-0.54153,-7.8,17.64,-0.9
6.6059,-3.0237,-7.6002,0.27,0.82711,-0.57421,-8.04,17.58,-1.38
7.8045,-3.9908,-7.355,0.25901,0.89644,-0.54459,-8.22,17.58,-1.92
7.927,-3.6094,-7.3141,0.32803,0.66187,-0.54703,-8.4,17.52,-2.46
4.8761,-2.2474,-6.4152,0.43463,0.54672,-0.51252,-9.12,17.16,-3.6
4.699,-2.152,-6.8647,0.56872,0.57299,-0.35247,-9.54,17.04,-4.26
3.8546,-2.0703,-7.5457,0.5904,0.79351,0.0058032,-10.38,16.86,-5.64
5.4618,-1.6481,-6.3198,0.61178,0.82039,0.28314,-10.98,16.86,-6.12
8.2812,-2.9284,-5.598,0.58399,0.45051,0.3204,-11.58,16.92,-6.54
13.498,-5.7342,-6.3335,0.22877,-0.36835,-0.051313,-12.24,16.92,-7.08
12.98,-7.3141,-6.0611,0.14478,-0.57941,-0.34697,-12.9,16.92,-7.62
3.0782,-2.3018,-3.9227,0.047953,-0.8995,-0.50396,-14.1,16.98,-8.7
2.0567,-0.85808,-4.3858,-0.14233,-1.0284,-0.14264,-14.82,16.98,-8.94
9.1665,-3.7456,-6.3062,-0.3372,-0.93401,-0.0281,-16.14,17.1,-9.36
11.06,-2.8467,-5.6252,-0.51404,-0.71166,-0.10934,-16.62,17.1,-9.48
9.507,-2.0431,-5.2847,-0.4725,-0.69822,-0.12737,-17.16,16.98,-9.6
7.8998,-4.2632,-6.1019,-0.78374,-0.97616,0.087659,-18.12,16.8,-9.78
2.547,-0.38137,-7.2733,-0.64782,-1.0369,0.25443,-18.48,16.74,-9.96
2.5061,-0.77636,-9.9565,-0.47709,-1.3289,0.45968,-18.66,16.74,-9.84
10.161,-8.5944,-10.256,-0.73609,-1.1289,0.019548,-18.72,16.5,-9.6
2.4517,-4.1406,-6.851,-0.55283,-1.0241,0.042455,-18.54,16.5,-9.48
-1.6617,-0.95342,-6.2654,-0.026573,-0.74862,0.27978,-18.3,16.44,-9.24
6.7285,-0.027241,-11.346,0.20525,-0.53665,0.071166,-17.82,16.26,-8.64
9.8611,-3.0237,-10.842,0.29902,-0.52565,0.27978,-17.76,16.14,-8.28
3.8273,-4.3313,-5.5162,0.48442,-0.057421,0.56108,-17.52,16.14,-8.04
4.0316,-1.6753,-7.0962,0.54336,-0.28253,0.49663,-16.68,16.02,-7.5
6.7012,-3.8682,-7.9543,0.43005,-0.42211,0.45968,-16.5,16.14,-7.26
5.1213,-4.1814,-6.4152,0.42699,-0.40317,0.56963,-16.2,16.26,-7.08
3.1327,-2.1929,-4.9987,0.43768,-0.19975,0.60292,-15.36,16.8,-6.12
5.5707,0.76274,-10.46,0.19212,-0.33139,0.43646,-15.0,17.04,-5.64
8.8124,1.0488,-13.021,-0.25931,-0.8827,0.21441,-14.82,17.16,-5.46
2.7786,-11.319,-2.2474,-0.72998,-0.19914,0.30849,-14.7,17.4,-4.92
-3.0782,-4.5764,-4.6445,-0.47342,-0.70585,0.41783,-14.58,17.52,-4.62
6.4152,-4.6445,-9.4389,-0.59254,-0.42425,-0.24832,-14.4,17.64,-4.26
4.4402,-3.2825,-9.3163,-0.2025,-0.79351,0.56047,-14.1,17.94,-3.48
4.3994,-0.83084,-10.256,0.34789,-0.61667,0.76541,-13.8,18.06,-3.06
4.7399,-3.3097,-9.6023,0.97708,0.010385,0.91966,-13.56,18.24,-2.7
5.0259,-5.4618,-10.774,1.4447,0.078496,0.77152,-13.38,18.72,-2.1
4.3177,-8.0632,-10.052,1.0623,-0.26664,0.62797,-13.14,19.14,-1.74
5.1621,-8.0905,-11.087,0.4441,-1.204,0.31948,-12.96,19.62,-1.14
3.5685,-2.3563,-4.5083,-0.10812,-2.3418,0.13561,-12.96,20.58,-0.06
0.51757,-0.29965,-1.5119,0.037874,-1.4841,0.2022,-12.9,21.18,0.72
-0.61292,-2.6015,-2.1656,0.062308,-0.071166,0.55039,-12.9,21.9,1.62
-0.7355,-5.2983,-0.95342,-0.074526,0.96242,0.73182,-12.48,23.4,3.12
0.69464,-5.0531,-1.8115,-0.1912,1.3662,0.64355,-12.36,24.06,3.72
3.2961,-4.6718,-3.2416,-0.31062,1.5916,0.48564,-12.42,24.66,4.2
9.8884,-7.2869,-13.866,-1.2819,0.51588,0.14478,-12.3,25.02,4.62
7.2324,-3.4051,-12.313,-1.2581,-1.0608,0.38087,-12.3,25.2,4.8
3.2553,-4.699,-10.787,-1.1212,-0.34972,0.34483,-12.06,25.5,5.16
1.7706,-3.3234,-8.7443,-0.65057,0.21136,0.16005,-11.46,25.62,5.64
2.8058,-4.0861,-9.8611,-0.51343,0.35186,-0.10629,-11.34,25.32,5.7
5.4618,-3.8273,-10.106,-0.45815,0.21716,-0.24282,-10.92,24.72,5.82
4.8625,-2.1793,-9.9292,-0.40623,-0.12004,-0.40775,-10.68,24.3,5.64
5.3392,-1.8524,-10.202,-0.32498,-0.2303,-0.42547,-10.26,23.28,5.04
4.9987,-2.0839,-9.1256,-0.27,-0.0281,-0.25565,-10.02,22.02,4.5
5.7342,-2.6423,-9.4253,-0.24679,0.17165,-0.23579,-9.84,20.82,4.26
5.0804,-2.0431,-7.464,-0.10079,0.13531,-0.076664,-9.66,20.1,4.5
4.8352,-0.92618,-8.2403,0.0094684,0.039401,-0.080634,-9.96,19.68,4.56
6.851,-2.7513,-8.7306,-0.018021,-0.08491,-0.14997,-10.38,19.26,4.74
6.565,-2.9829,-8.6489,-0.015577,-0.37874,-0.064752,-10.68,18.9,4.92
3.2825,-2.4517,-7.1779,0.14752,-0.44074,0.19792,-10.74,18.54,5.22
6.1428,-3.9635,-8.9622,0.22358,-0.13592,0.074526,-10.86,18.24,5.28
4.5628,-3.5685,-8.2948,0.12126,-0.23305,0.010385,-10.8,18.18,5.28
4.6037,-3.5277,-6.8374,0.14752,-0.23671,-0.014355,-10.68,18.0,5.52
6.5378,-3.8682,-7.7636,0.14233,-0.1967,-0.27397,-10.92,17.88,5.64
6.6331,-4.2904,-7.4503,0.13683,-0.45296,-0.35919,-10.8,17.88,5.64
4.7263,-3.8409,-7.464,0.14355,-0.64782,-0.36194,-10.62,17.7,5.82
4.3449,-3.6775,-7.4776,0.18937,-0.54734,-0.37874,-10.38,17.7,6.0
4.3177,-3.1735,-7.1915,0.13561,-0.37874,-0.51435,-10.32,17.76,6.12
6.0202,-4.8761,-7.927,0.1182,-0.32529,-0.54245,-10.26,17.82,6.3
4.2087,-3.7047,-7.4095,0.10934,-0.42974,-0.52504,-10.32,17.88,6.3
4.6037,-2.6151,-7.6002,0.14478,-0.22999,-0.59376,-10.32,17.76,6.54
6.6876,-4.6173,-7.2052,0.16218,-0.12828,-0.76694,-10.62,17.58,6.42
5.4209,-5.2847,-8.322,0.18021,-0.37141,-0.61545,-10.62,17.46,6.48
3.7865,-5.4209,-7.9951,0.24435,-0.19242,-0.58246,-10.74,17.4,6.42
3.7184,-5.8295,-6.8783,0.063835,-0.015882,-0.90378,-11.1,17.28,6.54
1.4438,-4.0725,-5.8159,0.17685,0.084299,-0.85674,-11.52,17.16,6.3
3.4459,-4.3177,-7.1779,0.26359,0.35186,-0.87262,-11.7,16.86,6.48
4.413,-5.5435,-6.0883,0.3427,0.22327,-0.87812,-12.24,16.5,6.3
4.2904,-4.0861,-8.7443,0.32132,0.14661,-1.004,-12.72,16.02,6.42
4.6309,-4.3858,-8.6353,0.27733,0.4945,-1.014,-12.96,15.6,6.36
3.7865,-5.8295,-7.4503,0.048869,0.66829,-1.2233,-13.38,15.3,6.54
2.9284,-4.5901,-6.9191,-0.082467,1.003,-1.4392,-13.98,14.94,6.42
3.4732,-2.7377,-7.1234,-0.025351,1.0635,-1.2504,-14.34,14.7,6.36
6.674,-2.8739,-8.0088,0.072998,0.94776,-1.0125,-15.06,14.22,5.82
5.3528,-4.985,-7.355,0.065363,0.91111,-1.0794,-15.78,13.62,5.52
4.8625,-3.9771,-7.1779,0.038485,0.7648,-1.0269,-16.14,13.2,5.28
6.674,-2.6423,-8.9486,0.16249,0.66187,-0.86773,-16.8,12.66,4.56
5.0123,-2.4789,-7.8998,0.25443,0.28863,-0.72815,-17.7,12.06,3.9
