Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
8.3629,-1.3757,-3.4732,0.018937,0.45601,0.007025,-35.52,-22.44,20.88
9.9973,-2.8739,-3.0782,0.042455,0.54184,-0.030849,-35.46,-22.44,20.52
8.7987,-3.3778,-2.9965,0.045815,0.39676,0.025351,-35.52,-22.38,20.4
7.927,-2.7241,-2.7649,0.092241,0.40684,-0.024129,-35.4,-22.32,20.04
9.4253,-3.8137,-2.6832,0.14355,0.36255,-0.051924,-35.34,-22.2,19.74
10.161,-5.2983,-3.0646,0.14691,0.25717,-0.17471,-35.16,-22.2,19.74
6.0338,-3.2825,-2.8194,0.1518,0.32529,-0.058948,-35.22,-22.2,19.56
4.9033,-1.9886,-2.3427,0.22633,0.61117,-0.13408,-35.22,-22.08,19.2
4.9033,-1.9886,-2.3427,0.19761,0.26237,-0.12737,-35.22,-22.08,19.2
8.145,-3.7047,-3.5822,0.08827,0.29749,-0.15791,-35.22,-21.96,18.96
8.1177,-3.6094,-3.7047,0.013744,0.49114,-0.096822,-35.1,-21.78,18.6
8.6353,-3.6639,-3.3097,-0.029016,0.64171,-0.1014,-34.92,-21.78,18.42
11.196,-5.775,-3.5685,-0.050091,0.48167,-0.12706,-34.62,-21.6,18.18
7.0417,-2.0567,-4.699,-0.13225,0.26573,-0.069639,-34.32,-21.54,17.58
7.7908,-1.6072,-2.9556,-0.14508,0.39004,0.05284,-34.32,-21.18,17.1
11.346,-3.3506,-2.833,0.0051924,0.85185,-0.025351,-34.44,-21.18,16.5
9.3708,-2.7241,-3.514,-0.036346,0.56505,-0.034819,-34.5,-21.06,15.96
7.8045,-1.7298,-3.5413,-0.097433,0.57941,0.11057,-34.44,-20.94,15.72
11.754,-5.2847,-1.5119,-0.035125,0.74556,0.032376,-34.8,-20.88,15.06
8.0088,-2.4244,-3.8137,-0.076664,0.5006,-0.11118,-34.98,-20.7,14.34
6.7421,-2.9284,-2.3155,-0.1576,0.48167,0.28986,-35.16,-20.64,13.68
11.795,-3.8818,-3.1327,-0.095295,0.72113,0.019242,-35.4,-20.46,12.78
8.0769,0.12258,-4.2495,-0.35858,0.28955,0.219,-35.76,-20.28,12.36
8.4038,-1.5119,-2.1384,-0.2251,0.88148,0.29169,-35.76,-20.34,12.12
11.319,-5.3528,-2.942,-0.28833,0.55558,0.13286,-35.94,-20.1,11.46
7.7227,-2.6696,-2.4789,-0.28924,0.48289,0.1857,-36.12,-19.98,10.74
7.0009,-1.185,-2.3972,-0.26481,0.80054,0.43219,-36.18,-19.8,10.08
15.704,-7.355,-1.5663,-0.18295,0.63713,0.26176,-36.12,-19.5,9.36
11.182,-7.0417,-3.8546,-0.40959,0.029627,0.37477,-36.18,-19.38,8.94
5.884,0.040861,-2.8467,-0.47403,0.57269,0.40959,-36.3,-19.2,8.22
11.959,-3.1463,-0.58567,-0.34422,0.75228,-0.043677,-36.18,-19.14,7.86
9.6704,-4.413,-2.9965,-0.48258,0.18357,0.4835,-36.3,-18.72,7.38
8.9622,-3.7047,-2.0567,-0.54459,0.46242,0.42791,-36.12,-18.48,6.18
10.488,-3.909,-1.9477,-0.52748,0.53267,0.34911,-36.12,-18.42,5.94
9.5887,-1.6617,-3.0237,-0.63866,0.23213,0.37293,-35.94,-18.18,5.22
9.507,-3.3778,-1.7298,-0.60659,0.38882,0.35797,-35.82,-18.0,4.86
8.9622,-4.0861,-3.1872,-0.67745,0.18845,0.27336,-35.82,-17.76,4.08
8.3493,-2.6423,-3.732,-0.73823,0.27245,0.17776,-35.76,-17.64,3.48
11.291,-4.6854,-2.4108,-0.73426,0.50885,0.26145,-35.82,-17.28,2.94
10.379,-4.7671,-3.1735,-0.83414,0.19975,0.1573,-35.76,-17.22,2.64
8.3357,-2.7241,-3.228,-0.91966,0.31398,0.23702,-35.82,-17.22,1.98
12.054,-4.8352,-2.4517,-0.9444,0.4386,0.040012,-35.94,-17.16,1.32
8.54,-3.2825,-3.3778,-1.1051,0.15363,0.046426,-35.94,-16.98,0.9
10.569,-2.2337,-3.0918,-1.2074,0.24557,-0.095906,-36.06,-16.92,0.72
9.7658,-3.3778,-1.3484,-1.1026,0.27306,0.12095,-36.06,-16.74,0.12
9.4117,-5.1894,-2.7649,-1.0562,-0.094684,-0.0030543,-35.88,-16.5,-0.24
7.2052,-3.2008,-3.0646,-1.0553,-0.11423,0.19975,-35.94,-16.38,-0.42
10.215,-2.4108,-1.1577,-0.97616,0.34086,0.33659,-35.88,-16.26,-0.66
10.692,-5.5435,-1.7434,-0.77763,-0.0562,0.12737,-35.88,-16.08,-0.96
7.1915,-3.0101,-1.9613,-0.74556,-0.16677,0.11668,-36.0,-15.6,-1.32
8.3084,-2.4789,-1.6072,-0.71288,0.067501,0.12309,-36.06,-15.42,-1.38
10.515,-4.3994,-1.866,-0.63499,-0.069639,0.04948,-36.18,-15.48,-1.62
9.2755,-2.438,-3.1463,-0.69975,-0.25137,0.036957,-36.36,-15.24,-1.86
9.0848,-2.3427,-2.3427,-0.67073,-0.17593,0.012217,-36.54,-15.18,-1.8
8.6762,-1.6753,-2.7241,-0.64813,-0.20433,0.09896,-36.66,-15.12,-1.74
10.706,-4.0452,-3.0646,-0.61758,-0.343,-0.03146,-36.72,-15.24,-1.68
8.6353,-1.9886,-2.7104,-0.65973,-0.32834,0.093462,-36.96,-15.12,-1.5
11.141,-5.2302,-1.6889,-0.50916,-0.11606,0.0058032,-37.02,-15.12,-1.32
8.036,-1.2803,-2.8603,-0.55772,-0.34575,0.084605,-37.08,-15.12,-0.9
11.427,-4.4539,-3.0237,-0.51985,-0.18631,0.044288,-37.26,-15.18,-0.54
8.2539,-1.8932,-3.3506,-0.55314,-0.31062,0.12065,-37.32,-15.06,-0.24
10.515,-2.3018,-2.5742,-0.49236,-0.091935,0.066584,-37.5,-14.76,0.12
11.019,-3.6366,-2.5198,-0.44654,-0.22083,0.059865,-37.38,-14.64,0.3
7.5457,-1.3212,-3.0646,-0.47464,-0.24435,0.13714,-37.62,-14.58,0.6
11.673,-5.8295,-3.1463,-0.40195,-0.13867,0.036957,-37.92,-14.46,1.02
6.0202,-1.1577,-3.6775,-0.48778,-0.43463,-0.040317,-38.04,-14.16,0.84
6.9464,-0.89894,-2.9011,-0.44043,0.041539,0.065973,-38.1,-14.22,0.9
8.54,-3.1599,-1.7979,-0.38546,-0.047953,0.078496,-38.1,-14.16,0.96
10.161,-3.732,-2.9011,-0.42577,-0.2865,-0.002138,-38.34,-14.04,0.9
9.0848,-5.3937,-2.6015,-0.40164,-0.22846,-0.058338,-38.28,-14.1,1.02
4.018,-1.1577,-2.8058,-0.42883,-0.076053,0.17562,-38.46,-13.92,1.14
14.615,-6.7693,-1.9477,-0.33934,0.19578,0.015577,-38.46,-14.1,1.26
13.334,-8.4174,-2.9284,-0.32742,-0.29016,-0.37904,-38.52,-14.1,1.32
3.2553,0.20431,-3.0237,-0.38454,0.0015272,0.022907,-38.58,-14.1,1.32
10.256,-2.152,-1.6617,-0.20525,0.49724,-0.09163,-38.7,-14.16,1.44
14.601,-5.9249,-3.8001,-0.30329,-0.42944,-0.41172,-38.76,-14.28,1.62
3.9635,-0.32689,-4.0725,-0.41294,-0.63713,-0.079718,-38.94,-14.22,1.86
4.7535,0.46309,-3.0782,-0.38943,0.14783,-0.0051924,-39.12,-14.22,1.92
14.901,-4.4539,-2.5198,-0.36346,0.25381,-0.20831,-39.24,-14.22,2.04
9.6568,-3.4187,-3.8954,-0.42272,-0.71257,-0.068111,-39.18,-14.52,2.04
7.2596,-2.8739,-3.4459,-0.40592,-0.42394,-0.12278,-39.6,-14.58,2.1
9.1256,-1.1441,-2.6696,-0.38179,0.056505,-0.07025,-39.54,-14.58,2.16
12.245,-3.337,-2.3836,-0.31948,-0.11606,-0.30513,-39.54,-14.76,2.4
5.9249,-0.44947,-3.3097,-0.28711,-0.51588,-0.10385,-39.54,-14.88,2.64
7.3141,-0.47671,-2.9965,-0.26664,-0.11423,-0.040317,-39.66,-14.94,2.76
11.659,-2.5742,-2.8603,-0.18143,-0.26573,-0.075747,-40.08,-15.06,3.06
7.8045,-1.0896,-3.4596,-0.17287,-0.50732,0.03146,-40.02,-15.36,3.42
8.2539,-1.2258,-3.4051,-0.11759,-0.29291,0.043066,-40.2,-15.36,3.9
10.542,-3.1735,-3.0101,-0.074831,-0.2981,-0.0281,-40.38,-15.42,4.26
9.2891,-2.9965,-3.7456,-0.096211,-0.61758,-0.10537,-40.2,-15.54,4.38
5.7069,-0.91256,-3.1463,0.017104,-0.19059,0.22144,-40.14,-15.54,4.74
13.579,-5.1349,-4.2632,-0.017715,-0.49175,-0.16799,-40.2,-15.36,5.28
9.7522,-2.2882,-4.9578,-0.078802,-0.75228,-0.20769,-40.32,-15.54,5.58
8.4038,-2.5742,-2.8058,-0.0097738,-0.35919,-0.041844,-40.32,-15.6,6.06
10.311,-3.0646,-3.5685,0.028405,-0.27794,0.19303,-40.08,-15.72,6.6
14.356,-4.6445,-3.9635,0.024129,-0.51588,-0.18967,-40.02,-15.78,6.84
4.3449,-0.14982,-3.623,0.013134,-0.71166,0.022907,-39.72,-15.84,7.38
11.073,-3.4732,-3.5958,0.047647,-0.27367,-0.042761,-39.72,-15.72,7.8
12.136,-4.5083,-3.8546,0.07025,-0.40134,-0.029932,-39.72,-15.78,8.1
4.2223,-0.19068,-3.0237,0.14294,-0.36591,0.24496,-39.72,-15.84,8.76
7.9679,-1.4438,-3.2961,0.24068,-0.049175,0.17074,-39.78,-15.84,9.3
11.155,-5.4481,-4.4675,0.23396,-0.27855,-0.0039706,-39.66,-15.78,9.54
5.6933,-0.36775,-3.8137,0.21655,-0.32865,0.10965,-39.42,-15.6,9.96
8.3629,-4.1814,-3.6094,0.24587,0.043982,0.0033598,-39.36,-15.6,10.2
7.3822,-3.5685,-3.2825,0.16799,-0.14294,-0.17746,-39.42,-15.54,10.5
10.134,-3.7047,-4.2087,0.07422,-0.35461,-0.42394,-39.42,-15.36,10.62
5.1213,-1.9068,-3.5413,0.077274,-0.26023,-0.12095,-39.42,-15.48,10.92
10.896,-2.0839,-5.2302,-0.0054978,-0.29841,-0.37874,-39.54,-15.42,11.28
8.3765,-1.6344,-5.1213,-0.062308,-0.32376,-0.072388,-39.48,-15.6,11.28
9.7249,-3.623,-4.5764,-0.099571,-0.16738,-0.18448,-39.42,-15.54,11.4
7.2188,-2.547,-4.4539,-0.072388,-0.16188,0.0036652,-39.48,-15.9,11.52
11.019,-3.5277,-5.2575,-0.06017,-0.065973,-0.039706,-39.6,-16.02,11.58
9.398,-3.3506,-5.0259,-0.022602,-0.10721,0.096517,-39.48,-16.02,11.88
7.2869,-1.1986,-4.6037,-0.029322,0.000916,0.21961,-39.42,-15.96,11.94
14.942,-8.9349,-5.9112,-0.057421,-0.29993,-0.33445,-39.48,-16.26,12.06
1.0079,-1.2531,-3.4187,-0.10049,-0.1295,0.2868,-39.48,-16.44,12.24
3.3506,2.2201,-2.8739,0.011301,0.38851,0.16982,-39.36,-16.5,12.3
13.416,-2.6423,-3.8001,0.15516,0.40195,-0.22907,-39.42,-16.44,12.3
8.8941,-1.5119,-4.7535,0.040928,-0.34728,-0.16524,-39.48,-16.62,12.36
6.3607,-0.76274,-4.1133,0.000305,-0.22174,-0.088881,-39.54,-16.38,12.54
8.8941,-2.0022,-3.6094,-0.03146,0.12981,-0.16371,-39.42,-16.32,12.72
10.093,-2.5061,-4.018,-0.013134,-0.0281,-0.2138,-39.54,-16.44,12.72
9.112,-2.3427,-4.4266,-0.019548,-0.1347,-0.2025,-39.66,-16.44,12.66
10.065,-2.1248,-4.699,-0.072388,0.022602,-0.1066,-39.9,-16.68,12.78
13.239,-4.3449,-4.4539,-0.071166,0.057421,-0.35675,-40.08,-16.68,12.84
7.8726,-2.1656,-4.2768,-0.053756,0.076664,-0.21716,-39.96,-16.5,13.02
7.8453,-1.7025,-3.9635,0.0067195,0.67195,0.036346,-40.14,-16.2,13.08
7.8453,-1.7025,-3.9635,-0.037568,1.1958,-0.075747,-40.14,-16.2,13.08
11.387,-4.6037,-4.7399,-0.095906,0.26053,-0.11484,-40.2,-16.32,12.78
