Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
-0.64016,-9.3027,0.040861,-0.026573,0.12065,-0.32406,13.32,39.66,-7.44
-0.44947,-9.221,0.040861,-0.051618,0.19334,-0.33201,13.2,39.48,-7.62
-0.20431,-9.1937,0.040861,-0.12248,0.34147,-0.36652,13.02,39.48,-7.86
0.27241,-9.5887,0.040861,-0.15272,0.34544,-0.40042,12.9,39.36,-7.98
0.42223,-9.6841,0.14982,-0.15638,0.33903,-0.416,12.6,39.48,-8.04
0.76274,-9.9429,-0.01362,-0.11881,0.35094,-0.43494,12.18,39.48,-7.98
0.95342,-10.038,-0.068102,-0.021991,0.35033,-0.43341,11.88,39.54,-7.74
1.2803,-10.202,-0.49033,0.052534,0.36652,-0.3937,11.82,39.72,-7.86
1.3212,-9.6432,-0.99429,0.087965,0.37996,-0.36194,11.46,39.78,-7.98
1.2803,-9.2891,-1.1577,0.16096,0.35003,-0.23549,11.16,39.84,-7.98
1.3757,-8.9213,-1.2803,0.11057,0.28039,-0.1463,10.98,39.96,-7.86
1.5527,-8.717,-1.3757,0.021991,0.16005,-0.10018,10.68,39.96,-7.68
1.6072,-8.8941,-1.3484,-0.062919,0.002138,-0.083689,10.5,39.84,-7.56
1.471,-9.3163,-0.83084,-0.13531,-0.16677,-0.093157,10.02,40.08,-7.44
1.4029,-9.6023,-0.74912,-0.15791,-0.35675,-0.094684,9.78,40.2,-7.38
1.1032,-9.8475,-0.65378,-0.10629,-0.37935,-0.094684,9.42,40.14,-7.38
0.7355,-9.4661,-0.70826,-0.072388,-0.35369,-0.096822,9.3,40.32,-7.44
0.64016,-9.221,-0.76274,0.0082467,-0.17349,-0.090103,9.36,40.32,-7.26
0.5993,-8.9894,-0.83084,0.029016,-0.043066,-0.068417,9.3,40.32,-7.26
0.72188,-8.8805,-0.99429,0.042761,0.038485,-0.038179,9.18,40.26,-7.26
1.0624,-8.826,-1.0351,0.057116,0.058643,-0.0015272,8.76,40.44,-7.32
1.076,-9.0575,-1.2395,0.068111,0.065973,0.0562,8.58,40.56,-7.32
1.2531,-9.507,-1.1986,0.067501,0.082161,0.08827,8.58,40.56,-7.44
1.2531,-9.507,-1.1986,0.076358,0.10934,0.10934,8.58,40.56,-7.44
1.2667,-9.5887,-1.3348,0.066279,0.14508,0.10263,8.46,40.62,-7.5
1.2258,-9.4798,-1.2939,0.052229,0.17013,0.097128,8.58,40.68,-7.5
1.2531,-9.3436,-1.1169,0.0036652,0.26023,0.10201,8.82,40.56,-7.5
1.4301,-9.2618,-1.1305,-0.023518,0.27275,0.11576,8.88,40.62,-7.68
1.471,-9.221,-1.1032,-0.033903,0.22541,0.12217,9.06,40.74,-7.68
1.4301,-9.1937,-1.0488,-0.024435,0.16799,0.13439,9.24,40.68,-7.68
1.2258,-9.3163,-0.96704,-0.015272,0.14691,0.12859,9.3,40.68,-7.74
1.1713,-9.3708,-0.92618,-0.016799,0.16707,0.10201,9.36,40.74,-7.92
1.2667,-9.4798,-1.3076,-0.026878,0.18326,0.069028,9.84,40.68,-7.92
1.2803,-9.4525,-1.2258,-0.036957,0.14936,0.049175,9.96,40.62,-7.86
1.362,-9.3436,-1.3212,-0.050091,0.067806,0.038179,10.08,40.56,-7.86
1.0624,-9.2346,-1.362,-0.072693,0.009163,0.037263,10.14,40.62,-7.86
0.8717,-9.1937,-1.4029,-0.094073,0.04612,0.035736,10.26,40.56,-7.8
0.84446,-9.221,-1.3212,-0.12004,0.11515,0.035736,10.32,40.62,-7.8
1.1577,-9.3844,-1.2531,-0.13347,0.18418,0.054062,10.26,40.74,-7.74
1.3076,-9.398,-1.2803,-0.13408,0.20006,0.082772,10.32,40.74,-7.74
1.5255,-9.4253,-1.1577,-0.1124,0.18418,0.12187,10.5,40.86,-7.5
1.6072,-9.3844,-1.185,-0.085827,0.13806,0.14233,10.68,40.62,-7.44
1.6344,-9.1801,-1.2122,-0.077274,0.11606,0.13836,10.74,40.74,-7.56
1.5255,-9.1665,-1.1577,-0.064141,0.060781,0.13317,10.74,40.44,-7.44
1.5255,-9.1665,-1.1577,-0.040317,-0.057421,0.12065,10.68,40.56,-7.5
1.5119,-9.1256,-1.0215,-0.024129,-0.1405,0.096211,10.8,40.5,-7.5
1.1305,-9.2482,-1.0896,0.012828,-0.19548,0.077885,10.98,40.44,-7.38
0.99429,-9.221,-1.0896,0.036652,-0.20464,0.065057,11.1,40.5,-7.32
0.70826,-9.1529,-1.2258,0.05681,-0.18479,0.04612,11.28,40.38,-7.32
0.6674,-9.1256,-1.185,0.059559,-0.13439,0.033292,11.34,40.38,-7.32
0.70826,-9.2482,-1.3484,0.057116,-0.11118,0.025351,11.46,40.32,-7.2
0.6674,-9.3163,-1.185,0.048258,-0.094379,0.011301,11.4,40.26,-7.26
0.76274,-9.3572,-1.2667,0.037263,-0.081856,-0.0036652,11.4,40.2,-7.26
0.77636,-9.3299,-1.1441,0.031765,-0.083689,-0.0039706,11.46,40.2,-7.26
0.92618,-9.4389,-1.1441,0.030543,-0.078496,-0.021686,11.58,40.02,-7.02
0.99429,-9.398,-1.1169,0.03146,-0.097433,-0.02138,11.58,40.02,-6.96
1.0215,-9.398,-1.1169,0.037874,-0.097128,-0.019853,11.64,40.14,-6.96
1.0624,-9.3572,-1.1032,0.044593,-0.11179,-0.029016,11.82,39.9,-7.14
1.1577,-9.3163,-1.0896,0.047647,-0.14416,-0.038179,11.94,39.84,-7.14
1.0488,-9.3436,-1.1441,0.056505,-0.21777,-0.041539,11.88,39.78,-7.32
