Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2.833,-9.112,-1.7843,-0.11179,-0.97525,0.20953,19.02,35.76,-1.62
2.6968,-9.2891,-1.6481,-0.27672,-0.76602,0.1689,19.2,35.58,-1.68
2.5742,-9.3436,-1.5391,-0.40073,-0.54886,0.13592,19.5,35.58,-1.68
2.4925,-9.3027,-1.4301,-0.45112,-0.43219,0.12706,19.68,35.58,-1.68
2.547,-10.106,-0.89894,-0.5116,-0.10599,0.13836,19.98,35.58,-1.86
2.547,-10.665,-0.84446,-0.48717,0.07025,0.16982,20.22,35.52,-1.98
2.6423,-10.597,-0.77636,-0.43585,0.20159,0.17318,20.76,35.4,-2.04
2.3836,-9.3436,-0.70826,-0.25229,0.24251,-0.017715,21.0,35.58,-2.1
2.0975,-8.7306,-0.78998,-0.031765,0.16127,-0.13256,21.18,35.58,-2.04
2.0294,-8.6762,-1.0896,0.23243,-0.084299,-0.17929,21.48,35.58,-2.1
2.4789,-9.7658,-2.2201,0.50274,-0.6463,-0.19303,22.08,35.64,-2.16
2.4517,-10.42,-2.6696,0.69791,-1.4041,-0.18173,22.32,35.64,-2.28
1.866,-10.706,-2.8194,0.75045,-1.9975,-0.16707,22.62,35.58,-2.16
-0.19068,-10.12,-2.8875,0.60873,-2.0348,-0.20617,23.16,35.82,-2.7
-1.0624,-9.221,-2.9965,0.47647,-1.584,-0.24801,23.28,36.0,-3.06
-1.1441,-8.826,-3.1327,0.39798,-1.0424,-0.27397,23.4,36.12,-3.48
-0.54481,-8.4174,-2.9011,0.33384,-0.64171,-0.21075,23.82,36.18,-4.26
-0.54481,-8.4174,-2.9011,0.27611,-0.416,-0.14722,23.82,36.18,-4.26
0.28603,-8.7987,-2.3291,0.21686,-0.26359,-0.077274,24.3,36.48,-5.22
0.50395,-9.221,-2.0839,0.20586,-0.23274,-0.075136,24.72,36.66,-6.18
0.69464,-9.3027,-1.7706,0.2022,-0.21747,-0.10537,25.08,36.72,-6.78
0.89894,-9.4389,-1.6753,0.23305,-0.29627,-0.19639,25.5,37.14,-8.1
0.91256,-9.4117,-1.5936,0.29016,-0.41569,-0.25992,25.74,37.32,-8.7
0.81722,-9.2346,-1.58,0.34575,-0.55711,-0.3094,26.04,37.5,-10.14
0.51757,-9.1937,-1.6072,0.39401,-0.66401,-0.31796,26.34,37.68,-11.1
0.29965,-9.2074,-1.5527,0.4215,-0.68081,-0.31032,26.58,37.56,-12.0
0.25879,-9.0712,-1.5527,0.39981,-0.52993,-0.2865,26.7,37.56,-12.54
0.31327,-8.8396,-1.3348,0.38454,-0.36102,-0.25626,27.12,37.8,-13.56
0.47671,-8.6353,-1.3212,0.35583,-0.18754,-0.18448,27.24,37.92,-14.76
0.7355,-8.4719,-1.3484,0.35736,-0.045815,-0.10568,27.42,38.22,-15.96
1.0624,-8.6762,-1.3212,0.37629,0.032987,-0.016493,27.54,38.34,-16.98
1.3076,-8.4174,-1.1169,0.38087,0.088881,0.032987,27.72,38.58,-18.18
1.5255,-8.4991,-0.85808,0.37599,0.18082,0.071471,27.78,38.64,-19.5
1.6481,-8.5808,-0.89894,0.40378,0.20006,0.10629,27.96,38.7,-20.04
1.9613,-8.7987,-0.89894,0.42425,0.18876,0.11148,28.38,38.94,-21.24
2.0975,-8.7987,-0.91256,0.44532,0.1292,0.11942,28.5,38.88,-21.84
2.1929,-9.1665,-0.89894,0.44349,0.089186,0.12095,28.98,38.46,-23.16
2.0567,-9.4389,-0.91256,0.36652,0.18845,0.058032,29.22,38.16,-23.76
2.0158,-9.8475,-0.74912,0.33048,0.26878,0.033598,29.52,37.92,-24.42
1.9613,-10.025,-0.54481,0.22633,0.63561,-0.086437,30.18,37.44,-25.92
1.9477,-10.161,-0.47671,0.16463,0.91935,-0.17196,30.66,36.9,-26.76
1.975,-10.093,-0.29965,0.12798,1.1606,-0.24587,31.26,36.48,-27.66
1.9341,-9.9837,-0.14982,0.12737,1.3137,-0.2978,31.68,36.12,-28.44
1.9613,-9.5751,0.43585,0.21105,1.376,-0.29993,33.3,34.8,-30.42
1.7979,-10.052,0.61292,0.25656,1.3818,-0.3036,34.2,34.14,-31.5
1.8524,-10.924,0.64016,0.46792,1.3002,-0.14355,36.0,32.4,-33.72
2.2474,-12.517,0.14982,0.5287,1.1402,0.037568,37.56,30.3,-36.24
1.9341,-10.842,-0.054481,0.5174,0.8937,0.16524,39.06,28.14,-38.76
1.58,-9.9837,0.28603,0.44715,0.70769,0.18662,39.72,26.82,-40.2
0.99429,-9.8339,0.8036,0.40378,0.69425,0.21808,40.68,23.94,-42.96
1.2258,-10.678,0.54481,0.38668,0.62644,0.19731,41.1,20.94,-45.9
1.58,-11.7,-0.040861,0.39859,0.37446,0.16677,40.68,17.58,-48.54
