Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2.9556,-5.0668,-7.7091,-1.1799,0.59895,-0.62492,-31.62,18.96,28.8
3.7047,-4.9578,-7.8045,-1.1918,0.66768,-0.63286,-32.1,18.12,28.86
4.3177,-4.6173,-7.75,-1.1942,0.63927,-0.63958,-32.7,17.46,28.8
4.6037,-4.9987,-7.6683,-1.2431,0.59529,-0.64232,-33.84,16.2,28.8
4.2495,-4.9306,-7.6138,-1.3042,0.62492,-0.6127,-34.32,15.42,28.68
4.3313,-4.7263,-7.7636,-1.2956,0.68631,-0.53481,-34.8,14.64,28.62
4.0452,-3.6639,-8.0632,-1.2773,0.70188,-0.49602,-35.52,13.14,28.38
4.127,-3.5549,-8.1041,-1.2804,0.60781,-0.58796,-35.94,12.3,28.26
4.127,-3.2961,-7.8589,-1.2865,0.55008,-0.65637,-36.48,11.46,28.08
5.4345,-4.304,-8.826,-1.3665,0.39065,-0.78069,-37.32,10.02,27.42
5.7478,-3.9908,-9.0167,-1.605,0.22113,-1.1237,-37.86,9.24,27.12
4.8488,-2.9692,-8.4446,-1.6518,0.5342,-1.1005,-38.16,8.58,26.82
4.2495,-1.8932,-8.1041,-1.522,0.32193,-1.0091,-38.58,7.56,26.52
4.1814,-2.2201,-7.4367,-1.3931,0.016799,-0.88667,-39.48,5.64,25.92
5.2575,-2.4517,-6.8647,-1.3967,0.066584,-0.71166,-39.78,4.5,25.68
4.4402,-0.46309,-6.0883,-1.2156,0.053451,-0.60842,-40.38,2.52,24.96
4.0452,-0.29965,-5.9793,-0.8546,-0.30299,-0.1912,-40.68,1.56,24.84
4.2223,-0.74912,-5.9657,-0.72937,-0.49877,-0.087048,-40.86,0.72,24.48
4.7399,-0.35413,-6.2654,-0.53665,-0.84483,-0.020769,-41.16,-0.12,24.36
3.8818,0.29965,-7.0553,-0.18265,-1.0446,0.0076358,-41.7,-1.74,24.06
3.6639,0.14982,-7.3141,0.14325,-1.1057,0.054978,-41.58,-2.58,24.12
3.8682,0.054481,-7.6683,0.3543,-0.82803,0.096211,-41.7,-3.24,24.24
3.1872,-0.35413,-8.7851,0.33139,-0.39431,0.11209,-41.58,-4.44,24.48
2.7513,-0.47671,-6.9872,0.46517,-0.48411,0.24587,-41.58,-5.04,24.6
3.1599,-0.32689,-6.9055,0.78954,-0.60689,0.28711,-41.28,-5.52,24.9
3.0918,-0.40861,-7.246,0.88056,-0.61209,0.29016,-41.34,-5.64,25.08
2.7922,-0.20431,-7.4095,1.1023,-0.61392,0.31734,-41.4,-5.58,25.32
2.4244,-0.44947,-7.8045,1.5944,-0.68173,0.3989,-41.28,-5.64,25.74
2.8058,-1.1169,-8.0905,1.835,-0.70005,0.50427,-41.04,-5.22,26.28
3.0373,-1.866,-7.8726,2.0595,-0.68539,0.64752,-40.8,-4.86,26.7
3.4868,-2.1929,-7.8317,2.2397,-0.73823,0.77244,-40.44,-3.78,27.48
3.2825,-2.3018,-7.8317,2.339,-0.81306,0.83994,-40.14,-3.18,27.84
