Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
-1.6208,-2.0703,0.55843,1.0455,0.24221,2.0375,-16.08,45.12,-13.74
-1.0351,-2.7377,0.51757,0.90103,0.64599,1.8332,-16.92,44.94,-13.38
-0.12258,-3.7184,-4.0861,0.78863,0.88881,1.1988,-17.94,44.94,-12.72
2.1656,-4.522,-5.6797,0.39431,0.84025,0.59743,-18.36,44.94,-12.42
4.0589,-3.7047,-3.7456,-0.28222,1.343,0.076358,-18.54,45.0,-12.36
-0.47671,-1.5663,3.2144,-0.33934,1.9212,-0.53084,-18.36,45.3,-12.12
-1.8932,-6.7693,1.5391,0.48533,2.2822,-0.27031,-18.0,45.42,-12.12
0.095342,-16.276,3.8001,-0.48533,2.6377,0.33537,-17.64,45.54,-12.42
0.54481,-10.093,5.2302,-0.010079,0.40164,0.50335,-16.62,45.6,-13.32
-0.81722,-7.2188,4.3177,0.15272,1.5855,0.92454,-15.96,45.78,-13.98
-2.7241,-15.486,-0.38137,0.033292,1.5831,1.1347,-15.3,45.72,-14.46
-0.068102,-19.028,-0.054481,0.41142,1.8179,2.4163,-13.98,45.96,-15.48
3.3506,-19.382,1.58,0.86804,1.0369,2.5107,-13.2,46.2,-15.9
9.902,-18.319,0.51757,1.598,1.182,2.6154,-11.58,46.38,-16.86
14.928,-18.823,-2.8467,2.2116,2.0601,2.8818,-10.5,46.44,-17.4
10.447,-19.382,-4.0316,1.9517,1.6307,2.0675,-9.24,46.5,-17.94
8.7715,-18.837,-4.6445,1.0647,1.259,1.6478,-7.92,46.5,-18.54
3.7047,-12.898,-4.9033,0.5061,1.0501,1.6869,-6.66,46.38,-19.2
2.6968,-5.775,-3.5685,0.46304,0.46212,1.9309,-5.1,46.2,-19.92
4.6854,-1.8115,-3.1599,0.51129,-0.22633,1.7159,-3.42,46.2,-20.46
7.2052,0.7355,-2.9148,0.17196,-0.81551,1.1521,0.24,45.9,-21.42
8.2131,1.3757,-1.58,-0.31337,-1.2339,0.25626,1.8,45.78,-21.96
5.7614,2.1793,1.6072,-0.28161,-1.1344,-0.57849,4.98,45.36,-22.92
