Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
9.9292,-0.98067,0.10896,0.0082467,0.032987,0.0073304,-6.78,-1.86,-9.54
9.8339,-1.0351,0.12258,0.0039706,0.034514,0.01405,-6.9,-1.86,-9.24
9.8884,-0.99429,0.12258,0.0085521,0.022907,0.015272,-6.78,-1.74,-9.36
9.902,-0.99429,0.19068,0.012523,0.023824,0.014355,-6.78,-1.74,-9.42
9.9292,-1.0215,0.16344,0.011912,0.026267,0.017104,-6.66,-1.62,-9.42
9.9565,-1.0215,0.24517,0.013134,0.031154,0.021686,-6.48,-1.68,-9.3
9.9292,-1.0215,0.12258,0.0088575,0.021075,0.013134,-6.42,-1.74,-9.24
9.8203,-0.96704,0.12258,0.0076358,0.022907,0.011301,-6.12,-1.74,-9.18
9.8611,-0.9398,0.12258,-0.0051924,0.03146,0.012828,-6.0,-1.8,-9.12
9.9565,-0.98067,0.20431,-0.0012217,0.041233,0.020464,-6.12,-1.68,-9.42
9.9837,-0.92618,0.19068,0.0048869,0.033292,0.013744,-6.12,-1.8,-9.42
9.9292,-0.96704,0.054481,0.0054978,0.015882,0.0085521,-6.0,-1.86,-9.54
9.902,-0.95342,0.20431,-0.002138,0.014661,0.0088575,-6.0,-1.86,-9.6
9.9429,-0.95342,0.16344,0.0012217,0.018937,0.012523,-5.94,-1.86,-9.78
9.8884,-0.96704,0.16344,-0.000916,0.027184,0.011606,-6.0,-1.86,-9.78
9.902,-0.99429,0.14982,0.0033598,0.027184,0.018937,-6.0,-1.86,-10.02
9.9565,-0.91256,0.068102,0.000305,0.022602,0.017104,-6.06,-1.8,-10.08
9.8475,-0.96704,0.21793,-0.0018326,0.014966,0.011912,-6.24,-1.68,-10.38
9.9156,-0.99429,0.20431,0.0051924,0.016799,0.0097738,-6.3,-1.56,-10.5
9.9292,-0.99429,0.12258,0.0033598,0.022297,0.017715,-6.48,-1.68,-10.62
9.9292,-0.92618,0.10896,-0.0015272,0.027794,0.012523,-6.54,-1.68,-10.56
9.9292,-0.95342,0.14982,-0.0033598,0.013134,0.012523,-6.48,-1.74,-10.5
9.9292,-0.95342,0.14982,0.0012217,0.010385,0.013744,-6.48,-1.74,-10.5
9.8748,-0.96704,0.16344,0.0045815,0.0094684,0.0033598,-6.48,-1.74,-10.5
9.902,-0.96704,0.23155,0.0088575,0.020464,0.012523,-6.3,-1.68,-10.5
9.902,-0.91256,0.28603,0.0073304,0.029322,0.015272,-6.36,-1.68,-10.56
9.8884,-1.0351,0.14982,0.015272,0.016799,0.01069,-6.3,-1.56,-10.68
9.8203,-1.0079,0.1362,0.013439,0.019242,0.0054978,-6.3,-1.62,-10.5
9.8066,-1.0079,0.095342,0.012828,0.032681,0.01405,-6.18,-1.98,-10.38
9.9292,-0.98067,0.19068,0.01405,0.03207,0.018326,-6.24,-2.04,-10.38
9.9292,-0.99429,0.34051,0.015272,0.029932,0.024435,-6.24,-2.4,-10.26
9.9292,-0.99429,0.17706,0.015882,0.02138,0.01405,-6.12,-2.46,-10.26
9.8475,-0.98067,0.17706,0.015882,0.019853,0.010385,-6.0,-2.22,-10.26
9.9156,-0.96704,0.12258,0.013439,0.016493,0.011912,-6.06,-2.16,-10.32
9.9565,-0.98067,0.12258,0.0039706,0.016188,0.013744,-6.0,-2.28,-10.32
9.8066,-0.96704,0.10896,0.0094684,0.023824,0.015272,-6.18,-2.22,-10.5
9.9292,-0.96704,0.19068,0.014661,0.025045,0.018326,-6.06,-2.28,-10.38
9.9565,-0.92618,0.19068,0.009163,0.016493,0.014355,-6.0,-2.28,-10.38
9.9837,-0.99429,0.1362,0.015272,0.0079412,0.009163,-6.0,-2.22,-10.32
9.9156,-0.96704,0.14982,0.0088575,0.0015272,0.011301,-5.94,-2.04,-10.32
9.902,-0.99429,0.24517,0.010079,0.018631,0.009163,-5.94,-1.86,-10.44
9.9292,-0.96704,0.24517,0.012828,0.011301,0.011606,-5.94,-1.74,-10.38
9.9156,-0.99429,0.27241,0.012217,0.016493,0.009163,-5.82,-1.5,-10.26
9.902,-0.96704,0.21793,0.0094684,0.012217,0.012523,-5.82,-1.62,-10.2
9.8611,-1.0215,0.27241,0.0085521,0.010996,0.012217,-5.88,-1.56,-10.14
9.9292,-1.0215,0.29965,0.013134,0.013744,0.013744,-5.76,-1.44,-10.02
9.9429,-1.0079,0.25879,0.013744,0.0079412,0.011301,-5.7,-1.5,-9.9
9.902,-0.96704,0.10896,0.014966,0.0085521,0.011912,-5.88,-1.44,-9.96
9.8748,-0.9398,0.14982,0.0097738,0.0079412,0.011606,-5.76,-1.5,-10.02
9.8748,-0.99429,0.21793,0.0067195,0.0039706,0.0027489,-5.76,-1.5,-9.9
9.9565,-0.99429,0.17706,0.0088575,0.010996,0.0079412,-5.7,-1.56,-10.02
9.9429,-0.98067,0.21793,-0.000305,0.0082467,0.0094684,-5.64,-1.68,-9.96
9.9156,-0.8717,0.16344,0.000916,0.0018326,0.007025,-5.64,-1.74,-9.9
9.902,-0.98067,0.21793,-0.0018326,-0.0036652,0.0030543,-5.82,-1.86,-9.9
9.8611,-0.98067,0.21793,0.014355,-0.0076358,0.000611,-5.76,-1.92,-9.96
9.8611,-0.99429,0.21793,0.010996,0.0076358,0.0061087,-5.76,-1.8,-9.96
9.9429,-0.99429,0.16344,0.000916,0.0030543,0.01069,-5.76,-1.8,-9.96
9.9429,-0.9398,0.21793,0.0082467,-0.002138,0.0085521,-6.0,-1.86,-10.02
9.8884,-0.9398,0.14982,0.0067195,0.002138,0.0042761,-6.12,-1.92,-10.08
9.8611,-0.99429,0.12258,0.0061087,0.000916,0.0061087,-6.12,-1.86,-10.08
9.8884,-0.9398,0.17706,0.0073304,0.0054978,0.015882,-6.24,-1.86,-9.96
9.9701,-0.99429,0.16344,0.0051924,0.0094684,0.01069,-6.24,-1.8,-9.84
9.9701,-0.96704,0.14982,0.0073304,0.0033598,0.0076358,-6.24,-1.8,-9.96
9.9292,-0.99429,0.17706,0.0061087,0.0027489,0.0073304,-6.18,-1.98,-10.14
9.8611,-1.0624,0.19068,-0.000305,0.0012217,0.010079,-6.12,-1.92,-10.2
9.8611,-0.96704,0.12258,0.0030543,-0.0015272,0.011606,-6.12,-2.04,-10.14
9.902,-0.92618,0.19068,0.0073304,0.000305,0.011301,-6.0,-1.92,-10.08
9.902,-0.9398,0.20431,0.0082467,0.009163,0.016799,-6.06,-2.16,-10.08
9.9292,-0.96704,0.12258,0.0027489,0.0064141,0.01405,-5.82,-2.22,-10.08
9.902,-0.9398,0.21793,0.0061087,0.012217,0.0082467,-5.82,-2.22,-10.08
9.8611,-0.92618,0.095342,0.013439,0.013134,0.010996,-5.76,-2.1,-10.02
9.902,-0.9398,0.14982,0.0058032,0.0061087,0.010996,-5.64,-2.04,-10.02
9.9292,-0.95342,0.24517,0.012828,0.012828,0.014355,-5.58,-1.98,-9.96
9.9429,-0.89894,0.17706,0.01405,0.015272,0.01405,-5.64,-2.1,-10.08
9.8884,-0.89894,0.12258,0.018021,0.012523,0.0094684,-5.76,-1.98,-9.78
9.8611,-0.95342,0.20431,0.018937,0.015577,0.012828,-5.88,-1.98,-9.54
9.8884,-0.96704,0.21793,0.017715,0.01741,0.011606,-5.88,-2.04,-9.6
9.902,-0.99429,0.21793,0.014661,0.012523,0.012828,-5.88,-1.92,-9.54
9.902,-1.0215,0.12258,0.02138,0.011912,0.011606,-5.82,-1.98,-9.54
9.8748,-0.96704,0.24517,0.018937,0.021686,0.01069,-5.88,-1.98,-9.6
9.9701,-0.92618,0.14982,0.019548,0.023213,0.016188,-5.88,-1.98,-9.54
9.9837,-0.96704,0.21793,0.020159,0.020159,0.014661,-5.76,-2.16,-9.48
9.902,-1.0215,0.14982,0.019853,0.010385,0.01069,-5.7,-2.22,-9.42
9.8611,-1.0215,0.19068,0.019242,0.011301,0.012217,-5.7,-2.28,-9.36
9.9292,-0.89894,0.14982,0.016799,0.012217,0.021075,-5.7,-2.28,-9.54
9.9973,-0.96704,0.14982,0.010079,0.0085521,0.017104,-5.64,-2.22,-9.54
9.902,-0.96704,0.20431,0.018937,0.0061087,0.0097738,-5.7,-2.1,-9.54
9.8339,-0.96704,0.14982,0.023518,0.011301,0.010996,-5.7,-2.1,-9.6
9.9156,-0.99429,0.19068,0.011606,0.01405,0.0018326,-5.76,-2.16,-9.84
9.902,-0.99429,0.20431,0.017715,0.0073304,0.0094684,-6.0,-2.22,-10.08
9.9156,-1.0079,0.23155,0.015577,0.011912,0.01069,-5.88,-2.04,-10.08
9.8748,-0.96704,0.054481,0.021075,0.011301,0.0061087,-5.94,-1.92,-10.02
9.902,-0.96704,0.17706,0.025656,0.009163,0.0082467,-5.76,-1.86,-10.14
9.8611,-0.98067,0.12258,0.025045,0.013744,0.0067195,-5.82,-1.74,-10.14
9.9292,-1.0624,0.14982,0.0281,0.019548,0.010385,-5.88,-1.8,-10.2
9.9156,-0.99429,0.19068,0.014661,0.014661,0.010079,-5.7,-1.92,-10.26
9.9565,-0.99429,0.21793,0.0076358,0.014355,0.015272,-5.82,-2.04,-10.08
9.9565,-1.0488,0.28603,0.012828,0.0094684,0.010996,-5.82,-2.04,-10.08
9.8748,-0.89894,0.14982,0.015577,0.0058032,0.012828,-5.76,-2.16,-10.08
