Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
9.4661,-0.57205,-1.757,-0.025656,0.44593,-0.3937,22.44,27.06,-38.88
9.4798,-0.42223,-1.5391,-0.086132,0.64813,-0.53267,23.04,26.76,-38.88
10.379,-0.6674,-0.7355,0.009163,0.88484,-0.37202,23.94,26.04,-39.18
11.931,-0.57205,-0.25879,-0.035125,0.74312,-0.42547,24.3,25.86,-39.3
12.0,-0.27241,0.1362,-0.10049,0.53329,-0.46517,24.54,25.62,-39.36
11.904,-0.1362,0.50395,0.062614,0.087659,-0.38087,24.84,25.2,-39.54
10.774,-0.28603,0.12258,0.19303,-0.22022,-0.27764,24.9,24.9,-39.78
10.106,-0.53119,-0.36775,0.17074,-0.15974,-0.22571,25.02,24.66,-40.14
9.4798,-0.12258,-0.17706,0.17685,0.28161,-0.22816,24.9,24.3,-40.68
9.8339,-0.42223,0.068102,0.32467,0.25259,-0.10537,25.02,24.0,-40.92
10.283,-0.65378,-0.1362,0.27031,-0.093157,-0.098044,24.96,23.7,-41.16
10.025,0.01362,-0.36775,0.031765,-0.37446,-0.12004,24.96,23.46,-41.58
9.5479,0.40861,-0.85808,0.054062,-0.67562,-0.013134,24.96,23.22,-41.76
9.8339,-0.095342,-1.471,0.16127,-0.7138,0.22113,25.2,22.98,-41.76
10.038,-0.29965,-0.96704,0.40867,-0.49144,0.36805,25.2,22.92,-41.58
10.311,-0.38137,-0.89894,0.41478,-0.71044,0.41386,25.38,22.8,-41.58
9.9837,0.54481,-1.6208,0.21991,-1.0956,0.44868,25.5,22.68,-41.4
9.1256,0.8036,-1.2395,0.21747,-1.1591,0.47922,25.68,22.8,-41.22
8.9077,0.68102,-1.3757,0.34667,-0.85796,0.4163,25.8,22.8,-40.98
10.12,0.44947,-2.942,0.35308,-0.69364,0.40836,26.34,23.04,-40.2
10.106,0.46309,-2.5879,0.20708,-0.64416,0.54795,26.64,23.22,-39.84
10.256,0.70826,-3.7047,0.13592,-0.85949,0.64996,27.3,23.64,-39.06
9.6023,0.81722,-3.9635,0.03543,-0.93951,0.60628,27.72,23.82,-38.58
8.9349,0.8036,-3.732,-0.047647,-0.52198,0.54245,28.08,23.94,-38.28
8.9349,0.40861,-3.3778,0.039095,-0.2361,0.49358,28.68,24.36,-37.44
9.2482,0.21793,-3.5685,-0.0094684,-0.29841,0.42913,28.98,24.6,-37.2
9.3163,0.47671,-3.8954,-0.090103,-0.33384,0.40531,29.76,24.9,-36.6
9.0984,0.5993,-3.6639,-0.15333,-0.29383,0.50152,30.18,25.08,-36.36
9.1937,0.51757,-3.623,-0.10965,-0.24832,0.55803,30.48,25.32,-36.06
9.4253,-0.35413,-3.8682,0.054672,-0.15424,0.59346,30.96,25.44,-35.46
9.793,-1.0215,-3.732,0.11423,-0.1576,0.58643,31.32,25.62,-35.46
9.2618,-1.3757,-2.8467,0.20159,-0.04948,0.51313,31.5,25.8,-35.22
9.0031,-1.975,-2.4108,0.16127,-0.15394,0.4441,31.92,26.34,-35.1
