Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
-0.24517,-4.522,6.8238,0.95417,2.2953,-0.54275,8.52,43.56,19.2
-3.514,-4.9987,2.3291,1.8665,1.8897,-0.25717,8.1,43.44,19.56
-2.1656,-6.8783,-0.83084,1.8427,1.3506,0.35675,7.92,43.5,19.56
3.2416,-13.076,1.6344,1.5131,1.08,0.82314,7.62,43.44,19.56
2.9829,-13.171,2.0839,1.4942,0.90622,0.9499,7.2,43.56,19.38
2.3018,-12.149,0.92618,1.4218,1.0883,0.54184,7.14,43.68,19.2
-0.32689,-9.6432,-0.44947,1.4893,0.79077,0.405,6.78,44.04,18.6
-1.0488,-9.2891,-0.40861,1.5543,0.46914,0.37538,6.6,43.86,18.36
-0.38137,-9.1256,0.36775,1.6402,0.073304,0.25045,6.54,44.04,17.82
1.5663,-8.6353,0.51757,1.4322,0.36469,0.18387,6.06,44.46,16.74
1.757,-7.9951,0.7355,1.3378,0.47098,0.10201,5.94,44.7,16.08
1.4029,-8.2812,1.0215,1.3604,0.66829,0.09499,5.82,44.88,15.3
0.44947,-8.7443,0.7355,1.3628,0.63988,0.12309,5.88,45.48,13.44
-0.19068,-8.8532,0.89894,1.274,0.43005,0.22571,5.82,45.72,12.36
-0.068102,-9.3436,0.40861,1.1487,0.40592,0.36316,6.18,46.26,10.62
-0.068102,-9.4798,0.20431,1.2162,0.67012,0.52931,6.36,46.44,9.84
0.21793,-9.4798,0.51757,1.4248,0.63927,0.57208,6.6,46.56,9.0
1.1169,-9.3163,1.7025,1.6093,0.33384,0.54336,6.9,46.92,7.32
1.7706,-9.616,1.8524,1.5409,0.42028,0.49205,7.08,47.1,6.48
2.3972,-10.76,0.76274,1.2825,1.2874,0.10354,7.32,47.28,5.52
0.89894,-12.544,-3.4732,0.6295,1.5369,-0.054672,7.56,47.34,3.78
0.6674,-12.272,-1.7162,-0.21502,0.71716,0.13928,7.86,47.58,3.18
1.7843,-11.863,0.68102,-0.44074,-0.091935,0.35369,8.16,47.64,2.46
4.3721,-11.986,1.9068,-0.18387,-0.2251,0.24312,8.4,47.82,1.62
4.3994,-13.28,1.185,-0.10385,-0.13317,0.084605,8.4,47.82,1.62
3.9635,-12.708,-0.54481,-0.28191,-0.068111,-0.44746,8.94,47.88,1.02
3.5822,-12.898,-1.2258,-1.0592,-0.33537,-0.5116,9.0,47.82,0.96
1.0624,-12.912,-1.4165,-1.566,-0.61667,-0.46181,9.12,47.88,0.66
-1.0896,-11.768,-1.5119,-1.8628,-0.66859,-0.37935,9.12,48.12,0.72
-2.0975,-11.509,-1.8387,-3.0794,-0.33598,-0.37232,9.12,48.12,0.96
-4.9306,-12.967,0.53119,-3.1374,0.12706,-0.42699,8.76,47.88,1.86
-4.9714,-13.253,2.4517,-3.1237,0.6466,-0.45204,8.52,47.94,2.7
-4.6582,-13.661,2.7377,-2.9658,1.1664,-0.39859,8.22,47.88,3.54
-0.23155,-12.735,2.1112,-2.522,1.1496,-0.3094,7.44,47.64,5.82
1.6481,-12.013,0.96704,-1.7477,0.16768,-0.5849,6.96,47.28,7.2
2.5061,-11.387,-0.64016,-1.923,-0.41508,-0.77488,6.24,46.62,9.72
2.6696,-11.087,0.12258,-2.1869,-0.93096,-0.76083,5.76,46.32,11.04
1.7979,-9.3163,0.40861,-1.8552,-1.4016,-0.63347,5.1,45.96,12.42
0.95342,-7.8589,0.50395,-1.5742,-2.0385,-0.62247,4.56,45.12,15.24
0.61292,-7.246,0.61292,-1.4859,-2.1771,-0.62766,4.32,44.64,16.74
0.35413,-6.1564,1.0351,-1.4004,-2.106,-0.58613,4.02,44.04,18.06
-0.054481,-4.5083,0.99429,-0.89125,-1.7819,-0.5397,3.72,42.96,20.64
-0.24517,-4.2223,0.89894,-0.53878,-1.7795,-0.45235,3.66,42.42,21.84
-0.44947,-4.2223,0.39499,-0.11423,-1.7242,-0.43066,3.84,41.4,23.52
-0.44947,-4.3858,0.095342,0.32926,-1.4722,-0.43768,4.26,40.92,24.18
-0.61292,-4.8625,-0.28603,0.80726,-1.0687,-0.43768,4.5,40.5,24.84
-0.50395,-5.4481,-1.0624,1.2507,-0.70433,-0.43158,4.98,39.9,25.56
