Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
-1.0896,-7.3686,-0.49033,1.3589,2.6157,1.0391,19.62,32.22,4.92
3.7047,-3.8954,0.76274,1.3268,0.15333,-0.16402,20.16,31.68,6.18
8.3357,-0.6674,1.7162,1.1845,-1.0513,-0.40684,20.7,31.26,7.14
9.2618,1.6344,4.5083,0.87842,-3.8142,-0.75136,22.02,30.6,8.7
7.246,-0.83084,2.7786,0.95387,-5.5124,-1.3503,22.62,30.3,9.12
1.4438,-4.2087,-2.0839,0.96608,-2.653,-1.5504,23.28,30.06,9.36
-13.116,-4.0589,-5.2575,0.62827,-0.45907,-0.76083,24.12,29.88,9.36
-18.578,-3.2553,-3.5685,-0.46792,-1.3326,0.81001,24.48,29.94,9.12
-3.9499,1.0488,9.5206,-1.088,-2.9774,2.3063,25.32,30.0,8.34
5.1349,-5.0531,2.0975,0.51588,-4.2889,2.0302,25.86,30.06,7.62
3.909,-17.448,-2.6968,1.7776,8.8844,-1.876,26.28,30.18,7.14
-8.7715,-19.246,3.3097,1.7688,3.3497,-2.4096,26.34,30.6,6.48
0.84446,-2.9965,-0.19068,-1.9609,-2.4187,-0.60353,26.76,31.08,5.34
4.9033,-3.4596,12.926,-0.29077,-4.0155,-0.63133,27.0,31.44,4.62
5.1621,-9.221,2.4789,0.44043,-1.9963,-2.4334,27.06,31.74,3.96
-6.8238,-19.395,1.7025,0.022907,1.065,-3.7278,26.76,32.34,2.7
-13.116,-19.572,1.2803,2.2672,-0.13775,-2.7855,26.34,32.88,2.16
-19.191,-7.3141,-3.7184,2.777,-1.0928,1.1002,25.02,33.54,1.02
-18.319,-6.1564,-6.5105,1.9914,-2.8115,0.25351,24.72,33.6,0.3
-13.784,-9.3844,-5.7069,1.6582,-1.3256,-1.8717,24.48,33.9,-0.42
-8.1313,-9.2074,-3.732,0.69333,-1.2477,-1.5308,22.98,34.38,-1.8
-8.5263,-3.3915,-3.8001,0.010385,-0.99724,-1.2459,21.84,34.8,-2.4
-8.1858,1.58,-4.985,-0.70036,-0.099876,-0.7141,20.82,35.16,-3.12
-7.1779,4.5628,-3.623,-0.81031,0.54123,0.1799,19.98,35.1,-3.96
-1.5255,1.3212,-0.64016,-0.44868,1.3244,1.0595,18.42,35.46,-5.28
0.44947,-0.72188,-0.50395,-0.13836,2.3024,1.1683,17.7,35.7,-5.88
1.3212,-5.0395,-1.6208,-0.80543,3.4489,1.1668,16.68,35.7,-6.66
0.12258,-8.036,1.8387,-1.7245,3.4025,1.0562,16.38,35.52,-6.96
-1.8932,-11.387,1.2939,-2.3863,2.5666,1.9371,16.32,35.28,-7.14
-11.632,-19.068,-0.20431,-2.3326,1.3534,2.9676,16.62,34.74,-6.96
-7.8589,-18.401,-4.1542,-3.0418,0.62889,3.0559,16.62,34.56,-6.6
-6.279,-16.562,-4.6718,-3.7055,1.2312,2.4538,16.74,34.14,-5.82
-12.912,-14.955,-3.2961,-3.6105,0.7419,1.5537,17.46,33.3,-3.96
-17.175,-13.103,-3.4323,-2.8329,0.97555,1.3723,18.12,32.82,-2.82
-19.286,-11.06,-2.9284,-0.69058,3.0064,1.9664,18.9,32.22,-1.62
-15.459,-8.9758,-2.152,0.59834,3.7693,1.4142,20.28,31.14,0.9
-5.7205,-8.1858,-1.8251,0.91477,3.4627,1.0947,20.88,30.42,2.28
-0.92618,-6.1155,-0.7355,1.1057,3.332,0.59651,21.54,29.76,3.6
8.4038,3.5549,-0.040861,0.97525,0.59651,-0.83963,22.38,28.74,6.0
9.1256,3.0646,0.92618,1.1029,-2.1707,-1.1616,22.56,28.26,7.08
7.4503,0.62654,2.261,1.139,-4.277,-1.565,22.8,27.72,7.92
1.4165,-0.91256,2.6423,1.0635,-5.1676,-1.7636,23.22,27.0,9.12
-1.8932,-1.7979,0.96704,1.054,-4.2794,-1.3784,23.28,26.82,9.48
-7.3141,-2.6423,-1.0215,1.0272,-1.1274,-0.44593,23.4,26.76,9.24
-18.347,-3.5958,-0.96704,0.97402,-1.1866,0.099571,23.4,26.7,9.0
-12.272,-3.0646,-0.6674,-0.86804,-2.0626,2.2144,23.46,26.88,8.64
-4.9578,-6.9464,-0.14982,-0.62553,-0.10079,1.8192,23.46,27.06,8.1
0.12258,-17.284,-6.5922,0.63255,4.8707,-1.1979,23.64,27.48,7.02
1.0624,-7.1643,-3.7592,-0.75259,-2.7101,-1.3335,23.82,27.72,6.48
2.9556,-1.2122,11.468,-0.81153,-4.1542,-0.83902,23.88,28.32,5.16
2.1248,-5.4073,7.5457,0.75869,-1.7043,-2.2284,24.06,28.44,4.56
-10.12,-19.123,2.5606,0.99907,0.1857,-2.9853,24.18,28.74,3.9
-17.516,-19.545,-1.471,1.3332,0.60384,-4.0314,23.94,29.52,2.58
-19.314,-14.587,-3.1054,2.4618,-0.6185,-0.89064,23.64,29.88,2.1
-19.368,-10.774,-2.3155,2.321,-1.0653,-0.94928,23.28,30.3,1.56
-10.42,-8.431,-5.489,2.2199,-1.1713,-1.6698,22.32,30.9,0.18
-8.8941,-9.507,-4.3449,2.0192,-0.86896,-1.4001,21.72,31.32,-0.54
-6.6467,-7.9951,-2.6968,0.89919,-1.4817,-1.0498,19.92,31.74,-2.1
-5.6933,-5.8159,-1.1305,0.38637,-1.6591,-0.96089,19.02,32.1,-2.82
-4.3177,1.1577,-2.7104,0.15058,-1.2272,-0.97097,18.06,32.46,-3.6
-5.2575,6.3198,-2.5334,0.079107,0.40439,-0.79504,16.08,33.24,-5.34
-3.5277,2.656,-1.0624,-0.25595,1.2501,0.33995,15.24,33.48,-6.18
-0.83084,1.0624,-2.7104,-0.59712,1.8448,0.73823,14.34,33.78,-6.96
1.185,-4.1678,-2.9556,-1.0052,3.0895,0.81398,13.14,34.38,-8.16
1.6072,-4.6854,0.081722,-1.4496,3.2849,0.88911,12.9,34.32,-8.64
-3.8682,-9.8475,2.2201,-2.2132,2.7574,1.2275,12.48,34.5,-9.12
-13.525,-17.407,0.83084,-2.6713,2.5342,2.5772,12.42,34.44,-8.94
-15.609,-19.055,-0.50395,-1.6356,1.4847,3.9065,12.48,34.44,-8.52
-9.2482,-19.6,-6.6331,-2.39,1.6829,2.5788,13.68,34.32,-7.44
-8.8941,-19.096,-5.9793,-2.7526,1.9487,1.9829,14.4,34.2,-6.54
-14.22,-13.893,-5.0531,-2.9477,1.2507,1.0922,15.3,34.08,-5.7
-17.366,-11.577,-1.7434,-1.9694,1.2553,1.6747,16.14,33.72,-4.68
-17.597,-9.5887,-0.081722,-0.20983,2.9667,1.8262,18.18,33.06,-2.34
-17.597,-9.5887,-0.081722,-0.20983,2.9667,1.8262,18.18,33.06,-2.34
0.76274,-7.0281,-0.28603,1.2456,3.4163,0.53665,20.7,31.92,1.26
7.5457,-0.28603,0.74912,1.0391,2.562,0.1741,21.36,31.32,2.52
9.3027,2.1929,1.2122,0.60292,0.086743,-0.3711,21.96,30.96,3.72
8.4719,0.57205,2.3563,0.34392,-2.7984,-0.84208,23.1,30.12,5.64
