Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2.2746,-9.112,-2.9148,-0.036652,0.029016,0.01741,-13.44,41.52,-5.22
2.261,-9.0575,-2.8603,-0.033292,0.014966,0.026267,-13.38,41.58,-4.98
2.2201,-9.1256,-2.8603,-0.036957,0.01069,0.021075,-13.32,41.58,-5.04
2.2882,-9.1393,-2.9556,-0.021991,0.0033598,0.027794,-13.32,41.58,-5.16
2.261,-9.1256,-2.8603,-0.026267,0.0045815,0.0281,-13.32,41.58,-5.22
2.2474,-9.1937,-2.8875,-0.03146,0.0097738,0.025656,-13.14,41.7,-5.16
2.3155,-9.1256,-2.9011,-0.036346,0.011301,0.025351,-13.32,41.7,-5.16
2.3563,-9.1256,-2.833,-0.030238,0.0097738,0.024129,-13.14,41.7,-5.22
2.2746,-9.0984,-2.8739,-0.035125,0.0051924,0.020464,-13.02,41.7,-5.1
2.2746,-9.112,-2.8467,-0.037568,0.0027489,0.023518,-12.9,41.88,-5.22
2.3155,-9.0848,-2.9148,-0.039706,0.0018326,0.017104,-12.84,41.82,-5.34
2.3427,-9.1529,-2.9284,-0.041844,0.000611,0.012217,-12.72,41.7,-5.22
2.3155,-9.1256,-2.8603,-0.040623,0.0061087,0.012828,-12.6,41.76,-5.34
2.2746,-9.112,-2.8467,-0.036957,0.0027489,0.012828,-12.66,41.82,-5.4
2.2882,-9.1937,-2.8603,-0.047647,0.0073304,0.011912,-12.66,41.82,-5.4
2.2474,-9.0848,-2.9148,-0.045509,-0.000916,0.011606,-12.66,41.88,-5.4
2.2474,-9.112,-2.8739,-0.047647,-0.0073304,0.01405,-12.78,41.82,-5.34
2.2201,-9.0712,-2.8058,-0.046426,-0.0051924,0.017715,-12.72,41.94,-5.46
2.2065,-9.1937,-2.8194,-0.048258,0.0033598,0.013744,-12.72,42.0,-5.46
2.2882,-9.0984,-2.9011,-0.036957,-0.000305,0.026878,-12.78,42.0,-5.4
2.2474,-9.1393,-2.8194,-0.032681,-0.012217,0.031154,-12.78,41.94,-5.4
2.1929,-9.1801,-2.8603,-0.038179,-0.0048869,0.017715,-12.72,41.94,-5.34
2.1793,-9.1393,-2.8603,-0.045815,-0.0051924,0.022602,-12.78,41.94,-5.34
2.261,-9.1529,-2.8467,-0.04948,0.011912,0.023213,-12.96,42.12,-5.28
2.2201,-9.1256,-2.7649,-0.041539,0.013744,0.018631,-13.02,42.12,-5.22
2.2746,-9.0848,-2.8058,-0.042761,0.007025,0.031154,-12.96,42.3,-5.04
2.2474,-9.0848,-2.8603,-0.041844,0.009163,0.023824,-13.08,42.3,-5.1
2.2201,-9.0303,-2.7241,-0.043982,0.012217,0.01741,-13.02,42.3,-4.92
2.2474,-8.9758,-2.6968,-0.037263,0.026573,0.018021,-12.96,42.3,-4.8
2.1793,-8.8668,-2.5742,-0.020159,0.044899,0.009163,-13.08,42.12,-4.62
2.2474,-8.9486,-2.6015,0.011912,0.04215,0.007025,-12.96,42.06,-4.5
2.3155,-8.9622,-2.8058,0.066584,-0.0030543,0.012828,-12.9,42.06,-4.38
1.8932,-8.8532,-2.8194,0.11851,-0.03543,0.014355,-13.02,42.06,-4.5
1.6617,-8.6762,-2.8739,0.12492,0.0018326,0.013439,-13.14,41.94,-4.5
1.6344,-8.6081,-2.9148,0.14416,0.043677,0.029627,-13.08,41.76,-4.56
1.757,-8.5672,-2.9284,0.18234,0.017715,0.065057,-13.02,41.88,-4.62
1.7025,-8.7715,-2.8603,0.23274,-0.03207,0.13439,-12.78,41.7,-4.74
1.6481,-8.8941,-2.7377,0.28833,-0.012828,0.28894,-12.78,41.4,-4.92
1.6344,-8.8941,-2.8194,0.33201,0.026573,0.32926,-12.54,41.34,-4.98
1.9613,-8.9622,-2.7649,0.42944,0.11606,0.45357,-12.54,41.34,-5.22
2.1112,-9.0303,-2.6968,0.45051,0.11759,0.48747,-12.3,41.28,-5.46
2.2474,-8.7851,-2.5606,0.53665,0.075442,0.51557,-11.94,41.46,-5.76
2.2474,-8.6625,-2.4517,0.59346,0.032987,0.51007,-11.7,41.52,-6.12
