Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
0.72188,-7.1234,0.16344,-0.12981,1.3778,1.2657,-9.3,38.22,3.06
0.85808,-6.5786,-0.6674,-0.20556,1.5128,0.96944,-8.4,38.52,3.84
1.1577,-6.1564,-1.4165,-0.052534,1.5006,0.66035,-7.62,38.82,4.56
1.5119,-5.0668,-1.7025,0.41172,1.2162,0.43035,-5.82,39.24,5.58
1.1577,-5.4618,-2.0158,0.85582,0.90103,0.1854,-5.1,39.36,5.88
0.69464,-5.2711,-2.1248,0.86468,0.5901,-0.036957,-4.32,39.54,6.18
-0.28603,-5.2166,-2.0975,0.84483,0.19914,-0.38332,-2.82,39.72,6.36
-0.57205,-5.38,-1.9477,0.87079,0.078496,-0.50855,-2.46,39.72,6.42
-0.8036,-6.17,-1.2531,1.0971,-0.047953,-0.90164,-2.04,39.84,6.24
-0.8036,-6.8783,-1.0351,1.0934,-0.13653,-1.1371,-1.62,39.78,6.06
-0.8036,-9.0167,-2.0294,0.80023,0.011606,-1.2394,-1.14,39.72,5.76
-1.2531,-9.6704,-3.8273,0.28802,0.73182,-0.81489,-1.08,39.6,5.52
-1.2531,-7.9679,-5.0395,0.18021,1.4172,-0.24954,-1.02,39.48,5.1
-2.833,-6.3062,-3.0646,0.47128,0.68325,0.24251,-1.14,39.18,4.44
-3.4187,-6.0202,-0.32689,0.79748,-0.15669,0.70952,-1.14,39.12,4.02
-3.2144,-6.4833,0.50395,1.1332,0.10537,0.81062,-1.26,38.88,3.48
-1.8387,-7.8045,-0.64016,1.1585,1.1478,0.13622,-1.32,38.64,2.34
0.040861,-8.9622,-3.1191,1.0479,1.5678,0.081551,-1.32,38.46,1.74
1.0896,-10.161,-3.2008,0.86285,2.0864,0.025656,-1.38,38.22,1.08
0.7355,-8.0632,-1.6617,1.1051,2.2144,0.31032,-1.68,37.8,0.66
1.0896,-8.1177,-2.1929,1.4157,0.85368,0.52931,-1.68,37.44,-0.72
2.4789,-14.07,-2.8467,0.89706,0.50152,0.051618,-1.44,37.02,-1.8
3.6366,-14.71,1.4029,0.33659,2.1325,-0.24343,-1.44,37.02,-1.8
3.6366,-14.71,1.4029,-0.38301,1.4704,-0.098655,-1.14,36.78,-2.46
-4.1951,-19.545,-8.8532,-0.76328,-3.6368,0.59315,-0.78,36.6,-3.0
-8.036,-14.288,1.4574,-1.4245,-4.072,1.5391,-0.18,36.06,-3.96
-1.8524,-8.3493,2.5742,-0.68447,0.44288,1.7883,0.54,35.82,-4.74
-1.0351,-8.8532,4.2359,-0.36744,3.1741,0.28833,1.02,35.64,-4.92
-0.47671,-12.572,3.3097,0.12462,4.1945,-0.5284,1.74,35.34,-5.4
1.3757,-14.029,0.14982,0.41264,2.7434,-0.60353,2.52,34.98,-5.64
1.2803,-13.321,0.99429,1.5339,-0.77977,-0.34667,3.0,34.8,-5.76
0.61292,-9.9973,1.2531,1.5217,-0.70799,-0.50427,3.66,34.5,-5.94
-0.35413,-8.3493,0.69464,1.434,-0.79596,-0.42944,4.14,34.2,-6.06
-1.0624,-7.9679,-2.2201,1.2853,-0.79077,-0.28986,4.2,34.08,-6.48
0.78998,-6.9872,-3.8001,1.0907,-0.55589,-0.19273,4.14,33.9,-6.72
0.77636,-7.6002,-2.5742,0.99724,0.28833,-0.31734,3.96,33.54,-6.96
-1.1577,-7.8045,-1.4165,0.45509,0.7083,-0.43555,3.72,33.36,-7.62
-2.4789,-7.355,-3.2553,0.040623,0.58643,-0.39004,3.48,33.18,-8.46
-1.975,-7.2324,-4.3177,-0.75198,-0.17654,-0.19914,2.88,33.12,-9.06
-1.4165,-7.1779,-4.2087,-1.4438,-0.48075,-0.055894,2.82,33.0,-9.18
-0.78998,-7.4776,-3.051,-1.8298,-0.21105,0.013134,2.64,32.94,-9.24
-0.31327,-7.7772,-2.5606,-1.744,-0.41508,0.0030543,2.4,33.0,-9.24
-0.01362,-7.927,-1.8387,-1.5937,-1.0128,-0.096517,2.34,33.0,-8.94
-0.17706,-8.5127,-1.2395,-1.5495,-0.9331,-0.083078,2.34,32.94,-8.58
-0.8036,-8.4719,-0.57205,-1.5113,-1.0192,-0.13225,2.28,33.0,-8.4
-4.7671,-8.0905,-3.8273,-1.0999,-0.43494,-0.21044,2.1,33.0,-7.74
-4.8625,-8.9213,-5.3937,-2.0702,-0.2584,0.5116,2.04,33.0,-7.2
-3.4459,-8.8668,-1.7434,-1.4148,0.025962,0.39187,1.86,33.0,-6.54
-2.1656,-7.2188,-3.2825,-1.1872,0.28833,0.1347,1.74,33.06,-5.94
-0.96704,-9.0984,-5.1349,-2.1851,0.22602,0.31368,1.8,33.0,-4.44
0.70826,-10.869,-4.699,-2.1615,-0.0058032,0.7199,1.92,33.0,-3.9
-0.027241,-13.184,-3.9499,-2.1188,1.0073,0.98105,1.92,33.12,-3.3
0.72188,-19.355,-5.7342,-1.6212,0.61972,1.1118,1.92,33.24,-1.98
1.2122,-19.436,-5.4481,-0.8882,-0.6466,1.8555,2.1,33.18,-1.14
1.2531,-13.511,-5.6388,-0.50549,-0.90103,1.9258,2.28,33.24,-0.54
0.14982,-9.7794,-4.8897,-0.34972,-0.40959,1.5229,3.06,33.18,0.54
0.55843,-7.0962,-4.1542,-0.28894,-0.42333,0.71196,3.36,33.18,1.14
0.76274,-6.2381,-4.3585,0.03146,-0.26023,-0.14019,3.72,33.36,1.62
1.471,-6.5241,-4.7399,0.30604,-0.075136,-0.44196,4.2,33.24,2.34
1.6889,-7.069,-3.3778,0.73121,-0.0076358,-0.686,4.68,33.06,2.7
2.3836,-7.246,-2.0158,1.1191,-0.099266,-0.86743,5.1,33.06,3.06
2.4517,-6.7693,-1.7706,1.4129,-0.21319,-0.99357,5.1,33.0,3.06
2.5606,-5.094,-1.5527,1.6035,-0.48625,-1.1735,5.16,32.88,3.06
1.471,-2.9965,-1.7434,1.7504,-0.66096,-1.3781,5.28,32.82,2.88
0.40861,-2.9556,-1.6208,1.7196,-0.49083,-1.4988,5.16,32.88,2.64
-0.96704,-4.0861,-1.4438,1.478,-0.20464,-1.4184,4.92,32.76,2.1
-7.8589,-7.8045,-3.2825,1.6759,0.85307,0.01405,4.26,32.7,1.14
-10.324,-6.8647,-6.2245,2.1166,0.36285,0.77,3.96,32.7,0.54
-9.4798,-7.464,-4.3858,1.7342,0.46426,0.91783,3.72,32.52,-0.06
-3.6911,-8.0088,-1.5391,1.5962,0.66401,0.59346,3.42,32.04,-1.68
