Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
1.2531,-12.735,-0.99429,0.21014,-0.39431,-0.59712,-16.62,39.24,8.4
2.1248,-9.9292,-1.185,0.28314,-0.5904,-0.56383,-16.44,39.36,8.4
2.261,-9.3299,-1.1986,0.18876,-1.1603,-0.39309,-16.38,39.24,8.58
2.1112,-9.4389,-1.0215,-0.058948,-1.4853,-0.39798,-16.44,39.24,8.64
0.64016,-10.093,-0.47671,-0.27947,-1.7654,-0.53542,-16.44,39.12,8.94
0.040861,-10.025,-0.20431,-0.36072,-1.989,-0.74159,-16.44,39.06,9.06
-0.95342,-9.7658,0.095342,-0.30177,-2.1002,-0.96303,-16.74,39.18,9.48
-1.076,-9.5751,0.081722,-0.19364,-2.0375,-1.1335,-16.68,39.06,9.6
-0.85808,-8.5263,-0.38137,-0.09896,-1.7608,-1.1964,-16.74,38.76,9.78
-0.57205,-7.8998,-0.54481,-0.011301,-1.1603,-1.1799,-17.1,38.7,10.32
-0.40861,-7.641,-0.64016,-0.012523,-0.9896,-1.1646,-17.4,38.7,10.68
-0.027241,-7.2596,-0.76274,-0.043982,-0.70647,-1.1506,-17.52,38.64,11.1
0.46309,-7.2188,-0.7355,-0.13103,-0.64324,-1.1628,-17.82,38.1,11.94
0.6674,-7.4503,-0.7355,-0.25748,-0.65088,-1.1438,-18.06,37.86,12.42
1.0351,-7.75,-0.57205,-0.34392,-0.69944,-1.0617,-18.48,37.62,13.14
1.0896,-7.9134,-0.54481,-0.37782,-0.70921,-0.94257,-18.66,37.5,13.44
1.58,-8.1041,-0.53119,-0.35003,-0.72937,-0.75931,-18.96,37.14,14.04
1.8524,-8.2812,-0.64016,-0.31918,-0.7083,-0.66096,-19.26,36.96,14.16
1.8387,-8.5672,-0.70826,-0.30879,-0.67684,-0.60781,-19.5,36.72,14.46
1.7979,-9.3436,-0.69464,-0.30329,-0.52504,-0.49297,-20.22,36.66,15.3
1.7706,-9.9837,-0.5993,-0.30513,-0.31704,-0.4722,-20.46,36.3,15.6
1.9613,-11.073,-0.70826,-0.26909,-0.0039706,-0.40806,-20.64,36.18,16.08
2.152,-11.414,-0.89894,-0.17654,0.29352,-0.21441,-21.12,35.94,16.2
2.4517,-10.91,-1.9341,0.023824,0.41508,0.035125,-21.54,35.64,16.62
2.261,-10.488,-2.152,0.208,0.38912,0.23274,-21.78,35.52,16.8
1.4301,-10.256,-1.9068,0.21777,0.40225,0.35277,-21.96,35.28,17.04
1.2667,-10.801,-1.5119,-0.0015272,0.6744,0.24099,-22.14,35.16,17.16
1.3893,-11.414,-2.1793,-0.022907,0.87323,0.19364,-22.32,35.16,17.16
1.6344,-10.678,-2.3836,0.24465,1.3186,0.44838,-22.8,35.22,17.34
1.7706,-9.5342,-2.5061,0.37904,1.321,0.60476,-22.8,35.16,17.46
1.6344,-8.5944,-2.6968,0.57788,1.1124,0.90561,-22.92,35.28,17.34
1.0624,-8.3765,-3.0237,0.36682,0.99785,0.90958,-22.98,35.34,16.92
1.3212,-8.8532,-3.0237,0.031765,0.84574,0.75198,-23.04,35.52,16.68
1.7979,-9.1529,-2.5334,-0.14447,0.73059,0.68722,-22.86,35.88,16.14
1.6889,-9.1937,-2.3427,-0.12798,0.68722,0.9279,-22.74,36.06,15.9
1.4165,-9.3436,-1.4438,-0.072693,0.72815,1.0296,-22.44,36.6,15.42
1.5119,-8.7987,-1.2803,-0.06017,0.89034,1.2651,-22.38,36.96,15.12
1.7025,-8.4855,-1.2258,-0.062308,1.0024,1.3204,-22.32,37.2,14.88
1.975,-7.8045,-1.0624,-0.069639,1.0336,1.3338,-22.08,37.62,14.52
2.0294,-7.2324,-0.70826,-0.10629,1.0058,1.3033,-21.48,38.04,13.92
1.9613,-7.1098,-0.61292,-0.15241,0.89919,1.2217,-21.24,38.34,13.68
1.7843,-7.2324,-0.44947,-0.18631,0.78588,1.1026,-20.64,39.06,13.2
1.7706,-7.4367,-0.40861,-0.15485,0.71654,0.97158,-20.16,39.0,12.96
1.8115,-8.1177,-0.62654,-0.062308,0.68509,0.83597,-19.68,39.3,12.84
1.975,-8.4719,-0.62654,0.093768,0.6805,0.70799,-18.9,39.72,12.36
2.1248,-8.7851,-0.96704,0.12004,0.6689,0.69669,-18.48,39.9,12.18
