Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
-5.0259,-7.4503,-3.0237,0.10965,0.015577,0.027184,4.44,27.0,21.24
-4.7944,-7.7364,-1.9341,-0.14936,0.478,-0.10324,4.26,27.36,21.12
-4.522,-8.0632,-1.9613,-0.025656,0.83291,-0.12126,4.32,27.48,21.06
-3.7728,-8.4174,-2.3427,0.2926,0.90408,0.029627,4.26,27.54,21.12
-2.2882,-8.4174,-2.9829,0.56169,0.74159,0.21197,4.14,27.66,21.12
-1.6617,-8.036,-3.1191,0.56322,0.58429,0.24618,4.08,27.96,21.0
-0.83084,-6.96,-2.942,0.53939,0.51221,0.24954,4.08,28.38,20.7
-0.7355,-6.4833,-2.833,0.405,0.43555,0.30971,3.9,28.5,20.58
-0.69464,-5.9793,-2.5742,0.35247,0.44013,0.33872,3.9,28.68,20.34
-0.61292,-5.6661,-2.261,0.21594,0.43768,0.43585,3.78,28.98,20.16
-0.44947,-5.8295,-2.2201,0.20403,0.36346,0.44838,3.78,29.22,20.04
-0.32689,-6.4152,-2.1248,0.22388,0.29413,0.4386,3.78,29.58,20.22
-0.50395,-7.1507,-2.0567,0.24312,0.25259,0.45632,3.78,29.7,20.22
-1.4165,-7.8726,-2.8058,0.23702,0.27855,0.49755,3.54,30.12,20.04
-1.7298,-8.3357,-3.4596,0.3653,0.31765,0.47556,3.48,30.3,19.92
-1.8251,-8.7579,-3.8001,0.32467,0.3543,0.47403,3.66,30.54,19.86
-1.7025,-9.7249,-3.8682,0.25504,0.35858,0.47342,3.84,30.72,19.68
-1.471,-10.787,-3.6094,0.27245,0.25748,0.42119,4.02,31.02,19.56
-1.4846,-11.046,-3.6503,0.31429,0.068417,0.33292,4.08,31.2,19.74
-1.4846,-11.4,-3.7728,0.343,-0.12462,0.20311,4.2,31.32,19.32
-1.8796,-11.632,-3.9635,0.32193,-0.2926,0.039401,4.44,31.44,19.44
-2.2201,-12.136,-3.4459,0.2251,-0.44257,-0.069333,4.56,31.44,19.38
-3.1054,-12.612,-1.58,0.0048869,-0.60598,-0.26359,4.74,31.5,19.2
-3.5004,-11.7,-0.89894,-0.098655,-0.62705,-0.43402,4.86,31.74,19.2
-3.6639,-10.992,-0.95342,-0.10751,-0.71685,-0.49327,5.04,31.86,19.08
-4.127,-9.7658,-1.8524,-0.13653,-0.74312,-0.42883,5.46,31.92,19.02
-3.732,-9.2755,-1.6344,-0.35339,-0.64568,-0.34056,5.52,32.1,19.02
-3.3506,-9.2482,-1.2258,-0.61972,-0.52748,-0.34483,5.58,32.1,18.96
-2.4925,-9.4934,-0.1362,-0.74862,-0.4273,-0.44349,5.52,32.22,18.84
-2.152,-9.4389,-0.068102,-0.73151,-0.40867,-0.4893,5.52,32.16,18.84
-1.9613,-8.5536,-1.076,-0.54672,-0.43768,-0.51252,5.64,32.1,19.14
-1.8932,-8.036,-1.471,-0.52321,-0.47159,-0.50274,5.52,32.04,19.08
-1.5527,-7.4503,-1.471,-0.61575,-0.49236,-0.48167,5.52,32.04,19.02
-1.0624,-6.6604,-1.2258,-0.72388,-0.49419,-0.45723,5.4,32.04,19.32
-0.96704,-6.5514,-1.0351,-0.78527,-0.49419,-0.46578,5.22,31.92,19.32
-1.0215,-6.6059,-0.96704,-0.85552,-0.47586,-0.45815,5.1,31.86,19.26
-1.0351,-6.6876,-0.78998,-0.88881,-0.44349,-0.41325,4.92,31.8,19.44
-1.076,-7.0553,-0.50395,-0.84788,-0.40653,-0.36469,4.44,31.62,19.8
-1.185,-7.3822,-0.35413,-0.79229,-0.33903,-0.34819,4.32,31.5,19.92
-1.3893,-8.3493,-0.58567,-0.7703,-0.20892,-0.29352,4.26,31.08,20.64
-1.6753,-8.7034,-0.81722,-0.69211,0.10904,-0.24832,4.26,30.96,20.94
-1.8932,-9.1393,-1.076,-0.62064,0.20372,-0.26328,4.2,30.66,21.24
-2.0839,-9.8475,-1.4438,-0.53023,0.36224,-0.24312,3.9,30.36,21.48
-2.2882,-10.569,-2.6696,-0.40012,0.59193,-0.10293,3.66,30.06,22.2
-2.261,-10.842,-3.1054,-0.32834,0.63225,0.025656,3.48,29.76,22.74
-2.2201,-10.924,-3.4051,-0.40378,0.47861,0.1912,2.88,29.52,23.46
-3.0646,-11.101,-2.9965,-0.40989,0.15272,0.24587,2.88,29.28,24.0
-3.3234,-12.027,-3.1327,-0.21319,0.10537,0.17318,2.64,28.86,24.48
-2.4244,-9.793,-4.1951,-0.039401,0.32162,0.035736,2.58,28.44,25.14
-2.5742,-8.6898,-4.4811,0.3488,0.12798,0.040623,2.52,28.38,25.5
-3.732,-7.1371,-4.2223,0.37843,-0.37477,0.10629,2.34,28.02,26.1
-3.514,-7.1234,-3.9771,0.27336,-0.64935,0.097128,2.4,28.02,26.34
-3.2825,-7.464,-3.4868,0.18295,-0.39767,0.041233,2.46,27.96,26.76
-3.051,-8.145,-2.3155,0.21166,0.078802,0.0024435,2.82,28.02,27.18
-3.1191,-8.3765,-2.4244,0.44929,0.24465,0.057727,2.88,27.9,27.24
-2.9284,-8.2676,-2.9011,0.6747,0.16341,0.19151,3.12,27.84,27.36
-1.4165,-7.1915,-2.9965,0.78466,0.05284,0.29596,3.6,27.9,27.54
-1.0079,-6.7966,-2.833,0.7984,-0.018326,0.3372,3.9,27.9,27.48
-0.6674,-6.1836,-2.4653,0.70647,-0.032376,0.39279,4.62,27.96,27.12
-0.85808,-5.7342,-2.5742,0.62186,-0.04612,0.48228,4.98,28.08,26.94
-0.98067,-5.8431,-2.5879,0.55008,-0.076664,0.52718,5.46,28.26,26.88
-0.96704,-6.0883,-2.6287,0.47464,-0.097128,0.55497,5.82,28.26,26.58
-0.92618,-6.5105,-2.6015,0.42577,-0.066584,0.57452,6.3,28.32,26.22
-1.1577,-7.5048,-2.5061,0.4441,-0.0058032,0.58368,7.14,28.32,25.5
-1.1713,-8.0905,-2.7377,0.48594,0.065973,0.54581,7.44,28.32,25.02
-0.99429,-8.826,-3.1191,0.47678,0.14752,0.50763,8.1,28.38,24.12
-1.076,-9.4389,-3.4596,0.46304,0.029016,0.39218,8.64,28.5,23.82
-1.1986,-10.161,-3.732,0.43524,-0.15302,0.26481,9.48,28.68,22.86
-1.6072,-10.896,-3.7047,0.40225,-0.23518,0.19823,9.84,28.86,22.44
-1.975,-10.964,-3.6503,0.33078,-0.44227,-0.012828,10.14,28.92,21.84
-2.4108,-10.869,-3.6775,0.29444,-0.46945,-0.1576,10.26,28.98,21.36
-2.9692,-13.048,-2.6151,0.17776,-0.44013,-0.22694,10.68,29.04,20.64
-3.2553,-13.757,-1.4846,0.035736,-0.52626,-0.35369,10.8,28.98,20.22
-3.1054,-11.891,-0.50395,-0.095295,-0.71838,-0.52229,10.98,28.98,19.5
-3.514,-11.223,-0.8036,-0.15455,-0.87232,-0.58399,11.1,28.86,19.14
-4.0589,-10.597,-1.58,-0.1295,-0.93401,-0.51038,11.16,28.68,18.96
-3.9635,-10.351,-1.3484,-0.49358,-0.82711,-0.44502,11.04,28.68,18.12
-3.6911,-10.093,-1.0215,-0.72204,-0.67898,-0.56841,11.16,28.56,17.76
-3.1735,-9.6704,-0.54481,-0.73243,-0.57024,-0.72846,11.04,28.32,17.16
-2.4108,-8.9622,-0.76274,-0.60689,-0.50396,-0.82314,10.74,27.84,16.5
-2.1248,-8.3629,-1.0488,-0.50091,-0.41447,-0.79474,10.68,27.48,16.08
-1.5255,-7.2324,-1.471,-0.49236,-0.31643,-0.71441,10.14,27.06,15.24
-1.2939,-6.7012,-1.4438,-0.57849,-0.2135,-0.62308,9.78,26.88,14.7
-1.0215,-6.3743,-1.2258,-0.70463,-0.14997,-0.55344,9.3,26.64,14.52
-0.83084,-6.2245,-0.72188,-0.85155,-0.18754,-0.49266,8.4,26.16,13.8
-0.83084,-6.2517,-0.43585,-0.86315,-0.19823,-0.44654,8.04,26.04,13.5
-0.89894,-6.5241,-0.40861,-0.80115,-0.12004,-0.41081,7.32,25.86,13.08
-1.0079,-7.355,-0.57205,-0.7929,0.019242,-0.37232,6.54,25.68,12.84
-1.0079,-7.355,-0.57205,-0.80512,0.24435,-0.26909,6.54,25.68,12.84
-1.5663,-8.1995,-1.3757,-0.70127,0.36652,-0.21564,5.22,25.2,12.66
-1.7025,-9.9292,-1.866,-0.60781,0.478,-0.17501,3.72,24.96,12.66
-1.7025,-10.351,-2.1248,-0.59895,0.58735,-0.098349,2.94,24.66,12.6
-1.9613,-10.61,-2.7377,-0.55283,0.62094,-0.0039706,1.62,24.54,12.96
-2.4517,-10.719,-3.0918,-0.47831,0.55558,0.14478,0.3,24.36,13.62
-2.5879,-10.61,-2.8058,-0.42822,0.31673,0.36011,-0.9,24.18,14.28
-3.1599,-11.441,-2.7649,-0.29199,0.32742,0.34819,-1.98,24.0,15.0
-3.1872,-12.0,-3.2144,-0.1014,0.69425,0.24679,-3.0,24.18,15.84
-2.5198,-10.147,-4.3313,0.14294,0.91935,0.18662,-3.66,24.18,16.86
-2.8603,-8.145,-4.9714,0.46029,0.76633,0.24129,-4.26,24.42,17.52
-3.5277,-7.5729,-4.7944,0.61056,0.30574,0.34819,-4.86,24.9,18.06
-3.3915,-7.6546,-4.522,0.53054,-0.18204,0.39004,-5.64,25.5,18.48
-3.1054,-8.0496,-4.1678,0.39401,-0.28986,0.37415,-5.88,25.68,18.66
-2.2201,-8.3493,-2.9011,0.27978,0.14111,0.35675,-6.24,26.22,19.14
-2.2065,-7.9679,-2.2746,0.47159,0.26359,0.37171,-6.3,26.28,19.26
-2.1929,-7.7364,-2.3427,0.75625,0.14691,0.41997,-6.54,26.7,19.44
-1.7979,-6.674,-2.7377,0.9279,0.075136,0.47586,-6.9,27.18,19.92
-1.2531,-6.1836,-2.7377,0.91905,0.14294,0.51374,-6.9,27.36,20.1
-0.76274,-5.775,-2.5879,0.77916,0.2529,0.56688,-7.2,27.72,20.04
-0.1362,-5.4345,-2.0839,0.66493,0.30757,0.62156,-7.38,28.62,20.1
-0.081722,-5.7342,-2.1384,0.57727,0.27428,0.64996,-7.5,29.04,20.16
-0.38137,-6.4697,-2.7377,0.53848,0.23335,0.64019,-7.2,29.82,20.34
-0.28603,-6.9736,-2.9284,0.52565,0.28772,0.57605,-7.14,30.18,20.34
-0.040861,-8.4446,-3.4732,0.44043,0.35644,0.49572,-6.78,30.84,20.28
-0.44947,-8.8668,-4.018,0.37874,0.36011,0.45632,-6.6,31.32,20.52
-0.50395,-9.398,-4.2632,0.28863,0.27184,0.37843,-6.42,31.68,20.52
-0.62654,-10.052,-4.3313,0.16646,0.030543,0.21869,-6.36,32.1,20.58
-0.99429,-10.678,-3.9227,0.13195,-0.19426,0.058948,-6.06,32.28,20.58
-1.8796,-11.196,-3.4187,0.1463,-0.36163,-0.059559,-5.52,33.06,20.52
-2.3427,-11.046,-3.514,0.23824,-0.32009,-0.19364,-5.22,33.36,20.64
-2.1929,-12.068,-3.3778,0.26298,-0.084299,-0.28344,-4.5,33.96,20.88
-2.1929,-12.626,-2.8058,0.13592,-0.009163,-0.32529,-4.2,34.02,21.0
-2.3018,-12.762,-1.866,0.01069,-0.23518,-0.43463,-3.9,34.2,21.06
-2.0567,-11.686,-1.1441,-0.071166,-0.41203,-0.61423,-3.78,34.26,21.06
-2.2882,-10.42,-1.1441,-0.11362,-0.62889,-0.74098,-3.6,34.38,21.24
-2.3291,-10.392,-1.471,-0.14019,-0.83566,-0.6918,-3.36,34.32,21.36
-2.4789,-10.379,-1.1986,-0.3317,-0.89675,-0.67806,-3.24,34.44,21.66
-2.3563,-10.093,-0.92618,-0.53267,-0.85277,-0.79565,-3.24,34.5,21.72
-2.152,-9.4525,-0.9398,-0.58979,-0.77549,-0.9221,-3.18,34.5,21.9
-2.0567,-8.8941,-1.5391,-0.45448,-0.68814,-0.93951,-3.3,34.5,22.02
-1.8932,-8.6081,-1.8251,-0.32529,-0.47617,-0.88148,-3.42,34.32,22.08
-1.471,-7.8453,-2.0839,-0.47892,-0.3259,-0.79168,-3.48,34.14,22.14
-0.74912,-7.0417,-1.8387,-0.5791,-0.25626,-0.73487,-3.78,33.48,22.62
-0.39499,-6.8374,-1.5255,-0.77183,-0.27275,-0.60323,-4.08,33.24,22.8
-0.21793,-6.6604,-1.2258,-0.82772,-0.35094,-0.50335,-4.02,32.94,23.1
-0.24517,-6.8374,-0.7355,-0.83291,-0.40439,-0.42425,-4.2,32.28,23.82
-0.19068,-7.0553,-0.58567,-0.8097,-0.43371,-0.39951,-4.26,32.04,24.12
-0.31327,-7.3005,-0.53119,-0.78527,-0.38912,-0.3879,-4.44,31.68,24.3
-0.31327,-7.3686,-0.70826,-0.73365,-0.24251,-0.31796,-4.38,31.14,24.48
-0.31327,-7.6683,-0.96704,-0.60415,0.069333,-0.23366,-4.62,30.54,24.66
-0.44947,-9.5206,-1.3757,-0.59498,0.17685,-0.20311,-4.62,30.18,24.96
-0.74912,-10.052,-1.58,-0.59651,0.30085,-0.15241,-4.62,29.4,25.8
-1.0896,-10.433,-2.2065,-0.42974,0.40531,-0.12034,-4.62,28.5,26.64
-1.1577,-10.651,-2.6287,-0.20617,0.5849,-0.052229,-4.56,28.02,27.12
-1.3484,-10.951,-3.2553,-0.15211,0.64874,0.08491,-4.62,27.24,27.72
-2.0022,-11.863,-3.5004,-0.1628,0.60598,0.15119,-4.74,26.52,28.08
-2.0839,-12.449,-3.9227,-0.10385,0.67653,0.10171,-4.68,25.92,28.5
-1.6344,-10.297,-4.7399,0.025656,0.72021,0.064446,-4.62,25.26,28.8
-2.3018,-8.7306,-4.5628,0.37202,0.4441,0.17104,-4.86,25.2,29.16
-3.0237,-8.2812,-4.6445,0.49602,0.17043,0.28619,-5.28,24.9,29.04
-2.9965,-8.3765,-4.6854,0.40287,0.022297,0.34086,-5.4,24.78,29.04
-2.3972,-8.7851,-4.1133,0.25687,0.10629,0.34331,-5.7,24.9,28.74
-2.0294,-8.7715,-3.6094,0.19761,0.3146,0.35858,-5.64,24.96,28.44
-1.4574,-8.6353,-2.8467,0.33353,0.3766,0.40989,-5.46,25.26,28.2
-1.4574,-8.2131,-2.7649,0.53665,0.2645,0.5061,-5.46,25.38,28.2
-1.1577,-7.4231,-2.833,0.67592,0.11148,0.66584,-5.52,25.74,27.84
-0.88532,-6.8238,-2.7377,0.72479,0.12248,0.72724,-5.58,26.1,27.66
-0.31327,-6.0066,-2.5198,0.71349,0.1408,0.75778,-5.28,26.4,27.18
0.027241,-5.7342,-2.4108,0.697,0.1631,0.7648,-5.1,26.46,27.0
0.1362,-5.8704,-2.2065,0.57971,0.21961,0.75472,-4.62,26.7,26.94
0.25879,-6.0611,-2.3155,0.52962,0.18754,0.73426,-4.32,27.0,26.58
-0.027241,-6.7693,-2.547,0.53237,0.16677,0.68661,-4.02,27.36,25.98
-0.12258,-7.1915,-2.8603,0.54489,0.19823,0.66279,-3.72,27.54,25.62
-0.10896,-8.0905,-3.1872,0.53115,0.2981,0.67714,-3.42,28.14,24.96
-0.054481,-8.4855,-3.2553,0.51862,0.354,0.68967,-3.18,28.38,24.54
-0.53119,-9.8339,-3.9635,0.49175,0.31246,0.64599,-2.94,28.56,24.18
-0.57205,-10.542,-3.9771,0.40439,0.08827,0.45235,-2.22,29.1,23.4
-0.57205,-11.237,-3.8273,0.35613,-0.11759,0.29719,-1.86,29.22,23.1
-1.3076,-11.659,-3.8001,0.35369,-0.26176,0.15149,-1.2,29.76,22.5
-1.7025,-11.455,-3.8546,0.36224,-0.2135,0.02474,-1.02,29.76,22.08
-1.866,-11.782,-3.6503,0.29688,-0.14783,-0.023518,-0.72,30.0,21.78
-2.0703,-13.402,-2.4108,0.15913,-0.24374,-0.10843,-0.36,30.18,21.42
-2.3155,-12.653,-1.8387,-0.0030543,-0.37018,-0.3094,-0.12,30.42,21.12
-2.547,-10.283,-1.2531,-0.14172,-0.47709,-0.47495,0.18,30.78,20.76
-2.6423,-9.9565,-1.2939,-0.10843,-0.63133,-0.51007,0.18,30.96,20.64
-2.6015,-9.9973,-1.3757,-0.16005,-0.63286,-0.48106,0.36,31.02,20.58
-2.3972,-10.093,-0.9398,-0.49144,-0.56108,-0.5174,0.48,31.26,20.4
-2.0431,-10.052,-0.40861,-0.5904,-0.49572,-0.65637,0.48,31.38,20.4
-1.866,-9.8884,-0.38137,-0.51618,-0.50213,-0.7477,0.42,31.5,20.4
-1.8524,-9.3299,-0.68102,-0.33323,-0.50671,-0.70036,0.3,31.5,20.4
-1.7979,-7.5184,-1.58,-0.19059,-0.48289,-0.61789,0.24,31.56,20.64
-1.6753,-6.8238,-1.58,-0.22969,-0.39279,-0.5452,0.06,31.92,20.82
-1.471,-6.3743,-1.58,-0.47403,-0.14111,-0.45937,-0.3,31.92,20.7
-1.1577,-6.1564,-1.1713,-0.53939,-0.064141,-0.44715,-0.12,31.92,20.94
-0.69464,-6.4424,-0.95342,-0.68111,0.082161,-0.43158,-0.36,31.8,21.18
-0.36775,-6.7557,-0.92618,-0.73182,0.14264,-0.39248,-0.6,31.68,21.6
-0.27241,-7.0417,-1.2531,-0.72449,0.17562,-0.34056,-0.84,31.38,21.96
-0.095342,-7.5729,-1.58,-0.73334,0.20556,-0.27367,-0.96,31.08,22.26
0.12258,-8.1722,-1.6344,-0.70616,0.26328,-0.22571,-1.44,30.96,22.38
0.17706,-9.112,-1.7298,-0.66645,0.30727,-0.17837,-1.92,30.78,22.74
0.081722,-9.5206,-1.8932,-0.60934,0.27917,-0.15119,-2.16,30.48,23.04
-0.14982,-10.12,-2.4517,-0.55741,0.26237,-0.078191,-2.52,30.0,23.7
-0.83084,-10.515,-2.6015,-0.41111,0.30696,0.012217,-3.24,29.7,23.94
-0.88532,-10.597,-2.8058,-0.36499,0.33628,0.081551,-3.54,29.46,24.18
-1.2258,-10.61,-2.8467,-0.29169,0.34575,0.37171,-3.96,29.16,24.42
-1.8932,-11.128,-3.0101,-0.1967,0.32437,0.45632,-4.32,28.98,24.66
-2.438,-11.85,-3.2825,-0.048564,0.55864,0.37904,-4.62,28.8,24.66
-1.8932,-11.7,-4.0589,0.071777,0.81734,0.27703,-5.16,28.62,24.96
-2.0839,-9.8475,-4.4402,0.28314,0.73212,0.27764,-5.16,28.56,25.08
-3.2553,-7.9407,-4.3721,0.45876,0.36011,0.36224,-5.34,28.26,25.26
-3.4187,-7.6955,-3.9363,0.44929,-0.098044,0.43555,-5.34,28.2,25.38
-3.337,-7.8181,-3.7047,0.29688,-0.034208,0.39156,-5.34,28.26,25.32
-3.1054,-8.145,-3.0646,0.22205,0.11515,0.35461,-5.4,28.26,25.26
-2.3427,-8.7306,-2.7377,0.29658,0.51985,0.35369,-5.7,28.14,25.2
-2.152,-8.6217,-2.8058,0.52321,0.53084,0.45907,-5.52,28.14,25.14
-1.866,-8.3493,-2.9011,0.68631,0.43921,0.59162,-5.4,28.32,24.9
-0.88532,-7.1234,-2.7377,0.76358,0.35369,0.66554,-5.34,28.38,24.66
-0.40861,-6.5241,-2.6423,0.80023,0.2926,0.697,-5.16,28.38,24.36
-0.1362,-5.8704,-2.5198,0.76938,0.29291,0.73609,-5.16,28.8,23.82
0.12258,-5.8976,-2.4244,0.63041,0.23182,0.76664,-5.04,28.8,23.64
-0.081722,-6.2654,-2.3836,0.58582,0.22602,0.74862,-4.98,29.1,23.34
-0.081722,-6.565,-2.2746,0.53817,0.2022,0.71868,-4.5,29.46,22.74
-0.040861,-7.1507,-2.2746,0.49511,0.1573,0.67928,-4.38,29.58,22.56
-0.19068,-7.7636,-2.3155,0.5174,0.17287,0.61514,-4.14,29.76,22.14
-0.76274,-8.6217,-3.0782,0.58399,0.23121,0.55589,-3.66,30.12,21.48
-0.77636,-9.3436,-3.4051,0.59956,0.2865,0.47831,-3.48,30.36,21.3
-0.95342,-10.733,-3.5958,0.55375,0.22358,0.39462,-3.18,30.66,20.64
