Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2.9148,-11.387,-0.054481,-0.10782,-0.16432,0.6185,21.06,38.22,-13.38
2.3836,-12.463,0.28603,-0.21197,-0.2361,0.62705,21.72,38.1,-13.38
2.3155,-12.967,0.53119,-0.32681,-0.1237,0.69914,22.02,37.86,-13.56
1.9886,-13.525,0.57205,-0.41478,0.0094684,0.82803,22.62,37.62,-13.44
1.4846,-13.77,0.76274,-0.44929,0.07758,0.96669,23.04,37.44,-13.2
1.5391,-13.825,0.70826,-0.41264,0.011301,1.1368,23.4,37.38,-12.96
1.8115,-13.879,0.69464,-0.27764,-0.32437,1.3601,23.76,37.38,-12.72
1.6481,-12.994,0.40861,-0.1744,-0.58093,1.3809,24.48,37.26,-12.54
1.0215,-11.536,0.054481,-0.11057,-0.7138,1.2223,25.14,37.2,-12.48
0.44947,-9.902,-0.25879,-0.099266,-0.66859,0.90744,25.44,37.02,-12.48
-0.12258,-7.4776,-0.50395,-0.20586,-0.49114,0.50488,25.92,36.9,-12.42
-1.0488,-6.4152,-0.19068,-0.40775,-0.2926,0.19303,26.34,36.84,-12.24
-1.2667,-7.2052,0.25879,-0.61606,-0.054978,-0.013744,26.58,36.96,-12.12
-1.3484,-7.5184,0.40861,-0.82284,0.4554,-0.21991,26.76,36.84,-11.82
-1.4438,-7.9815,0.57205,-0.82925,0.85185,-0.32834,27.06,36.96,-11.64
-1.2803,-8.5672,0.76274,-0.73029,1.2669,-0.41936,27.12,37.26,-11.34
-0.83084,-9.0712,0.83084,-0.59376,1.6319,-0.50824,27.06,37.38,-11.04
0.10896,-8.6217,0.49033,-0.45907,1.752,-0.58582,27.06,37.8,-10.5
0.8036,-8.3901,0.24517,-0.32956,1.5937,-0.65637,26.76,38.4,-9.72
1.076,-8.4174,-0.27241,-0.19578,1.1274,-0.76175,26.58,38.58,-9.18
1.8932,-8.2403,-0.77636,-0.12309,0.80543,-0.85277,26.04,39.12,-8.22
2.0567,-8.2131,-0.88532,-0.084299,0.59132,-0.95814,25.56,39.54,-7.14
2.3291,-8.5672,-1.2258,-0.07422,0.49419,-1.0498,25.32,39.72,-6.78
2.3836,-9.1665,-1.6072,-0.075442,0.51313,-1.1423,24.72,40.26,-5.82
2.547,-9.1801,-1.8796,-0.092546,0.56261,-1.1924,23.7,40.92,-5.04
2.5742,-8.7851,-1.9886,-0.15027,0.57879,-1.131,22.68,41.16,-4.38
2.4653,-8.5808,-1.9613,-0.18723,0.53451,-1.0091,21.48,41.58,-3.78
2.4108,-8.3493,-1.757,-0.19334,0.50519,-0.87384,21.06,41.7,-3.42
2.3427,-7.6819,-1.6481,-0.1405,0.49999,-0.73334,19.68,42.3,-3.18
2.3699,-7.0962,-1.5391,-0.03879,0.48655,-0.62614,18.54,42.78,-2.64
2.4517,-7.5457,-1.5119,0.061697,0.45082,-0.53359,17.46,43.02,-2.4
2.6423,-8.4582,-1.2531,0.17685,0.46853,-0.36469,16.32,43.2,-2.1
2.7241,-8.8396,-1.1441,0.2138,0.53726,-0.26114,15.78,43.44,-1.98
2.9965,-9.5751,-0.8717,0.22724,0.61667,-0.12126,14.94,43.5,-1.86
3.6366,-10.542,-0.62654,0.21472,0.58582,0.061392,14.4,43.68,-1.86
4.1542,-11.373,-0.24517,0.19945,0.46914,0.2923,13.74,43.74,-1.74
4.4947,-11.427,0.054481,0.15577,0.35766,0.49144,13.08,43.86,-1.68
4.6718,-10.842,0.35413,0.097128,0.24465,0.47342,12.72,43.68,-1.56
4.7535,-10.338,0.47671,0.065668,0.16005,0.29322,12.42,43.56,-1.56
4.7671,-10.093,0.54481,0.079718,0.015577,0.069639,11.94,43.62,-1.74
4.7399,-10.188,0.44947,0.11973,-0.23885,-0.15485,11.76,43.62,-1.74
4.7944,-10.61,0.57205,0.14233,-0.45448,-0.31643,11.52,43.56,-1.8
4.4947,-10.569,0.89894,0.12584,-0.62675,-0.44502,11.16,43.44,-1.86
3.9363,-10.079,0.76274,0.081856,-0.70097,-0.58613,10.86,43.44,-1.62
3.7047,-9.7249,0.70826,0.032681,-0.63011,-0.69944,10.68,43.38,-1.62
3.4323,-8.9077,0.65378,-0.017104,-0.46273,-0.84971,10.08,43.44,-1.5
3.3506,-8.826,0.50395,-0.047037,-0.40439,-0.90744,9.42,43.44,-1.5
3.1191,-8.6489,0.44947,-0.058338,-0.34086,-0.97677,9.0,43.32,-1.38
2.6968,-7.4503,0.10896,-0.033292,-0.25137,-1.0418,7.68,43.38,-1.26
2.7649,-7.1915,0.054481,0.011301,-0.208,-1.1325,7.14,43.44,-1.2
2.8603,-7.8317,0.027241,0.11209,-0.47861,-1.1949,5.7,43.56,-0.84
2.9965,-9.0575,0.1362,0.15272,-0.82589,-1.1044,4.98,43.62,-0.72
3.051,-10.542,0.40861,0.13622,-1.2236,-0.93371,4.08,43.68,-0.66
3.0101,-11.482,0.5993,0.12187,-1.5601,-0.66829,3.24,43.8,-0.6
2.1384,-12.544,1.0215,0.051007,-1.7052,-0.25962,1.56,44.04,-0.54
1.9341,-12.667,0.98067,0.0079412,-1.5281,-0.022297,0.78,44.22,-0.6
1.7298,-12.735,0.6674,-0.04612,-1.2883,0.197,-0.66,44.46,-0.36
