Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
7.6274,-7.246,-2.5606,0.26542,0.016188,0.77885,-49.26,26.1,24.12
8.4991,-8.5127,-2.4789,0.26512,-0.055894,0.57024,-48.42,27.3,24.0
9.1801,-9.0031,-2.833,0.19517,-0.055894,0.38943,-47.52,28.32,23.94
8.8532,-8.8124,-2.8467,0.041539,-0.036346,0.22938,-47.1,28.86,23.94
8.1586,-8.6353,-2.8058,-0.0094684,-0.073609,0.13042,-46.32,29.7,23.88
8.0632,-8.1722,-2.9011,0.027794,-0.16524,-0.080329,-45.72,30.36,23.76
6.1155,-8.1177,-2.547,0.10782,-0.50824,-0.15333,-45.12,30.78,23.88
6.6195,-7.6138,-2.833,0.076053,-0.46945,-0.17287,-44.7,30.84,23.88
6.565,-7.6002,-2.3018,0.05681,-0.51832,-0.31398,-44.28,31.02,24.06
7.2188,-7.1234,-2.9148,0.045509,-0.38179,-0.35827,-43.98,31.2,24.0
7.3686,-7.0145,-2.8603,-0.017715,-0.24435,-0.42913,-43.92,31.14,23.82
6.7421,-7.0826,-2.4789,-0.064752,0.043982,-0.46578,-43.86,30.84,24.0
7.4095,-7.3822,-2.4517,0.011912,0.20525,-0.478,-43.8,30.72,24.18
7.1507,-7.5457,-2.0975,0.11087,0.31643,-0.57635,-43.68,30.48,24.18
7.6955,-6.5786,-2.5606,0.072082,0.21441,-0.69486,-43.74,30.24,24.42
7.9134,-6.7829,-2.0975,0.087048,0.087354,-0.66706,-43.92,29.88,24.24
7.6819,-6.9191,-2.547,0.079107,-0.039095,-0.70708,-44.16,29.82,24.3
9.3572,-7.2052,-2.6015,-0.17349,0.0018326,-0.79748,-44.46,29.46,24.06
9.8203,-6.8238,-2.3836,-0.24587,0.23702,-0.96272,-44.82,28.8,24.12
8.5263,-5.3256,-2.0839,-0.2642,0.27458,-1.0263,-44.88,28.32,24.06
8.6762,-4.9033,-1.9477,-0.18143,0.16585,-0.96425,-45.12,27.96,24.12
8.5263,-4.9169,-1.9068,-0.16921,-0.0085521,-0.79748,-45.66,27.42,23.76
8.4174,-4.9578,-2.1248,-0.2025,-0.053756,-0.69669,-46.14,26.64,23.76
8.8941,-4.3177,-2.0294,-0.3094,-0.050091,-0.68234,-46.8,25.74,23.46
8.8941,-4.7126,-1.866,-0.30818,-0.11942,-0.6689,-47.04,25.32,23.58
9.8339,-4.5764,-2.1793,-0.32803,-0.10812,-0.64813,-47.46,24.54,23.58
9.1529,-4.6718,-2.2882,-0.26878,-0.16524,-0.57818,-48.0,23.64,23.76
9.6977,-4.7944,-3.3778,-0.34331,-0.18326,-0.53359,-48.42,23.04,24.0
10.161,-4.5083,-4.1542,-0.40103,-0.18234,-0.52595,-48.78,22.14,24.3
9.6568,-5.2847,-3.9363,-0.60842,-0.30024,-0.70341,-48.9,21.78,24.36
7.6274,-4.7671,-2.9965,-0.68173,-0.37599,-0.82253,-49.26,21.0,24.48
6.1973,-4.413,-1.3893,-0.80268,-0.57879,-0.91477,-49.56,20.22,24.84
6.2654,-4.0452,-1.3484,-0.76083,-0.6463,-0.97433,-49.5,19.8,25.08
7.6138,-3.9363,-3.1054,-0.80359,-0.28924,-1.0867,-49.74,19.02,25.32
8.6081,-3.5685,-3.2144,-0.80756,-0.26573,-1.1555,-49.92,17.88,25.56
10.215,-4.018,-2.9284,-0.68386,-0.33017,-1.2364,-49.98,17.16,25.68
10.665,-3.9771,-2.438,-0.47556,-0.33384,-1.2233,-49.92,15.9,25.68
8.0905,-2.7104,-2.9011,-0.17379,-0.24465,-1.1353,-50.04,14.64,25.86
