Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
0.027241,-7.0145,-5.5707,-1.0721,-0.49908,-0.060476,-18.54,40.38,7.32
-0.44947,-7.4912,-6.6331,-0.91263,-0.29047,-0.10324,-18.72,40.38,8.28
-0.1362,-7.641,-7.464,-0.95845,-0.25992,-0.13897,-18.9,40.5,8.94
-0.10896,-7.8998,-8.0224,-1.19,-0.56444,-0.32406,-18.78,40.74,9.42
1.0624,-7.6002,-8.2131,-1.1442,-0.68722,-0.37965,-19.08,40.56,10.86
1.1577,-7.5048,-7.3822,-1.0214,-0.80909,-0.40928,-19.08,40.5,11.64
0.61292,-6.4969,-6.9191,-1.0559,-0.65943,-0.27306,-19.5,40.68,13.32
0.24517,-6.5105,-7.0145,-1.1295,-0.57727,-0.058643,-19.62,40.74,14.04
-0.38137,-6.5378,-7.4776,-1.3115,-0.74128,-0.012217,-19.74,40.5,15.42
-0.19068,-6.4016,-8.2948,-1.3986,-0.85918,-0.01069,-19.92,40.44,15.84
-0.35413,-6.456,-8.2539,-1.4429,-0.85704,-0.0018326,-19.98,40.26,16.44
-0.46309,-6.1292,-8.5263,-1.4258,-0.74434,0.040928,-19.86,40.02,17.16
-0.77636,-6.279,-8.5808,-1.4587,-0.71563,0.21289,-19.74,39.72,18.6
-0.9398,-6.0066,-8.9349,-1.5015,-0.76786,0.26664,-19.8,39.6,19.38
-1.3212,-5.2575,-8.9349,-1.522,-0.91233,0.36805,-19.74,39.48,20.22
-1.9205,-5.4481,-8.9894,-1.5027,-0.77366,0.40592,-19.44,39.06,22.14
-1.975,-5.6388,-8.9077,-1.536,-0.70402,0.42669,-19.26,39.0,23.04
-2.1929,-4.7399,-7.8998,-1.5513,-0.76114,0.37538,-18.66,38.64,24.84
-2.3836,-4.0725,-7.6683,-1.5122,-0.79871,0.38973,-18.3,38.4,25.74
-2.5742,-3.6366,-7.4776,-1.4612,-0.84299,0.43738,-17.4,38.1,27.6
-2.9692,-3.6503,-7.5048,-1.4429,-0.83261,0.53634,-16.86,37.98,28.74
-3.0237,-3.7592,-7.8045,-1.4251,-0.71929,0.54062,-16.32,37.74,29.94
-3.5549,-2.8467,-7.9679,-1.4206,-0.43433,0.49022,-15.84,37.74,31.14
-3.5685,-1.9477,-7.6138,-1.2737,-0.1744,0.48228,-14.94,37.8,33.36
-3.5958,-1.7025,-7.4231,-1.0938,0.078496,0.50183,-14.7,37.62,34.44
-3.5549,-1.6889,-7.3005,-0.93737,0.22449,0.4893,-14.1,37.56,35.46
-3.4732,-0.72188,-7.6546,-0.72968,0.34606,0.4383,-13.32,37.5,37.5
-3.6094,-0.10896,-7.9679,-0.47556,0.30391,0.3766,-12.9,37.38,38.28
-2.942,-0.61292,-7.6002,-0.20403,0.41417,0.354,-12.18,37.14,39.9
-2.8467,-0.19068,-7.6683,0.18815,0.56749,0.33872,-11.82,37.14,40.74
-2.6015,-0.027241,-7.7091,0.41783,0.69486,0.36285,-11.46,37.2,41.34
-2.4244,-0.10896,-7.5729,0.53665,0.78252,0.37538,-11.34,37.2,42.12
-3.0646,-0.6674,-8.6081,0.74709,0.86346,0.41661,-11.34,37.14,43.2
-3.0237,-0.83084,-9.1529,0.98471,0.70952,0.36713,-11.28,37.26,43.38
-2.547,-1.6072,-9.3163,1.1277,0.70158,0.23671,-11.34,37.2,43.5
