Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
9.5206,-1.1441,-2.833,-0.030543,-0.01069,0.016799,-55.2,-14.16,33.3
9.4798,-1.1169,-2.6968,-0.022297,-0.0079412,0.022297,-55.14,-13.98,33.24
9.5751,-1.1713,-2.7241,-0.02474,-0.0033598,0.021991,-55.08,-13.92,33.3
9.5479,-1.1441,-2.6968,-0.030849,-0.0085521,0.028405,-55.2,-13.98,33.3
9.4389,-1.1713,-2.6696,-0.01741,-0.01069,0.022297,-55.2,-13.92,33.36
9.4798,-1.1986,-2.7377,-0.029016,-0.0088575,0.023213,-55.08,-13.8,33.42
9.507,-1.1441,-2.7649,-0.032376,-0.0088575,0.02474,-54.84,-13.74,33.6
9.4389,-1.1577,-2.6968,-0.03543,0.0064141,0.023518,-54.72,-13.74,33.54
9.4934,-1.1577,-2.8194,-0.034819,0.01069,0.020464,-54.78,-13.8,33.6
9.5342,-1.1713,-2.8058,-0.026267,0.018937,0.018631,-54.78,-13.74,33.6
9.6432,-1.1577,-2.7104,-0.032376,0.024129,0.028711,-54.72,-13.74,33.6
9.616,-1.1577,-2.656,-0.028405,0.000916,0.016799,-54.72,-13.68,33.66
9.507,-1.1169,-2.6423,-0.035125,-0.015882,0.031154,-54.72,-13.5,33.54
9.4525,-1.1169,-2.6832,-0.034208,-0.022602,0.024129,-54.72,-13.5,33.72
9.4117,-1.1713,-2.6968,-0.022907,-0.01741,0.016188,-54.66,-13.5,33.72
9.4934,-1.2395,-2.8603,-0.018021,0.0097738,0.011606,-54.6,-13.32,33.78
9.4934,-1.2122,-2.8194,-0.031154,0.029322,0.0061087,-54.54,-13.26,33.78
9.507,-1.2122,-2.7513,-0.029322,0.051618,-0.0039706,-54.78,-13.38,33.72
9.6432,-1.1713,-2.6968,-0.044288,0.043371,0.0085521,-54.96,-13.32,33.6
9.616,-1.2122,-2.6423,-0.039095,0.025962,0.01405,-54.96,-13.2,33.66
9.5751,-1.1577,-2.5334,-0.037263,0.0076358,0.0064141,-54.96,-13.08,33.66
9.4661,-1.1713,-2.7377,-0.037263,-0.012828,0.010079,-54.9,-13.32,33.72
9.4661,-1.1577,-2.7513,-0.036346,-0.0073304,0.0064141,-55.02,-13.2,33.78
9.5206,-1.1032,-2.6968,-0.043677,0.014661,0.0045815,-54.84,-13.32,33.78
9.5206,-1.1986,-2.6832,-0.042455,0.025962,-0.0033598,-54.9,-13.5,33.72
9.5615,-1.1713,-2.6151,-0.040928,0.029016,-0.000305,-54.96,-13.56,33.72
9.5751,-1.185,-2.6832,-0.032376,0.019853,0.012523,-54.96,-13.5,33.72
9.5342,-1.1986,-2.6696,-0.039706,0.018326,0.0067195,-54.96,-13.56,33.72
9.5615,-1.1169,-2.6696,-0.0281,0.018937,0.0042761,-55.02,-13.56,33.66
9.507,-1.1577,-2.6968,-0.036652,0.016493,0.0036652,-54.9,-13.44,33.6
9.5751,-1.1305,-2.656,-0.0281,0.018937,0.0039706,-55.02,-13.56,33.84
9.4389,-1.1032,-2.7649,-0.0281,0.020464,0.0097738,-55.14,-13.74,33.78
9.4389,-1.1032,-2.7104,-0.026573,0.037263,-0.0061087,-55.14,-13.68,33.78
