Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
12.19,-1.9341,0.6674,0.1854,0.067501,-0.17593,-15.72,10.86,-28.44
12.381,-2.0294,0.72188,0.13103,0.058032,-0.18143,-15.6,10.56,-28.74
11.877,-2.5061,2.0839,-0.078802,0.020159,-0.019548,-15.36,10.44,-28.98
11.918,-3.5958,5.5843,-0.088881,0.036346,0.03207,-15.48,10.2,-29.22
14.465,-3.6094,4.127,0.1011,0.27519,-0.13256,-15.3,10.02,-29.22
14.642,-3.3778,2.8875,-0.067806,0.12401,-0.3259,-15.24,9.9,-29.34
11.087,-2.4789,2.6151,-0.51007,0.067806,-0.042455,-15.12,9.36,-29.16
10.079,-1.8251,4.0725,-0.43035,0.2584,0.39981,-14.94,9.3,-29.28
10.188,-1.471,4.5764,0.197,0.27947,0.86499,-14.82,9.24,-29.52
11.754,-1.7434,3.8001,0.82925,-0.17226,1.0602,-14.64,8.82,-29.34
11.836,-1.2667,2.5742,0.77824,-0.89675,0.83597,-14.64,8.82,-29.34
11.141,-0.91256,1.2803,0.38423,-1.6612,0.63102,-14.46,9.0,-29.28
10.188,-1.1169,1.2395,0.3989,-1.9154,0.45326,-14.4,9.06,-29.04
9.5479,-2.7377,1.7706,0.49541,-1.5339,0.4612,-14.58,9.24,-28.44
6.1292,-3.7728,2.3018,0.52626,-0.78282,0.61056,-14.58,9.42,-28.14
5.5843,-3.8137,1.2531,0.62003,-0.50671,0.76786,-14.46,9.48,-27.84
5.7614,-4.127,-0.14982,0.50305,-0.3543,0.88514,-14.58,9.66,-27.48
7.5048,-3.7184,0.16344,-0.28833,-0.66279,0.87598,-14.52,10.14,-26.76
7.6002,-3.3506,0.47671,-0.47861,-0.75686,0.83902,-14.52,10.44,-26.4
7.3141,-2.6968,0.95342,-0.73793,-0.8042,0.62217,-14.58,10.8,-25.92
6.9736,-2.3155,0.53119,-0.6634,-0.70433,0.51924,-14.46,11.58,-24.78
6.4969,-2.1248,-0.081722,-0.6521,-0.47312,0.40806,-14.58,12.18,-24.3
6.3471,-2.2337,-0.095342,-0.61636,-0.26176,0.36163,-14.76,12.78,-23.1
6.5786,-2.547,-0.054481,-0.50977,-0.067195,0.38882,-14.64,13.2,-22.44
8.0224,-3.909,-0.50395,-0.37751,0.060476,0.49847,-14.4,13.86,-21.66
9.1393,-4.6582,-0.54481,-0.38546,0.073304,0.49938,-14.22,14.34,-21.24
9.616,-4.5083,-0.70826,-0.33231,-0.032376,0.42913,-14.16,14.76,-20.88
8.7306,-3.732,-0.85808,-0.29199,-0.2251,0.22174,-14.16,15.96,-20.28
8.9077,-3.4732,-1.6753,-0.2755,-0.26145,0.083994,-14.34,16.38,-20.16
9.7249,-3.4459,-2.3836,-0.25534,-0.35369,-0.12859,-14.22,16.74,-19.8
11.496,-3.6911,-3.1463,-0.32987,-0.50946,-0.42394,-14.34,17.28,-19.38
10.815,-4.4811,-0.8036,-0.26389,-0.67409,-0.60873,-14.64,17.46,-19.2
11.727,-5.1485,0.12258,0.096822,-0.66493,-0.55039,-14.7,17.76,-18.96
15.636,-4.2768,-0.32689,0.088881,-0.44807,-0.2923,-14.88,18.0,-18.24
13.688,-3.8273,1.2939,0.030849,-0.049786,-0.17929,-15.0,17.94,-18.0
9.5479,-3.4187,1.3484,0.28741,0.18876,-0.069944,-15.3,17.94,-17.7
8.3765,-3.4187,1.7979,0.29016,0.51374,-0.082161,-15.42,17.94,-17.46
8.3357,-3.7047,2.0431,0.39981,0.63408,-0.096517,-15.54,17.82,-17.22
8.6217,-4.018,1.2667,0.61239,0.79901,-0.13439,-15.6,17.76,-17.04
9.3436,-4.7263,0.7355,0.47006,0.86926,-0.33628,-15.48,17.04,-16.86
9.8884,-4.304,0.58567,0.13958,0.65515,-0.47128,-15.36,16.8,-16.68
10.12,-3.4051,0.14982,-0.28802,0.30421,-0.59223,-15.42,16.2,-16.86
9.5887,-3.051,0.081722,-0.53176,0.30085,-0.71807,-15.3,15.96,-17.04
9.1393,-2.6423,0.054481,-0.68906,0.52748,-0.74006,-15.18,15.78,-17.1
7.5729,-0.23155,0.96704,-0.7477,0.42333,-0.71654,-15.06,15.12,-17.28
7.5729,-0.23155,0.96704,-0.53115,0.10629,-0.57574,-15.06,15.12,-17.28
6.279,-0.19068,1.4574,0.3653,0.41081,-0.42028,-15.0,14.64,-17.64
6.6059,-1.0079,0.40861,0.6463,0.68631,-0.37904,-15.0,14.28,-17.76
7.0281,-1.3076,0.1362,0.70005,0.76053,-0.38423,-15.06,13.86,-18.0
7.8317,-1.8251,0.43585,0.71685,0.8039,-0.43158,-14.94,13.44,-18.18
8.0632,-1.9341,0.58567,0.72907,0.49083,-0.38943,-14.88,12.48,-18.84
8.0632,-1.866,0.62654,0.66279,0.093462,-0.3488,-15.0,12.12,-18.9
7.9543,-1.6617,0.83084,0.59743,-0.064141,-0.27672,-14.88,11.7,-19.14
8.145,-0.44947,0.51757,0.67531,-0.043371,-0.16585,-14.82,11.1,-19.5
8.1586,-0.70826,1.2667,0.6973,0.17135,-0.18326,-14.76,10.68,-19.68
9.4389,-1.5936,1.7706,0.69944,0.343,-0.1912,-14.76,9.72,-19.98
10.474,-1.4029,0.91256,0.75167,0.34728,-0.16127,-14.64,9.6,-20.22
12.0,-0.39499,0.35413,0.52504,-0.0073304,-0.26023,-14.46,8.7,-20.94
11.237,0.1362,0.31327,0.4441,-0.13867,-0.32773,-14.34,8.46,-21.18
11.128,0.1362,0.027241,0.45723,-0.13897,-0.35339,-14.28,8.22,-21.42
11.741,-1.4438,1.6072,0.46976,0.26298,-0.40348,-14.16,7.56,-21.84
13.62,-2.1384,2.2201,0.405,0.78038,-0.18509,-14.04,7.32,-22.08
14.547,-2.4108,2.9284,0.059559,0.62553,0.38882,-13.92,7.02,-22.26
15.377,-1.1713,4.4675,-0.085521,-0.18173,0.39431,-13.68,6.54,-22.74
14.288,-1.1441,4.3449,0.15608,-0.28314,0.1124,-13.68,6.12,-22.98
12.027,-3.8682,1.9613,0.43738,0.22388,-0.1912,-13.5,5.76,-23.4
11.741,-4.3449,1.0215,0.39492,0.44166,0.015882,-13.38,5.7,-23.52
10.474,-3.6094,2.1929,-0.26786,-0.14447,0.66493,-13.02,5.28,-23.82
10.937,-2.438,2.8058,-0.24954,-0.34758,0.90439,-12.78,5.16,-23.82
11.645,-1.7979,2.7922,-0.078802,-0.5226,0.97677,-12.66,5.1,-23.88
11.591,-0.8036,3.0918,0.34758,-1.2452,0.8772,-12.54,4.92,-23.88
9.5751,-0.78998,0.6674,0.52351,-1.9581,0.59559,-12.12,5.04,-23.82
9.4117,-1.2258,-0.99429,0.57146,-2.1029,0.41142,-11.94,5.22,-23.58
9.4253,-1.5527,-1.2258,0.50427,-1.0168,0.2813,-12.06,5.46,-23.34
5.3256,-3.1735,2.547,0.4215,-0.22755,0.32315,-12.06,5.82,-22.8
4.1542,-3.9227,1.58,0.49419,0.15852,0.6127,-12.0,6.0,-22.5
5.6388,-4.6718,-0.81722,0.32254,0.019853,0.66981,-11.76,6.6,-21.9
6.8647,-4.4947,-0.38137,-0.15638,-0.1631,0.75625,-11.76,6.78,-21.42
8.2812,-3.3506,0.61292,-0.48655,-0.41508,0.60873,-11.64,7.32,-21.0
7.8045,-2.8739,1.1032,-0.74312,-0.5901,0.39401,-11.58,7.8,-20.64
6.8783,-2.4789,0.78998,-0.76358,-0.64141,0.32773,-11.58,8.1,-20.34
6.1836,-2.1384,0.23155,-0.71593,-0.50213,0.32865,-11.34,8.76,-19.68
6.4833,-2.3563,0.095342,-0.41264,0.036346,0.48991,-11.28,9.12,-19.26
6.7421,-2.7104,0.35413,-0.3094,0.23763,0.60628,-11.16,9.3,-18.96
7.1098,-3.3506,0.51757,-0.25076,0.33628,0.60873,-11.1,9.66,-18.84
8.5808,-4.7399,-1.0488,-0.25748,0.26328,0.53573,-10.56,10.2,-18.78
9.507,-4.9442,-1.2803,-0.34422,0.12248,0.43646,-10.56,10.74,-18.6
9.4934,-4.0452,-1.6753,-0.40225,-0.051924,0.30116,-10.32,11.64,-18.54
