Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
9.3163,1.1986,0.83084,0.0061087,0.23518,-0.016493,-6.18,10.32,-9.18
9.8611,0.8036,1.3212,0.03146,0.25687,0.062919,-6.24,9.9,-9.36
9.6296,0.61292,1.0896,0.08094,0.16249,0.12859,-6.48,9.72,-9.42
9.4389,0.54481,0.96704,0.068722,0.15455,0.15241,-6.48,9.6,-9.48
9.6023,0.7355,0.8036,-0.043677,0.1854,0.24587,-6.54,9.42,-9.9
9.2891,0.81722,0.8036,-0.062614,0.17593,0.25901,-6.48,9.3,-10.14
9.1529,0.92618,0.8717,-0.045509,0.25107,0.31368,-6.54,9.42,-10.32
9.5887,0.8717,1.1305,-0.08491,0.31398,0.35736,-6.48,9.36,-10.8
9.6841,0.83084,1.0896,-0.10476,0.29383,0.38546,-6.36,9.36,-10.92
9.4253,0.77636,1.0079,-0.10904,0.27336,0.38271,-6.3,9.6,-11.16
9.6296,0.70826,1.2258,-0.13561,0.39523,0.44135,-6.42,9.72,-11.4
11.972,1.1032,3.1327,-0.1576,0.54062,0.53542,-6.18,10.02,-11.7
12.898,1.5255,3.2144,-0.069333,0.58277,0.39095,-6.06,10.2,-11.94
14.22,0.6674,3.4732,0.05284,0.77336,0.28772,-6.0,10.5,-12.24
14.642,1.58,1.9886,0.26817,0.69272,0.11332,-5.88,10.68,-12.6
14.097,2.833,2.7513,-0.018021,0.52107,0.135,-5.82,11.1,-13.26
14.083,2.6832,3.8137,0.26878,0.28039,0.38332,-5.82,11.1,-13.44
13.961,1.3484,4.6037,0.52931,0.092546,0.56108,-5.7,11.28,-13.74
12.0,0.70826,4.699,0.51862,-0.063835,0.58704,-5.52,11.46,-14.28
10.12,0.40861,4.3585,0.69822,-0.26237,0.58551,-5.4,11.52,-14.64
8.4719,-0.64016,4.2359,0.88056,-0.29108,0.64202,-5.04,11.7,-15.48
8.9349,-1.1986,4.2359,0.92363,-0.2981,0.7028,-5.1,11.76,-15.96
9.9973,-1.6344,4.7807,0.94531,-0.8262,0.64538,-4.92,11.7,-16.74
10.188,-1.5936,4.3858,1.0027,-1.2355,0.51007,-4.86,11.64,-17.1
10.134,-1.6072,3.5277,1.0302,-1.2642,0.44624,-4.92,11.64,-17.52
10.569,-1.866,3.228,1.04,-0.89828,0.47831,-4.86,11.28,-17.94
10.719,-1.8387,3.228,0.99113,-0.83811,0.52443,-4.86,11.04,-18.18
10.243,-2.1248,2.9965,0.83566,-1.1796,0.6857,-4.8,10.98,-18.36
8.6081,-2.2746,2.4108,0.74953,-1.1945,0.69242,-4.92,10.86,-18.6
8.6898,-2.0567,2.152,0.78282,-1.2382,0.6692,-4.86,10.68,-18.54
8.9349,-2.2882,1.7979,0.8097,-1.0495,0.63286,-5.04,10.44,-18.54
9.0303,-2.3836,1.8387,0.68478,-0.88606,0.59529,-5.16,10.32,-18.42
