Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
7.7227,2.9011,-5.1894,0.026267,-0.0024435,0.0015272,-171.12,91.74,134.1
7.7364,2.9148,-5.1485,0.0281,-0.0079412,0.0015272,-171.06,91.92,134.1
7.7364,2.8603,-5.2166,0.026878,-0.014661,0.0061087,-171.06,92.04,134.04
7.7227,2.8603,-5.2166,0.023518,-0.0073304,0.0015272,-170.94,92.04,133.98
7.8045,2.833,-5.1757,0.027184,0.0012217,0.0033598,-170.82,91.98,133.62
7.7908,2.833,-5.1485,0.019242,-0.0012217,0.007025,-170.7,91.98,133.68
7.75,2.8739,-5.0531,0.024129,0.0027489,0.0082467,-170.64,92.04,133.74
7.7636,2.8603,-5.1213,0.015882,-0.0033598,0.007025,-170.64,92.16,133.68
7.7772,2.8467,-5.1485,0.026878,-0.0076358,0.0015272,-170.58,92.1,133.56
7.8045,2.9284,-5.203,0.026573,-0.0054978,0.000916,-170.52,92.1,133.74
7.7772,2.8739,-5.203,0.021991,0.0058032,0.0015272,-170.52,92.22,133.68
7.7636,2.9148,-5.2302,0.019242,0.0097738,0.0051924,-170.4,92.16,133.74
7.8453,2.9556,-5.1621,0.020159,0.0079412,0.009163,-170.22,92.04,133.92
7.8317,2.8058,-5.0395,0.019242,-0.01069,0.0073304,-170.1,92.04,134.16
7.8317,2.8058,-5.1621,0.041844,-0.03146,0.0033598,-169.92,91.86,134.34
7.7227,2.8603,-5.2166,0.037263,-0.027184,-0.0015272,-169.68,91.68,134.1
7.7091,2.9011,-5.2575,0.040012,-0.020464,-0.0036652,-169.74,91.5,134.1
7.6683,2.9556,-5.2983,0.03207,-0.0048869,-0.0027489,-169.86,91.62,134.34
7.7364,2.9148,-5.2575,0.017104,0.0027489,0.0033598,-169.86,91.56,134.16
7.7364,2.8875,-5.2847,0.013439,0.0076358,0.000916,-169.62,91.38,134.22
7.7091,2.9556,-5.1485,0.011912,0.0067195,0.0045815,-169.5,91.56,134.04
7.6955,2.8467,-5.2166,0.0058032,0.007025,0.0058032,-169.5,91.56,133.98
7.6955,2.8467,-5.2575,0.014355,0.0085521,0.011301,-169.5,91.62,133.92
7.7227,2.7922,-5.2302,0.014355,0.014355,0.0024435,-169.74,91.5,133.86
7.75,2.8058,-5.1485,0.015577,0.014661,0.0061087,-169.56,91.8,133.98
7.7772,2.9011,-5.2166,0.016493,0.01069,0.0039706,-169.5,91.98,133.86
7.7772,2.8739,-5.2575,0.021075,0.0076358,0.0036652,-169.32,91.86,133.62
7.6955,2.9284,-5.2438,0.014355,0.0085521,0.0048869,-169.14,91.92,133.56
7.6955,2.9556,-5.1894,0.015577,0.0079412,0.0073304,-169.2,91.92,133.56
7.7091,2.8739,-5.2166,0.013439,0.01069,0.014966,-169.32,91.86,133.56
7.7227,2.942,-5.2166,0.017104,0.015882,0.0085521,-169.32,91.98,133.56
7.7364,2.9011,-5.1349,0.011912,0.0045815,0.0085521,-169.44,91.92,133.68
7.7364,2.8603,-5.2166,0.014661,0.0079412,0.009163,-169.38,92.28,133.5
7.7364,2.8194,-5.1621,0.015882,0.010996,0.0079412,-169.5,92.28,133.5
