Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2.5198,-9.9292,0.68102,-0.013439,-0.059865,0.0079412,-35.22,33.66,-7.86
2.4789,-9.9292,0.69464,-0.011606,-0.02474,0.000916,-35.34,33.66,-7.8
2.4789,-9.9429,0.6674,-0.018937,0.0012217,-0.0036652,-35.4,33.78,-7.68
2.438,-9.9565,0.76274,-0.027794,0.012828,-0.0039706,-35.52,33.9,-7.74
2.547,-9.9565,0.7355,-0.0281,0.033292,0.0067195,-35.82,34.02,-7.74
2.6151,-9.9156,0.64016,-0.02138,0.038179,0.0048869,-35.88,34.02,-7.68
2.6151,-9.9837,0.64016,-0.024129,0.032376,0.0085521,-36.0,33.9,-7.5
2.6696,-9.9156,0.6674,-0.027184,0.026573,0.0061087,-35.88,33.84,-7.56
2.6696,-9.9429,0.77636,-0.023213,0.025656,-0.002138,-35.88,33.84,-7.44
2.6287,-9.7385,0.61292,-0.013744,0.034514,0.01069,-35.88,33.96,-7.32
2.547,-9.7522,0.55843,0.0018326,0.068111,0.032376,-35.94,34.02,-7.26
2.4789,-9.8339,0.61292,-0.0030543,0.146,0.035736,-35.82,34.08,-7.2
2.5606,-10.27,0.51757,-0.015272,0.2587,0.042761,-36.0,34.08,-7.38
2.8194,-10.406,0.47671,-0.048869,0.30665,0.051007,-36.0,34.08,-7.44
3.3778,-10.161,0.65378,-0.074831,0.22571,0.044899,-36.0,34.02,-7.44
3.7456,-9.8884,0.6674,-0.07086,0.10507,0.020464,-35.64,33.66,-7.56
3.6094,-9.7522,0.62654,-0.050702,0.01741,-0.021075,-35.58,33.66,-7.56
3.1735,-9.6568,0.5993,-0.021686,-0.063835,-0.045815,-35.58,33.72,-7.68
2.0294,-9.8066,0.92618,0.020464,-0.17135,-0.040928,-35.34,33.84,-7.98
1.7706,-9.902,1.2258,0.055589,-0.23152,-0.0042761,-35.22,33.96,-8.04
1.7434,-9.902,1.4438,0.07758,-0.26542,0.018021,-35.16,33.96,-8.1
2.0158,-9.9292,1.1986,0.099266,-0.1686,0.038179,-35.16,33.78,-8.28
2.0294,-9.9292,0.89894,0.081856,-0.063225,0.030543,-35.1,33.72,-8.4
2.1793,-9.9973,0.54481,0.052534,0.018631,0.027794,-35.04,33.6,-8.52
2.3427,-10.025,0.50395,0.022907,0.071471,0.017715,-35.04,33.72,-8.34
2.5198,-9.9973,0.55843,-0.0064141,0.11362,-0.0067195,-34.92,33.54,-8.28
2.547,-10.025,0.5993,-0.010079,0.10873,-0.0067195,-35.04,33.54,-8.28
2.6015,-10.011,0.61292,-0.028405,0.071777,-0.0027489,-35.16,33.72,-8.16
2.6968,-9.9973,0.38137,-0.036652,0.059254,-0.0082467,-35.22,33.66,-8.1
2.656,-9.9565,0.49033,-0.048258,0.049175,-0.013439,-35.04,33.66,-7.92
2.5606,-10.025,0.50395,-0.03879,-0.0033598,-0.0094684,-35.1,33.66,-7.8
2.4925,-9.9973,0.7355,-0.015882,-0.051618,-0.0015272,-35.4,33.54,-7.68
2.4244,-9.902,0.8036,0.010385,-0.079107,0.0033598,-35.4,33.54,-7.68
2.3699,-9.9429,0.76274,0.02474,-0.076053,-0.0045815,-35.4,33.54,-7.44
2.3155,-9.9292,0.85808,0.023518,-0.036041,-0.011301,-35.52,33.6,-7.26
2.3563,-9.902,0.78998,0.018631,0.013744,-0.0082467,-35.52,33.66,-7.2
2.4108,-9.902,0.7355,0.018937,0.025962,-0.007025,-35.52,33.6,-7.38
2.4653,-9.9565,0.70826,0.024435,0.058338,-0.021075,-35.58,33.6,-7.32
