Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2.0567,-9.902,1.6072,0.012523,0.010079,0.017715,-35.16,35.22,-2.28
2.1656,-9.9565,1.6208,0.002138,0.024129,0.025656,-35.1,35.28,-2.16
2.4653,-9.9565,1.4574,0.0054978,0.095906,0.014966,-35.1,35.28,-2.4
2.4789,-9.9565,1.3757,0.0094684,0.11209,0.0051924,-35.16,35.1,-2.46
2.4789,-9.8611,1.6072,0.010385,0.091019,0.0045815,-34.92,35.1,-2.46
2.6423,-9.8611,1.5255,0.0036652,0.10324,0.0030543,-35.04,35.22,-2.52
2.5742,-9.9292,1.6753,0.0076358,0.10018,0.0012217,-35.22,35.34,-2.52
2.5334,-9.9292,1.6753,0.000916,0.076969,0.0033598,-35.16,35.34,-2.46
2.5334,-9.8475,1.6889,0.0076358,0.059865,0.007025,-35.16,35.34,-2.58
2.6696,-9.9156,1.6072,0.0064141,0.075136,0.000305,-35.28,35.22,-2.52
2.7241,-9.902,1.5391,0.013134,0.089797,-0.0012217,-35.16,35.28,-2.46
2.5742,-9.8884,1.5391,0.0027489,0.084605,-0.011606,-35.16,35.22,-2.7
2.547,-9.902,1.5391,-0.0024435,0.0562,-0.0076358,-35.04,35.28,-2.58
2.6015,-9.9292,1.58,-0.0058032,0.059254,-0.0015272,-34.98,35.22,-2.58
2.547,-9.8748,1.6344,0.002138,0.068111,-0.000916,-34.92,35.22,-2.82
2.4925,-9.8339,1.5663,0.0079412,0.044593,-0.0051924,-34.74,35.16,-2.88
2.5334,-9.8748,1.6344,0.0048869,0.021991,-0.0054978,-34.74,34.98,-2.82
2.6696,-9.9292,1.6617,0.0082467,0.051007,-0.0079412,-34.68,35.16,-2.76
2.5198,-9.9292,1.5255,0.0045815,0.050702,-0.013744,-34.56,35.46,-2.94
2.5334,-9.8884,1.6344,0.0030543,0.033598,-0.009163,-34.5,35.4,-2.94
2.5334,-9.8611,1.58,0.0027489,0.039095,-0.0088575,-34.44,35.4,-3.0
2.4653,-9.9292,1.6344,-0.0082467,0.026878,-0.0058032,-34.74,35.34,-3.18
2.4653,-9.9429,1.4846,-0.0082467,0.041233,-0.0027489,-34.62,35.34,-3.18
2.4517,-9.9429,1.5936,-0.021686,0.055283,-0.0061087,-34.74,35.34,-3.06
2.3836,-9.902,1.5936,-0.026878,0.054978,-0.000916,-34.86,35.28,-3.12
2.4789,-9.9292,1.4982,-0.026267,0.051618,0.0015272,-34.92,35.22,-3.18
2.4108,-9.9156,1.4982,-0.033903,0.061392,-0.0097738,-34.8,35.16,-3.36
2.438,-9.902,1.6072,-0.041233,0.063225,-0.0097738,-34.86,35.04,-3.24
2.3836,-9.9156,1.4165,-0.039401,0.044899,-0.0015272,-34.92,34.92,-3.36
2.4108,-9.8884,1.471,-0.039706,0.039095,0.002138,-35.1,35.04,-3.42
2.4517,-9.8611,1.6072,-0.038485,0.037263,-0.0042761,-34.98,35.04,-3.3
2.4108,-9.9292,1.4301,-0.037874,0.026878,-0.0027489,-35.22,35.16,-3.36
2.438,-9.902,1.471,-0.040012,0.01069,0.0042761,-35.22,35.34,-3.54
2.5061,-9.8884,1.5119,-0.035125,0.015882,0.0045815,-35.28,35.16,-3.6
2.3972,-9.8203,1.5391,-0.026573,0.025656,-0.0033598,-35.22,35.16,-3.6
2.4789,-9.8611,1.5391,-0.016188,0.018021,-0.0061087,-35.28,35.4,-3.36
2.547,-9.9156,1.471,-0.013744,0.0027489,-0.010385,-35.4,35.4,-3.36
2.5742,-9.9565,1.5119,-0.026878,-0.01069,0.000916,-35.4,35.58,-3.42
2.6287,-9.8611,1.4438,-0.022907,-0.010079,0.0067195,-35.46,35.52,-3.54
2.547,-9.8748,1.471,-0.012523,-0.0039706,-0.002138,-35.46,35.46,-3.42
2.5198,-9.7113,1.58,-0.017104,-0.0045815,-0.0058032,-35.34,35.46,-3.36
2.5061,-9.8884,1.58,-0.013134,-0.030543,-0.0042761,-35.22,35.34,-3.36
2.5061,-9.8884,1.58,-0.013134,-0.030543,-0.0042761,-35.22,35.34,-3.36
2.547,-9.8748,1.4846,-0.0042761,-0.020464,-0.011301,-35.1,35.52,-3.18
2.5606,-9.902,1.5391,-0.0067195,-0.041233,-0.011912,-35.1,35.52,-3.3
2.6015,-9.902,1.5527,-0.0054978,-0.035736,-0.0079412,-35.16,35.58,-3.42
2.5334,-9.8884,1.5936,-0.0042761,-0.029932,-0.010996,-35.04,35.46,-3.36
2.6015,-9.902,1.6072,-0.0079412,-0.03879,0.0012217,-34.86,35.52,-3.36
2.6696,-9.9429,1.4165,-0.013744,-0.032376,0.0067195,-34.92,35.4,-3.36
2.5606,-9.9292,1.5391,-0.016188,-0.040928,0.0015272,-34.98,35.52,-3.36
2.547,-9.8611,1.4438,-0.019242,-0.037263,-0.0061087,-34.8,35.64,-3.42
2.5061,-9.8475,1.5255,-0.017715,-0.030849,-0.0024435,-34.92,35.76,-3.48
2.438,-9.8339,1.4438,-0.014355,-0.024435,-0.0045815,-35.16,35.7,-3.6
2.5334,-9.902,1.4165,-0.0067195,-0.0042761,-0.0033598,-35.16,35.46,-3.6
2.5198,-9.9156,1.4438,-0.0097738,-0.0015272,-0.0045815,-34.98,35.34,-3.36
2.5061,-9.9156,1.4165,-0.01741,0.002138,-0.0082467,-35.04,35.4,-3.42
2.4925,-9.902,1.2939,-0.025962,0.0033598,-0.0045815,-34.8,35.46,-3.36
