Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
0.38137,-10.188,0.81722,0.13286,0.21777,0.12523,-11.22,38.7,-10.5
0.50395,-10.174,0.6674,0.071471,0.23182,0.10568,-11.34,38.82,-10.5
0.61292,-10.256,0.54481,0.045815,0.23518,0.083994,-11.28,38.76,-10.5
0.74912,-10.147,0.62654,-0.026878,0.21075,-0.000305,-11.1,38.64,-10.26
0.40861,-9.9565,0.70826,-0.067501,0.197,-0.058643,-11.1,38.58,-10.2
0.095342,-9.9973,0.89894,-0.15333,0.20525,-0.086743,-11.22,38.52,-10.26
-0.1362,-10.079,1.4438,-0.18051,0.20556,-0.085827,-11.04,38.52,-10.26
-0.10896,-10.038,1.58,-0.11881,0.13806,-0.05681,-11.1,38.58,-10.32
-0.14982,-9.9973,2.0022,0.0281,0.027794,0.0012217,-10.86,38.7,-10.44
-0.054481,-9.9565,2.0567,0.072388,0.04948,0.028711,-10.8,38.82,-10.44
0.027241,-9.9701,1.8524,0.062919,0.092546,0.032987,-10.8,38.94,-10.56
0.054481,-9.9973,1.7979,0.093157,0.16707,0.069944,-10.68,38.82,-10.38
0.32689,-10.134,1.4982,0.146,0.066584,0.10171,-10.8,38.64,-10.68
0.64016,-10.297,1.1441,0.14569,0.0076358,0.10934,-10.62,38.64,-10.68
0.89894,-10.42,1.1441,0.10965,-0.018631,0.080634,-10.68,38.64,-10.68
1.0488,-10.365,0.78998,0.089797,0.0058032,0.042761,-10.8,38.64,-10.68
0.99429,-10.311,0.74912,0.043371,0.15333,-0.015577,-10.68,38.64,-10.74
0.74912,-10.106,0.57205,0.0054978,0.20861,-0.046731,-10.68,38.76,-10.8
0.50395,-10.093,0.5993,-0.09163,0.24129,-0.097433,-10.56,38.58,-10.92
0.28603,-10.106,0.6674,-0.22113,0.15791,-0.14997,-10.5,38.52,-11.16
0.20431,-10.106,0.77636,-0.27122,-0.080329,-0.17593,-10.56,38.4,-11.28
-0.01362,-10.093,1.1986,-0.19792,-0.17654,-0.14203,-10.62,38.28,-11.16
-0.068102,-10.12,1.5119,-0.14264,-0.18357,-0.10629,-10.5,38.22,-11.1
-0.12258,-10.038,1.7025,-0.097433,-0.12309,-0.071166,-10.56,38.28,-11.16
-0.01362,-10.011,1.8387,-0.022297,-0.064752,-0.018326,-10.56,38.34,-11.04
0.24517,-9.9565,1.6344,0.061392,-0.092852,0.020159,-10.56,38.28,-11.16
0.28603,-9.9565,1.4438,0.07422,-0.08491,0.023824,-10.62,38.34,-11.22
0.35413,-9.9701,1.2122,0.1127,-0.016188,0.032376,-10.68,38.28,-11.46
0.34051,-10.12,0.99429,0.12278,-0.048564,0.040928,-10.74,38.4,-11.4
0.38137,-10.174,0.96704,0.13439,-0.094684,0.047953,-10.86,38.34,-11.28
0.43585,-10.311,0.85808,0.11545,-0.11423,0.048869,-10.92,38.4,-11.22
0.64016,-10.392,0.64016,0.07758,-0.11454,0.03207,-10.92,38.58,-11.16
0.64016,-10.311,0.6674,0.039095,-0.076664,0.0079412,-10.86,38.58,-11.04
0.58567,-10.188,0.61292,0.0015272,0.007025,-0.023824,-10.86,38.58,-11.22
0.31327,-10.065,0.58567,-0.067501,0.13531,-0.07025,-10.86,38.58,-11.34
0.17706,-10.093,0.70826,-0.092546,0.13286,-0.078191,-10.92,38.64,-11.34
0.12258,-10.12,0.7355,-0.0956,0.023213,-0.06353,-10.98,38.76,-11.22
0.054481,-10.12,1.0215,-0.054672,-0.027184,-0.034208,-11.1,38.7,-11.16
0.040861,-10.12,1.1305,-0.028405,-0.050091,-0.012523,-11.04,38.7,-11.04
0.19068,-10.038,1.185,-0.012828,-0.047953,0.0015272,-10.98,38.76,-10.92
0.44947,-10.038,1.185,0.012217,-0.038485,0.0058032,-11.1,38.82,-10.86
0.64016,-10.065,1.2122,0.026267,0.01069,-0.000305,-11.04,38.82,-10.8
0.68102,-10.134,1.1169,0.029322,0.049175,-0.014355,-11.16,38.7,-10.68
0.46309,-10.188,0.92618,0.022907,0.06353,-0.017104,-11.22,38.7,-10.5
0.35413,-10.134,0.83084,0.0061087,0.080634,-0.011606,-11.28,38.76,-10.5
0.29965,-10.134,0.89894,0.0079412,0.025351,-0.0048869,-11.1,38.76,-10.44
0.35413,-10.093,0.89894,0.015882,-0.040317,0.0012217,-11.16,38.82,-10.44
0.47671,-10.12,0.95342,0.025656,-0.024435,0.0054978,-11.4,38.82,-10.2
0.44947,-10.065,0.99429,0.021075,0.030849,-0.0058032,-11.52,38.76,-10.2
0.24517,-10.038,1.0079,0.022297,0.058338,-0.0027489,-11.64,38.7,-10.26
0.21793,-10.106,1.0351,0.030238,0.051924,-0.0042761,-11.64,38.7,-10.26
0.28603,-10.12,1.0488,0.032681,0.036041,0.013744,-11.64,38.64,-10.2
0.50395,-10.134,1.1169,0.040317,0.022907,0.01405,-11.64,38.52,-10.26
0.58567,-10.134,1.1169,0.043677,0.071471,0.0042761,-11.88,38.46,-10.44
0.5993,-10.161,1.076,0.045815,0.17013,-0.0082467,-11.88,38.64,-10.44
0.47671,-10.161,0.92618,0.037874,0.26389,-0.010079,-11.94,38.46,-10.44
0.25879,-10.12,1.0896,-0.0064141,0.23976,0.0042761,-11.94,38.46,-10.56
0.24517,-10.12,1.2258,0.029627,-0.021991,0.026878,-12.12,38.28,-10.62
0.39499,-10.12,1.2531,0.071777,-0.074526,0.040012,-12.12,38.16,-10.62
0.77636,-10.161,1.1713,0.086743,0.0073304,0.022907,-11.88,38.16,-10.86
0.76274,-10.106,1.2395,0.05284,0.15608,-0.0054978,-11.88,38.16,-10.98
0.6674,-10.147,1.2258,0.032681,0.28863,-0.021686,-11.76,38.04,-10.98
0.38137,-10.202,1.2258,0.018021,0.2193,-0.026573,-11.64,38.16,-10.98
0.054481,-10.025,1.2531,0.025351,0.085216,-0.01405,-11.52,38.22,-11.34
0.20431,-10.052,1.1032,0.035125,0.036346,0.011912,-11.46,38.28,-11.46
0.47671,-10.093,1.1169,-0.0018326,-0.038179,0.016188,-11.16,38.28,-11.52
0.50395,-10.093,1.2258,0.0061087,-0.045509,0.02474,-11.04,38.16,-11.7
0.47671,-10.079,1.2939,0.014355,-0.039095,0.029322,-10.98,38.04,-11.7
0.50395,-10.052,1.2803,0.017715,-0.027794,0.030849,-10.86,37.98,-11.58
0.47671,-10.161,1.3484,-0.0076358,-0.045204,0.014966,-10.86,37.92,-11.58
0.43585,-10.202,1.2258,-0.016493,-0.014661,0.01069,-10.74,38.16,-11.58
0.42223,-10.202,1.1577,-0.033292,-0.027489,0.0097738,-10.74,38.16,-11.7
0.44947,-10.161,1.2258,-0.046426,-0.075136,0.020464,-10.62,38.16,-11.76
0.31327,-10.093,1.2803,-0.047342,-0.13225,0.021686,-10.5,38.22,-11.94
0.28603,-9.9973,1.3212,-0.03879,-0.19945,0.039401,-10.56,38.16,-11.94
0.29965,-10.011,1.3212,-0.03543,-0.20556,0.040623,-10.68,38.1,-11.88
0.49033,-9.9837,1.4165,-0.0015272,-0.15882,0.047037,-10.44,38.16,-11.76
0.57205,-9.9837,1.4165,0.0079412,-0.10171,0.033903,-10.5,38.22,-11.76
0.61292,-10.065,1.4574,0.019242,-0.055283,0.017104,-10.56,38.16,-11.88
0.49033,-10.093,1.3484,0.025045,-0.041233,0.010996,-10.62,38.28,-11.88
0.35413,-10.093,1.3212,0.012523,-0.061697,0.016799,-10.74,38.34,-12.06
0.39499,-10.188,1.2258,0.016493,-0.075442,0.025962,-10.74,38.4,-12.0
0.57205,-10.188,1.1986,0.025656,-0.069639,0.023824,-10.62,38.28,-11.88
0.64016,-10.12,1.1577,0.026267,-0.054367,0.021991,-10.68,38.22,-11.76
0.49033,-10.093,1.1986,0.012217,-0.011606,0.0045815,-10.74,38.1,-11.76
0.32689,-10.079,1.2531,-0.0042761,0.017715,0.0012217,-10.74,38.22,-11.64
0.35413,-10.052,1.2122,-0.0012217,-0.025045,-0.002138,-10.8,38.28,-11.4
0.42223,-10.188,1.185,0.0061087,-0.022907,-0.000305,-10.8,38.34,-11.4
0.42223,-10.134,1.3076,0.007025,-0.007025,0.000916,-10.92,38.34,-11.4
0.40861,-10.134,1.2258,0.012523,0.000916,0.0051924,-10.98,38.34,-11.34
0.42223,-10.134,1.1305,0.0076358,0.0027489,0.0045815,-10.98,38.28,-11.34
0.40861,-10.093,1.185,-0.0076358,-0.028711,-0.002138,-10.92,38.4,-11.28
0.44947,-10.12,1.2531,-0.0064141,-0.048564,-0.002138,-10.8,38.34,-11.28
