Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
1.9477,-0.19068,-1.362,0.17318,0.92485,0.14203,-58.14,49.98,27.24
1.5391,-1.7979,-3.5549,0.93279,0.59315,0.45387,-59.16,47.4,29.52
2.4244,-1.3757,-5.993,1.489,0.29474,0.77122,-59.34,46.38,30.3
2.7649,-1.1305,-8.9622,2.1609,0.46395,1.0226,-59.58,44.76,31.08
0.96704,-3.0237,-9.793,2.4224,0.54611,1.5177,-59.52,44.16,30.9
0.89894,-4.3449,-6.0747,2.6319,0.1014,1.5983,-59.52,43.86,30.66
9.2482,-18.101,-14.642,2.0895,-0.8885,0.60506,-59.28,44.04,29.7
5.9249,-19.395,-8.6762,1.31,-0.4105,0.4215,-58.98,44.4,29.16
3.8001,-5.8431,-6.7421,1.8353,-0.43188,1.0321,-58.56,44.88,28.38
2.9556,-0.38137,-0.32689,2.8136,-0.91935,0.91813,-57.36,46.38,26.76
3.4051,-2.9284,0.40861,2.8185,-1.1927,0.29658,-56.64,47.28,25.56
2.7786,-14.002,-0.62654,2.6573,-1.5296,-0.74739,-55.14,49.44,23.4
1.3484,-18.033,-1.58,2.4419,-1.2932,-0.78466,-54.54,50.64,22.02
0.28603,-17.57,-1.5119,2.4346,-0.95112,-0.24496,-53.7,51.72,20.58
1.8932,-9.1665,-1.7434,2.2165,-1.197,0.43035,-52.5,53.52,17.88
3.0782,-6.7148,-1.7025,2.2828,-1.4789,0.36377,-51.96,54.12,16.62
3.4868,-6.279,-1.1577,2.791,-2.3732,-0.30299,-51.3,54.66,15.36
3.6503,-10.256,-0.83084,2.4429,-1.9618,-0.72265,-50.46,55.14,12.96
1.866,-11.891,-0.46309,1.4526,-1.2807,-0.70524,-50.22,55.32,11.64
-0.61292,-11.141,0.8717,0.87659,-0.26634,-0.017104,-49.92,55.32,9.48
0.38137,-9.0848,-0.6674,1.5299,-1.2773,0.41417,-49.92,55.2,8.46
1.4438,-7.1371,-1.6889,1.3366,-1.2846,0.38576,-49.98,55.02,7.2
1.8251,-5.8704,-1.866,1.211,-1.27,0.21411,-50.16,54.84,6.18
0.12258,-7.9815,-2.4108,1.1796,-1.1982,-0.10446,-50.34,54.12,4.44
-0.53119,-9.8339,-2.0022,1.1225,-1.1964,-0.16646,-50.4,53.76,3.72
-0.57205,-10.447,-0.8036,1.1029,-1.1564,-0.21838,-50.88,53.1,2.16
-1.1577,-10.379,-0.91256,1.1695,-0.68753,-0.41966,-51.06,52.8,1.56
-1.7979,-10.692,-1.0215,1.2498,-0.04612,-0.60995,-51.24,52.5,0.96
-0.054481,-12.231,-2.0294,1.2605,0.061697,-0.70647,-51.96,51.78,-0.18
1.6072,-12.926,-2.5606,1.3137,-0.1573,-0.59987,-52.2,51.42,-0.66
3.2008,-13.334,-2.6696,1.0217,-0.63011,-0.36133,-52.32,51.18,-1.2
4.7126,-15.296,-1.4438,0.43921,-0.82833,-0.38332,-52.56,50.52,-2.22
1.7298,-16.63,0.25879,-0.46151,-0.16157,-0.41081,-52.68,50.22,-2.7
1.1577,-16.344,-0.28603,-0.79718,0.59956,-0.1127,-52.74,49.92,-3.06
3.4868,-13.607,-4.808,-1.0223,1.1411,0.1011,-52.92,49.44,-3.66
2.6968,-12.286,-6.17,-1.9285,1.4438,0.26237,-53.1,49.26,-3.84
-0.64016,-11.795,-3.1054,-3.6282,0.79504,0.4945,-52.68,48.9,-3.78
-0.96704,-12.898,-1.4301,-3.6264,0.31276,0.74037,-52.44,48.78,-3.48
-0.34051,-13.566,0.16344,-3.2486,0.86132,0.5959,-52.08,48.78,-3.12
1.5936,-16.372,1.4301,-2.8753,1.5996,0.52657,-51.3,48.54,-1.74
4.1951,-13.225,1.362,-3.029,0.8885,1.0644,-50.76,48.66,-0.96
5.2711,-10.447,1.2395,-3.47,1.2636,1.2175,-50.1,48.78,0.12
5.0395,-9.2074,0.27241,-4.0491,2.0097,1.0559,-49.44,48.66,1.38
3.7728,-9.1393,-1.3212,-4.0338,2.357,0.81948,-48.12,48.6,4.2
0.36775,-9.6977,-1.6753,-4.302,2.2581,0.61942,-47.28,48.6,5.82
0.89894,-8.2539,-0.35413,-4.1472,2.1933,0.47892,-46.44,48.48,7.68
2.3699,-4.4811,-0.35413,-3.7272,2.0363,0.068722,-45.6,48.24,9.54
2.152,-2.3836,-0.81722,-3.5146,1.8958,-0.12798,-43.92,47.58,13.44
1.7706,-2.9148,-1.3484,-2.9526,1.5125,-0.34514,-43.32,47.16,15.42
2.3972,-2.833,-1.6617,-2.3967,1.3854,-0.30177,-42.84,46.68,17.28
3.3915,-2.0158,-2.5742,-1.664,1.1875,-0.16371,-42.06,45.18,21.06
3.3234,-1.9886,-3.3778,-0.81367,0.92027,0.0018326,-41.76,44.52,22.62
3.4187,-2.2882,-5.0395,0.40531,0.058948,0.32284,-41.16,42.9,25.56
2.9284,-1.58,-5.8431,1.2733,-0.087354,0.52901,-40.92,42.24,26.76
2.5606,-1.7979,-6.7148,1.7284,-0.059559,0.66187,-40.68,41.58,27.84
